Generation	Smiles	Inchi	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G6	C(C1CCC(C1C(O)=O)O)(O)=O	YTPLNCFIMCFVPD	-57.0187	C7H10O5	174.052825	-1.1561	-0.751	5	3	94.83	-1.4176
G6	C(C1CC(C(O)=O)C(C1)O)(O)=O	NLNPIZRBNMTQAX	-31.2725	C7H10O5	174.052825	-1.1561	-0.751	5	3	94.83	-0.60026
G6	C(C1C(C)C(C(C1O)=O)O)(O)=O	FUNACISMMVMQRI	15.9034	C7H10O5	174.052825	-1.4403	-0.529	5	3	94.83	1.6931
G6	C(C(CCO)C(C(C)=O)O)(O)=O	PQROJBWWEABXOF	-2.25606	C7H12O5	176.068475	-1.2647	-0.445	5	3	94.83	-2.1116
G6	C(C(CCO)C(C=O)(C)O)(O)=O	DECNIAGOYLEHQA	-1.53912	C7H12O5	176.068475	-1.4245	-0.34	5	3	94.83	-5.0403
G6	C(C(C(CO)O)C(C)CO)(O)=O	RNRLBWQSIHTUBT	5.29804	C7H14O5	178.084125	-1.3745	-0.176	5	4	97.99	-2.2702
G6	C(C(CCO)C(C)(CO)O)(O)=O	JWAQSYRTMPCHIO	7.29403	C7H14O5	178.084125	-1.2122	-0.125	5	4	97.99	-4.8906
G6	C(C(CCO)C(C=C)O)(O)=O	PHOGRSGLLMXULE	-15.7025	C7H12O4	160.07356	-0.3972	-0.732	4	3	77.76	-7.2418
G6	C(CC(C(CO)=O)(C=C)O)(O)=O	QZIUWYNERLNFST	39.8094	C7H10O5	174.052825	-1.2879	-0.333	5	3	94.83	-1.4618
G6	C(CC(C(C=C)=O)(CO)O)(O)=O	XXDFDZKFOKZALI	34.6393	C7H10O5	174.052825	-1.2879	-0.333	5	3	94.83	-6.4326
G6	C(CC(C(CC(C)O)O)O)(O)=O	RUNQJAQRGDCUHS	7.41661	C7H14O5	178.084125	-1.0925	-0.612	5	4	97.99	-2.0918
G6	C(CC(C(C)O)O)(O)=O	UFQKATWGZBQOMS	-2.77607	C5H10O4	134.05791	-0.9795	-0.471	4	3	77.76	0.43955
G6	C(C)(C(CO)(CC(O)=O)O)=O	UXEGVAPXNVQVFG	20.5269	C6H10O5	162.052825	-1.5568	-0.124	5	3	94.83	-0.82624
G6	C(CC(C)(CC(O)=O)O)(O)=O	NPOAOTPXWNWTSH	-28.4097	C6H10O5	162.052825	-0.8534	-0.454	5	3	94.83	1.1896
G6	C(CC(C)(CO)O)(O)=O	CIJRBLJATSUYTM	6.62964	C5H10O4	134.05791	-0.9582	-0.202	4	3	77.76	-6.3904
G6	C(C(CC)(CC(O)=O)O)(O)=O	YVYGHRNLPUMVBU	-0.610118	C6H10O5	162.052825	-0.8534	-0.454	5	3	94.83	3.1541
G6	C(CC(C)(C(C)O)O)(O)=O	DCPXWIZNRVZDSL	348.622	C6H12O4	148.07356	-0.5989	-0.58	4	3	77.76	0.7819
G6	C(CC(CO)(CC)O)(O)=O	DHWOFZCLRKVPAX	-0.359881	C6H12O4	148.07356	-0.5038	-0.472	4	3	77.76	-1.95
G6	C(CC=CC(CC(O)=O)O)(O)=O	OATLTCRCOUQLNG	-26.3587	C7H10O5	174.052825	-0.5774	-0.657	5	3	94.83	-0.4975
G6	C(CC(CC=CC(O)=O)O)(O)=O	YRCNHYJRFRKXKZ	-26.1605	C7H10O5	174.052825	-0.5774	-0.657	5	3	94.83	0.80614
G6	C(CC(C=CC(CO)=O)O)(O)=O	HGAAYHAFCUAINU	4.47148	C7H10O5	174.052825	-1.2808	-0.327	5	3	94.83	2.2754
G6	C(CC(C=CC=O)(CO)O)(O)=O	BHDBXQOSQTWKNM	5.92829	C7H10O5	174.052825	-1.4406	-0.222	5	3	94.83	-5.717
G6	C(CC(C=C(C=O)CO)O)(O)=O	RAUUNQKGKHZRCF	2.20079	C7H10O5	174.052825	-1.2148	-0.237	5	3	94.83	-1.2181
G6	C(CC(C(C(C=C)O)=O)O)(O)=O	GSATWNODDCQFRP	24.5136	C7H10O5	174.052825	-1.3092	-0.602	5	3	94.83	-2.6588
G6	C(CC(C(C(O)=O)=C)(C)O)(O)=O	FVCFJJDSIQQNKA	720.016	C7H10O5	174.052825	-0.4325	-0.517	5	3	94.83	-2.8196
G6	C(CC(C(CC)O)O)(O)=O	IMXCEUOMKHNTOT	-1.48989	C6H12O4	148.07356	-0.5251	-0.741	4	3	77.76	-0.061936
G6	C(C(CCO)C(C)O)(O)=O	GNYUQIKGCJOIOO	-22.4807	C6H12O4	148.07356	-0.6661	-0.523	4	3	77.76	-3.8046
G6	C(CC(CC(C)CO)O)(O)=O	UMTUQTHHOWBAOT	-14.7903	C7H14O4	162.08921	-0.2117	-0.793	4	3	77.76	-4.9358
G6	C(C(C(C)O)C(C)CO)(O)=O	DFGUKJIHQVZOHE	1051.23	C7H14O4	162.08921	-0.4478	-0.683	4	3	77.76	-3.5255
G6	C(C(C(O)=O)CCO)(O)=O	OFFXTBPEKYIXGY	-55.642	C5H8O5	148.037175	-1.375	-0.127	5	3	94.83	-7.4911
G6	C(C(C(O)=O)C(C)CO)(O)=O	FYUBMINTCIPBNO	-47.0318	C6H10O5	162.052825	-1.1567	-0.287	5	3	94.83	-6.5616
G6	C(C(C(O)=O)C(C)C(C)O)(O)=O	XYULYFXYIRYMQW	317.817	C7H12O5	176.068475	-0.7974	-0.665	5	3	94.83	-4.4607
G6	C(C(CCO)C(CCO)O)(O)=O	BXVLJNDJXUKCTN	-19.3436	C7H14O5	178.084125	-1.1384	-0.286	5	4	97.99	-2.4641
G6	C(C(CCO)C(C=O)O)(O)=O	MCXDKPFJMJMLEY	-5.59433	C6H10O5	162.052825	-1.8051	-0.231	5	3	94.83	-5.121
G6	C(C(C(CO)C)C(C=O)O)(O)=O	NDNBCNGIIIDEBX	1.40792	C7H12O5	176.068475	-1.5868	-0.391	5	3	94.83	-4.4915
G6	C(C(C=C)C(C(C)O)O)(O)=O	NXNZSZZDMAHVHA	372.911	C7H12O4	160.07356	-0.4923	-0.84	4	3	77.76	-3.5695
G6	C(C(C=C)C(C(O)=O)O)(O)=O	CCYHZXJMZCTPIG	19.0066	C6H8O5	160.037175	-1.2012	-0.444	5	3	94.83	-1.8196
G6	C(C(C=C)C(C)(CO)O)(O)=O	SCQYMXVETORBNG	43.4061	C7H12O4	160.07356	-0.471	-0.571	4	3	77.76	-5.1336
G6	C(C(C(CO)(C)O)=O)(O)=O	VMGIJWHLCYGEAE	66.9733	C5H8O5	148.037175	-2.0112	0.146	5	3	94.83	-9.0291
G6	C(C(CO)=CC(O)=O)(O)=O	STHTXXUMGAISCI	34.5804	C5H6O5	146.021525	-1.2391	0.137	5	3	94.83	0.9265
G6	C(C(C(O)=O)(C=C)C(C)O)(O)=O	ZLBLGFPPXQDYJZ	368.474	C7H10O5	174.052825	-0.6354	-0.621	5	3	94.83	-6.9086
G6	C=CC(C(C(C(O)=O)=O)(C)O)O	XYZDEPGHGDHSPF	78.9148	C7H10O5	174.052825	-1.383	-0.441	5	3	94.83	-9.0499
G6	C(C(CC)(C(C(C)O)O)O)(O)=O	ICSZCZJQGIZAKD	417.802	C7H14O5	178.084125	-1.1663	-0.451	5	4	97.99	1.8475
G6	C(C(CC)(C(C=C)O)O)(O)=O	VBLQBICAXAHYDU	71.7507	C7H12O4	160.07356	-0.33	-0.789	4	3	77.76	-2.1527
G6	C(C(C(C)O)(CC(C)O)O)(O)=O	HVTYBJKDZMBAFJ	369.299	C7H14O5	178.084125	-1.1663	-0.451	5	4	97.99	-1.8355
G6	C=CC(C(C(O)=O)=O)(C(C)O)O	ISFCJPAIFODZHN	429.957	C7H10O5	174.052825	-1.383	-0.441	5	3	94.83	-11.238
G6	C(C(C(C)O)(CC)O)(O)=O	RTRONJMFRBAZRR	394.836	C6H12O4	148.07356	-0.5989	-0.58	4	3	77.76	1.8927
G6	C=CC(C(C(O)=O)=O)(CO)O	UXYXFENTHPIVOD	93.4606	C6H8O5	160.037175	-1.7423	-0.063	5	3	94.83	-11.163
G6	C(C(CC)(C(CCO)O)O)(O)=O	KXVKRZSJZJFDAN	61.8859	C7H14O5	178.084125	-1.0712	-0.343	5	4	97.99	0.8068
G6	C=CC(C(O)=O)=C(CO)CO	NTUKGNDXKUCTJA	205.772	C7H10O4	158.05791	-0.0142	-0.214	4	3	77.76	-4.4106
G6	C=CC(C(O)=O)=C(C(O)=O)CO	MODIKCZFUJXIGN	83.6721	C7H8O5	172.037175	-0.3638	-0.196	5	3	94.83	-2.7554
G6	C(C(C=C(C(O)=O)C=C)O)(O)=O	JRWONANILCLDRN	22.0553	C7H8O5	172.037175	-0.6109	-0.45	5	3	94.83	-1.9157
G6	C(C(CO)(CC=CC(O)=O)O)=O	VBKRTYDUMNNXQF	35.8634	C7H10O5	174.052825	-1.4406	-0.222	5	3	94.83	-6.627
G6	C(C(C=CCC(O)=O)(CO)O)=O	YWXYHYVLTBDRAY	64.4405	C7H10O5	174.052825	-1.4406	-0.222	5	3	94.83	-4.2181
G6	C(C(C=CCC=O)(CO)O)(O)=O	BQQVBIFUUKXFLO	102.505	C7H10O5	174.052825	-1.4406	-0.222	5	3	94.83	-2.6676
G6	C(C=C(C=O)C(C(C)O)O)(O)=O	AKDPSUXHOVSUSU	3.50694	C7H10O5	174.052825	-1.3099	-0.345	5	3	94.83	-2.2334
G6	C(C(C(C(C)O)O)=CC=O)(O)=O	IBMYHVGOTHZHPX	-2.77443	C7H10O5	174.052825	-1.3099	-0.345	5	3	94.83	-3.4467
G6	C(C=C(C(CO)=O)C(C)O)(O)=O	FAHJDPBMLOVZCB	-6.59644	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	0.90493
G6	C(C(CO)=CC(O)=O)(C(C)O)=O	NUBPWEIGYLAGRM	-8.51128	C7H10O5	174.052825	-1.1288	-0.181	5	3	94.83	0.32556
G6	C(C(C(C)=CC(O)=O)CO)(O)=O	NNYJXQJGANBXIQ	1.45799	C7H10O5	174.052825	-0.5664	-0.293	5	3	94.83	-1.109
G6	C(C(C(CC(O)=O)=C)CO)(O)=O	PUXNEFNDNIDQGP	29.6159	C7H10O5	174.052825	-0.4997	-0.46	5	3	94.83	-2.6313
G6	C(CC(C)=C(C(O)=O)CO)(O)=O	MSDSYSIBHLNXLY	305.72	C7H10O5	174.052825	-0.1783	-0.257	5	3	94.83	-1.4329
G6	C(C=C(C(O)=O)C(C)O)(O)=O	JIFSSSPWENECJJ	-74.8532	C6H8O5	160.037175	-0.8798	-0.241	5	3	94.83	0.44584
G6	C(C(C(C(O)=O)=CC)O)(O)=O	WRLUUVPAEUQQLB	-8.72138	C6H8O5	160.037175	-0.8798	-0.241	5	3	94.83	0.51768
