Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons	VDW Volume	H/C	O/C
G6	C(C)(C1COC(CO)(C1O)O)=O	BINATZYFLBVNPQ	176.068473484	C7H12O5	7	12	5	-1.6483	-0.228	5	3	86.99	0.23333	5	0.3908015505121202	0.7142857142857143	160.31	1.7142857142857142	0.7142857142857143
G6	C(C1C(C(CO1)(C(C)O)O)O)=O	FLPQLIMOIXPRQE	176.068473484	C7H12O5	7	12	5	-2.2419	-0.259	5	3	86.99	-2.1934	5	0.5441055564609837	0.7142857142857143	159.78	1.7142857142857142	0.7142857142857143
G6	C1(C(CO)(O)OCC1C(C)O)=O	YQBVQMWGSKXBFT	176.068473484	C7H12O5	7	12	5	-1.4734	-0.228	5	3	86.99	-0.21806	5	0.3908015505121197	0.7142857142857143	162.21	1.7142857142857142	0.7142857142857143
G6	C1(C(CO)OCC1(C(C)O)O)=O	UZUYGTVXUWPCLR	176.068473484	C7H12O5	7	12	5	-1.8859	-0.095	5	3	86.99	0.74174	5	0.5429188781372382	0.7142857142857143	161.17	1.7142857142857142	0.7142857142857143
G6	C(C)(C1COC(C1(CO)O)O)=O	DWDDAKQVHRVHJV	176.068473484	C7H12O5	7	12	5	-1.6146	-0.09	5	3	86.99	0.3032	5	0.3908015505121197	0.7142857142857143	159.2	1.7142857142857142	0.7142857142857143
G6	C(C1C(O)OCC1(C(C)O)O)=O	IFVAGBNMZBVQMM	176.068473484	C7H12O5	7	12	5	-1.7957	-0.254	5	3	86.99	-2.4125	5	0.3919882288358655	0.7142857142857143	159.17	1.7142857142857142	0.7142857142857143
G6	C1(C(CO)C(CO1)(C(C)O)O)=O	HJYAQPTUGOOIOI	176.068473484	C7H12O5	7	12	5	-1.7991	-0.207	5	3	86.99	0.57976	5	0.3908015505121197	0.7142857142857143	157.91	1.7142857142857142	0.7142857142857143
G6	C(C(C1C(C(C(C=1)O)=O)O)O)=O	VLQRJDHLNPBQMG	172.037173356	C7H8O5	7	8	5	-2.2442	-0.209	5	3	94.83	-1.5928	5	0.7782931117341984	0.7142857142857143	150.22	1.1428571428571428	0.7142857142857143
G6	C1(C(CC(C=CC1O)O)O)=O	MYNDHKPJLOJARS	158.0579088	C7H10O4	7	10	4	-1.1461	-0.647	4	3	77.76	1.1179	4	0.2549576565233822	0.5714285714285714	143.36	1.4285714285714286	0.5714285714285714
G6	C1CC(C(C=1C=O)(CO)O)O	AVMPBPVAPPPELI	158.0579088	C7H10O4	7	10	4	-1.5971	-0.288	4	3	77.76	-1.4404	4	0.2606740693315527	0.5714285714285714	145.88	1.4285714285714286	0.5714285714285714
G6	C1(CO)C(CC(C=1C=O)O)O	FUEFAKVUWNDLLS	158.0579088	C7H10O4	7	10	4	-1.4549	-0.303	4	3	77.76	-2.1766	4	0.2606740693315524	0.5714285714285714	148.06	1.4285714285714286	0.5714285714285714
G6	C1CC(CO)(C(C=1C=O)O)O	TWKLPFJXRVLIFE	158.0579088	C7H10O4	7	10	4	-1.5971	-0.288	4	3	77.76	-4.6268	4	0.2606740693315524	0.5714285714285714	146.76	1.4285714285714286	0.5714285714285714
G6	C1C(CO)(CC(C=1C=O)O)O	FWJAFMHDLPIULT	158.0579088	C7H10O4	7	10	4	-1.5971	-0.288	4	3	77.76	-4.4293	4	0.2606740693315524	0.5714285714285714	148.42	1.4285714285714286	0.5714285714285714
G6	C1(C(C=C(CO)C1O)O)=O	OENQIXYMCLXBBX	144.042258736	C6H8O4	6	8	4	-1.4645	-0.123	4	3	77.76	0.45269	4	0.6393224942968078	0.6666666666666666	130.46	1.3333333333333333	0.6666666666666666
G6	C(C1C=C(C=O)C(C1O)O)(O)=O	KVQLEIDXCORATO	172.037173356	C7H8O5	7	8	5	-1.9754	-0.321	5	3	94.83	-2.0935	5	0.2066108292698326	0.7142857142857143	149.5	1.1428571428571428	0.7142857142857143
G6	C(C(C=C(CO)C(C=O)O)O)=O	DVJOJPBTYKKYHA	174.05282342	C7H10O5	7	10	5	-2.0993	-0.071	5	3	94.83	-2.5334	5	0.5916756861283502	0.7142857142857143	161.39	1.4285714285714286	0.7142857142857143
G6	C(CCO)=C(C=O)C(CO)O	OXMTUILXUYCSIM	160.073558864	C7H12O4	7	12	4	-0.8652	-0.255	4	3	77.76	-4.277	4	0.0740566437257041	0.5714285714285714	163.92	1.7142857142857142	0.5714285714285714
G6	C(CO)=C(C=O)C(CCO)O	NGDIHZHKCAOHAH	160.073558864	C7H12O4	7	12	4	-0.8652	-0.255	4	3	77.76	-3.5419	4	0.0740566437257041	0.5714285714285714	165.34	1.7142857142857142	0.5714285714285714
G6	C(C(C=CC(CCO)O)O)=O	KJCWSQHLUJGBTR	160.073558864	C7H12O4	7	12	4	-1.1123	-0.509	4	3	77.76	-4.3546	4	0.07524332204945	0.5714285714285714	158.01	1.7142857142857142	0.5714285714285714
G6	C(C(C(C=O)=CCCO)O)(O)=O	DKRKISAPTZASCD	174.05282342	C7H10O5	7	10	5	-1.2148	-0.237	5	3	94.83	-3.1737	5	-0.0868818128683387	0.7142857142857143	164.73	1.4285714285714286	0.7142857142857143
G6	C(C=C(C=O)C(C(CO)O)O)=O	DJIKJSRAGJGUJU	174.05282342	C7H10O5	7	10	5	-2.0993	-0.071	5	3	94.83	-4.2029	5	0.5916756861283502	0.7142857142857143	157.97	1.4285714285714286	0.7142857142857143
