Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	XIDULHVIKPDVII	C1C(C(C(O)O1)(C(C)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.1759	-0.063	5	4	95.94	-0.43022
G4	BOQOXMIDGNIUNB	C1C(C(C(O)O1)(C(CN)O)O)N	178.095356928	C6H14N2O4	6	14	4.0	-3.5004	0.368	6	5	121.96	-0.19061
G4	DRKBBGIZZQSKHX	C1C(C(CO)(C(CN)(O)O1)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.1976	0.575	6	5	116.17	-1.2972
G4	MSXQVTCERZWIGT	C1C(C(C(O)O1)(C(CO)N)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.1026	0.444	6	5	116.17	-4.8477
G4	ZIJMXBTWZLKTDM	C1C(C(C(O)O1)(C(CO)O)O)N	179.079372516	C6H13NO5	6	13	5.0	-3.1026	0.444	6	5	116.17	-0.12877
G4	JVWBGJPHEYMCTB	C1C(C(C(O)O1)(C(CN)O)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.1026	0.444	6	5	116.17	-1.4909
G4	XXAIKNUMEHILJF	C1(C2(CC(C(C2O)O1)O)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.4291	-0.257	5	4	95.94	0.6328
G4	RIONMIMDRFTCGU	C1(C2(CC(C(C2O)O)O1)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.4291	-0.257	5	4	95.94	-0.70237
G4	DMNBIOSWOQUIRB	C(C1(C(CN)OC(C1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4974	-0.17	5	3	92.78	-3.4137
G4	WXQZBUWLJJARRZ	C1C(C2C(C(CN2)O)(O)O1)O	161.068807832	C6H11NO4	6	11	4.0	-2.1784	0.037	5	4	81.95	3.1357
G4	JCVBCUHKFKOTRZ	C1C(C2C(C(CN2)N)(O)O1)O	160.084792244	C6H12N2O3	6	12	3.0	-2.5762	-0.039	5	4	87.74	2.2729
G4	MSPISFWTUPUGDH	C1C2(C(C(C(CO)O2)O1)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.5246	-0.175	5	3	84.94	-0.15827
G4	STASOLWLLCWRKG	C1C2(C(C(C(CO1)O2)O)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	-0.7626
G4	KEYMTDFFCIQLRL	C(C1C(C(C(CO)(O)O1)N)N)O	178.095356928	C6H14N2O4	6	14	4.0	-3.5687	0.23	6	5	121.96	-0.5063
G4	YSHKWSFWOAGFEW	C(CC1(C(C(CO1)N)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.7246	-0.384	5	3	98.57	-1.9173
G4	LAXJNWHZPQXSMD	C(C(C1(CC(CO1)N)O)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.8943	-0.384	5	3	98.57	-1.7325
G4	NGJYRHQGETUDCC	C1C2C(C(C(CN)O2)(O)O1)O	161.068807832	C6H11NO4	6	11	4.0	-2.5246	-0.175	5	3	84.94	0.18054
G4	DCTBMJDDUARXIG	C1(C(C(C(C(CN)O)O1)O)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.0759	0.175	6	5	116.17	-2.5335
G4	JNUSWPZXLWSHSG	C1C2C(C(C(CN2)O)(O)O1)O	161.068807832	C6H11NO4	6	11	4.0	-2.1784	0.037	5	4	81.95	2.917
G4	OKHYRDAPQQIKIL	C1C2C(C(C(CN2)N)(O)O1)O	160.084792244	C6H12N2O3	6	12	3.0	-2.5762	-0.039	5	4	87.74	2.0421
G4	OZPVZIUAHMGARS	C(C1(C(C(C(CO)O1)N)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.3832	0.091	6	4	113.01	-1.4889
G4	GISLONCAJODKLF	C1C(C(C(C(CN)O)(O)O1)O)N	178.095356928	C6H14N2O4	6	14	4.0	-3.5341	0.23	6	5	121.96	0.77915
G4	VTDOTDIICBOQKF	C1C(C(C(C(CO)N)(O)O1)O)N	178.095356928	C6H14N2O4	6	14	4.0	-3.5341	0.23	6	5	121.96	-2.4868
G4	GKIDOTMSUOKJSY	C1C2(C(C(C(CO1)O2)N)O)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	-0.50497
G4	FGMXCNBFDLIMFC	C1(C(CN)(O)OC(CO)C1O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.0272	0.255	6	4	113.01	0.84333
G4	HCVBLSQRQMUEGL	C(CN)(C1(C(C(CO1)O)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.1675	0.255	6	4	113.01	-2.2819
G4	YHYHQSRKCKNEKW	C1(C(CO)OC(CN)(C1O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.0272	0.255	6	4	113.01	1.1717
G4	FXFCWLXDQUYZSE	C1C(C(C(C(O)O1)N)O)O	149.068807832	C5H11NO4	5	11	4.0	-2.4166	0.046	5	4	95.94	-2.8034
G4	CNTBUSZDEMPDCA	C1(COC(C(C)(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9749	-0.114	5	3	92.78	-3.2756
G4	QXAVWFWGLCWZKI	C1(C(O)OCC(CN)(C1)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0495	-0.006	5	3	92.78	1.3526
G4	RPGHPZNKSOZHMH	C1(COC(C(C1N)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-2.2729	-0.0049999	5	3	92.78	-0.35976
G4	VHVVIMILSGSOMZ	C1(C(C(CN)OC(C1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	1.6107
G4	BBVKBWIGWFIVLI	C1(C(C(O)OC(CN)C1)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	1.2894
G4	CWGGDGKLSDEIKY	CC1(C(COC(C1N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.1186	-0.063	5	4	95.94	-1.5383
G4	YKELKTPLPNAIIR	C(C1(CCOC(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4055	-0.17	5	3	92.78	-3.2281
G4	FCCGKFQCZGAIKQ	C1CC(CO)(C(C(O)O1)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.1932	0.045	5	4	95.94	-3.12
G4	MIVMGNQSGJHSSK	C(C1CC(C(C(O1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.3788	-0.439	5	3	92.78	-2.1605
G4	BHONLUHRIMLJNI	C(C1C(C(C(C(O1)O)N)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.2309	-0.04	6	4	113.01	-1.6038
G4	FAIOGPFLWTZPQZ	C1C(C(CN)(CC(O)O1)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.1932	0.045	5	4	95.94	-1.0356
G4	BTLCAPNESJBJQP	C1C(C(CO)(C(C(O)O1)N)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.0453	0.444	6	5	116.17	-1.6773
G4	NOBVHNGBNKJBES	C1C(C(CN)(C(C(O)O1)N)O)O	178.095356928	C6H14N2O4	6	14	4.0	-3.4431	0.368	6	5	121.96	-1.6933
G4	NFZYLOATPFUFCJ	C1C(C(CN)(C(C(O)O1)O)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.0453	0.444	6	5	116.17	-1.4586
G4	WXEIPDGSJTZZGX	C(C1(C(C(C(CO1)O)O)N)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.2913	0.091	6	4	113.01	-4.5705
G4	CHDVFPZETFVFJZ	C(C1CC(C(C(O1)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.3788	-0.439	5	3	92.78	-2.1996
G4	ALRISDXTQISODZ	C(C1(C(C(CCO1)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4392	-0.308	5	3	92.78	-1.1967
G4	FHPFZEUVAYTKOQ	C(C1(C(CC(CO1)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4392	-0.308	5	3	92.78	-1.3674
G4	GRFQDRROBGSJPI	C(C1(C(C(CCO1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4392	-0.308	5	3	92.78	-1.1898
G4	NUUUUXQZJCQUQL	C(C1CC(C(C(O1)O)N)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.7766	-0.515	5	3	98.57	-3.4396
G4	YALOZHVIWXQOJG	C(C1(C(C(CCO1)N)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.837	-0.384	5	3	98.57	-2.429
G4	HCRRNOXTNZQOBC	C1CC(C(C(CN)(O)O1)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.2269	-0.093	5	4	95.94	0.68143
G4	BKLHXAKYKVOGPS	C(C1C(C(C(C(O)O1)N)O)N)O	178.095356928	C6H14N2O4	6	14	4.0	-3.4164	0.099	6	5	121.96	-0.20762
G4	GJEOEMRYMIVRFB	C(C1(C(CC(CO1)N)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.837	-0.384	5	3	98.57	-2.0345
G4	JQWUDEGFTGZKBG	CC1(C(C(C(CO1)O)O)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.1523	-0.201	5	4	95.94	-3.6279
G4	NRMGLNGGSOHFIU	CC1(C(C(C(CO1)O)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.1523	-0.201	5	4	95.94	2.3728
G4	QANRPOCEHZAGIH	C(C1(C(C(O)OCC1N)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.2576	0.229	6	4	113.01	-2.2127
G4	ZVAZUAMFSVBWOX	C1C2(C(C(C(CO2)O)O1)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	0.30263
G4	FZIXTPDEXNVMHB	C1C2(C(C(C(CO2)O1)O)N)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	0.98348
G4	LEQXDFHKNNSYMU	C1C(C(C(C(CO)(O)O1)N)N)O	178.095356928	C6H14N2O4	6	14	4.0	-3.4768	0.23	6	5	121.96	0.44159
G4	KWNIJFMTBMYKNR	C(C1(C(C(C(CO1)O)N)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.2913	0.091	6	4	113.01	-1.021
G4	KERMMUSESLPDDY	C1C2(C(C(C(CO2)O1)N)O)O	161.068807832	C6H11NO4	6	11	4.0	-2.4327	-0.175	5	3	84.94	1.2319
G4	VPZHTGAHYNSZKL	C1(C(CN)(O)OCC(C1O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-2.9353	0.255	6	4	113.01	-1.9885
G4	QLTOQRRZNFLHFY	C1(C(C(CN)(O)OCC1O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-2.9353	0.255	6	4	113.01	1.3068
G4	PMQUFLMVWWDCRA	C1(COC(C(C(C1N)O)O)O)=O	177.063722452	C6H11NO5	6	11	5.0	-2.783	0.124	6	4	113.01	-0.35592
G4	MDYKOYRKUNQFBB	C1C(C(C(CC(O)O1)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	1.0381
G4	CSTCHYSMUQVRPY	C1C(C(C(C(C(O)O1)N)O)O)N	178.095356928	C6H14N2O4	6	14	4.0	-3.3245	0.099	6	5	121.96	0.34232
G4	LTIHEMXASRIIHE	C1C(C(CC(C(O)O1)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	-3.1394
G4	DIIYJYVICJJUSK	C1C(C(C(C(C(O)O1)N)O)N)O	178.095356928	C6H14N2O4	6	14	4.0	-3.3245	0.099	6	5	121.96	0.40956
G4	AGLHQIUZKWFNFM	C1C(CC(C(C(O)O1)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	0.42761
G4	ULCITMYAIMMDID	C1C(C(C(CC(O)O1)O)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	1.1222
G4	KQEDOKAKIRCVIW	C1CC(C(C(C(O)O1)O)N)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	0.92153
G4	XOBUXUIOBKRUMU	C1C(C(C(CC(O)O1)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	-2.2904
G4	WLGYKVLWZZBXEE	C1CC(C(C(C(O)O1)O)O)N	163.084457896	C6H13NO4	6	13	4.0	-2.0746	-0.224	5	4	95.94	0.60833
G4	DJMOLDUGGLOSLT	C(C(C(CC(CO)O)N)N)(O)=O	178.095356928	C6H14N2O4	6	14	4.0	-6.7228	0.013	6	5	129.8	-10.277
G4	XOMGNJRRENVEKF	C(C(CC(C(CO)O)N)N)(O)=O	178.095356928	C6H14N2O4	6	14	4.0	-6.7228	0.013	6	5	129.8	-11.634
G4	KGPYPAKUPGPDND	C(C(CO)=O)(C(CO)(CN)O)=O	177.063722452	C6H11NO5	6	11	5.0	-3.5847	0.637	6	4	120.85	-2.7638
G4	QSXPHHFSGUTCLK	C(C(CO)=O)(C(CN)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.0386	0.239	5	3	100.62	-3.0566
G4	HHCBEDVDGCGUDB	C(C(CN)N)(C(C(CO)=O)O)=O	176.079706864	C6H12N2O4	6	12	4.0	-4.0038	0.292	6	4	126.64	-0.84362
G4	UUKWSEIZIMUXPU	C1C(C(C(C1N)O)O)O	133.073893212	C5H11NO3	5	11	3.0	-2.0962	-0.36	4	4	86.71	0.81849
G4	JCVMEWMPQGAZID	C1C(C(C(C(C1O)N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.6063	-0.231	5	5	106.94	0.82044
G4	KUKRYTDPJGZVJT	C(C1(CC(C(C1O)N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.7249	0.038	5	5	106.94	-1.8932
G4	MQKIVFNTVSNSKK	C(C1(CC(C(C1O)O)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.7249	0.038	5	5	106.94	-2.0827
G4	CMYDZKZZXIFDJA	CC1(C(C(C(C1O)N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.6503	-0.07	5	5	106.94	2.3791
G4	YUWYZNZBXAIRNG	C1C(C(C(C(C1O)O)N)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.6063	-0.231	5	5	106.94	0.79199
G4	MLAHPGPQFHMHMX	C1C(C(C(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	0.72605
G4	AHUGLZSZXXEETD	C(C1(C(CC(C1O)N)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1227	-0.038	5	5	112.73	1.1417
G4	ZUWYTIZDIMLKJN	C(C1(CC(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.1227	-0.038	5	5	112.73	-2.2082
G4	ZMJUUCJZWNSMKL	C(C1(CC(C(C1O)O)N)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1227	-0.038	5	5	112.73	0.96147
G4	PZYKEBAESNKYLI	CC1(C(C(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0481	-0.146	5	5	112.73	0.58808
G4	QNOLFVRLPWOHOK	C1C(C(C(C(C1O)N)N)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	0.68669
G4	VPHAONPCSDCWFF	C(C1C(C(C(C1N)N)O)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	-0.019934
G4	AIVLFLVCGYQHLN	C1(CC(C(C1CO)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.87886
G4	JRGIQKCYIFSNFZ	C1(C(C(CO)C(C1)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.28184
G4	UKNHSZRXSITUPK	C1(C(C(C(CC1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	-1.3854
G4	JTPGVXTVZRVMRY	C1(C(C(CC1)(CN)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7291	-0.412	4	3	83.55	0.10494
G4	HWTPWBGNFWXQPL	C(C1(C(C(CC1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.0851	-0.576	4	3	83.55	-3.2477
G4	VTNPTMLAXOMKFX	C1(C(CC(C(C1)O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	2.0703
G4	XKNJKGCCBSYOLU	C1(C(CC(CN)(C1)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7291	-0.412	4	3	83.55	1.6608
G4	ZRWOFRJBGJHMCY	C(C1(CC(C(C1)O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.0851	-0.576	4	3	83.55	-2.1835
G4	YPBAUHTZBFXDQP	C(C1C(C(CC1O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-1.5476
G4	XOZKYQLOWHZDNS	C1(C(C(C(C1)O)CN)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	1.4105
G4	HFKIDRPUUOGXQQ	C1(C(C(CC(C1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	0.85234
G4	NSOFALNGHLPINQ	C1(CC(C(C(C1)N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	1.5733
G4	PNGCCFOFBBREJG	C1(C(C(CC(C1)O)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6105	-0.681	4	3	83.55	2.0615
G4	CYFMTOPTIIDQML	C1(C(CC(C1CN)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.95157
G4	ZRQQLOGMICSONH	C(C1C(CC(C1N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-1.534
G4	HYFIJDWPAXCLLE	C(C1CC(C(C1O)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-2.7787
G4	RHGVKJUCCZXRFO	C1(C(C(C(CN)C1)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	0.54684
G4	QINIBZWPYMQPLB	C(C1C(C(CC1N)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-2.1138	-0.627	4	3	83.55	-2.2376
G4	GANYEAHWDILABC	C1(CC(C(C1CN)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7578	-0.463	4	3	83.55	1.1342
G4	DTFAJAKTSMLKAT	C1C(C(C(C(C1N)O)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	1.2079
G4	FEKVBGUMJMUMFQ	C1C(C(C(C(C1N)O)N)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.0041	-0.307	5	5	112.73	0.78484
G4	CPMXIXBPHOILPV	C(C1C(C(C(C1O)N)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	0.11796
G4	RAJLHDDMNNFKNT	C1C(C(C(C(C=1)O)O)O)N	145.073893212	C6H11NO3	6	11	3.0	-2.0296	-0.402	4	4	86.71	-0.68434
G4	MLOWDARKPKOUGX	C(C1C(C(C(C1N)O)N)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	-0.15969
G4	ATAZXTMCIVWJEA	C(C1C(C(C(C1N)O)O)O)N	162.100442308	C6H14N2O3	6	14	3.0	-3.1514	-0.089	5	5	112.73	0.15126
G4	UASNBTMPMUREQA	C(C(C(C(CO)(CO)O)O)N)O	181.09502258	C6H15NO5	6	15	5.0	-3.5223	0.739	6	6	127.17	-4.2067
G4	XAAFIAKDJHQNJN	C(C(C(C(CO)(CN)O)O)N)O	180.111006992	C6H16N2O4	6	16	4.0	-3.9201	0.663	6	6	132.96	-2.8416
G4	ZJAUWSGUEXFXCG	C(C(CO)(C(C(CO)N)N)O)O	180.111006992	C6H16N2O4	6	16	4.0	-3.9201	0.663	6	6	132.96	-5.4483
G4	LXKGGCDJCFHULY	C(C(CO)(C(C(CN)N)O)O)O	180.111006992	C6H16N2O4	6	16	4.0	-3.9201	0.663	6	6	132.96	-1.0116
G4	VDJCKBUMGZKKDT	CC(CO)(C(C(CO)N)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5956	0.232	5	5	106.94	-4.5768
G4	OWRCLMREORTCQF	C(C(CC(CO)(CO)O)N)O	165.10010796	C6H15NO4	6	15	4.0	-2.5005	0.34	5	5	106.94	-8.184
G4	FBVVVAKNYGZMBQ	CC(C(C(CO)N)O)O	135.089543276	C5H13NO3	5	13	3.0	-2.0495	-0.166	4	4	86.71	-3.6025
G4	GUAGQYKXTJFTJG	C(C(CO)(CCN)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9331	0.211	4	4	86.71	-5.085
G4	VICXNLJCRXEJPJ	C(C(C(C(CN)O)O)N)O	150.100442308	C5H14N2O3	5	14	3.0	-3.374	0.265	5	5	112.73	-3.2842
G4	GDMJCEYMZMDHGU	C(C(CO)(C(CN)N)O)O	150.100442308	C5H14N2O3	5	14	3.0	-3.3527	0.534	5	5	112.73	-2.15
G4	QABITHIWOVBUDO	C(C(C(C(CN)N)O)O)O	150.100442308	C5H14N2O3	5	14	3.0	-3.374	0.265	5	5	112.73	0.0021493
G4	QMYJBLOGKQAUJV	C(C(CN)(C(C(CO)N)N)O)O	179.126991404	C6H17N3O3	6	17	3.0	-4.3179	0.587	6	6	138.75	-4.0917
G4	XPPSRDXGRHEMIT	C(C(CN)(C(C(CN)N)O)O)O	179.126991404	C6H17N3O3	6	17	3.0	-4.3179	0.587	6	6	138.75	0.43843
G4	PRRRLHKJXQASNS	C(C)(C(C(C(CO)N)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.0459	-0.164	5	4	109.57	-2.3248
G4	OHNPVPHBVHKTGG	C(C(C)(C(C(CO)N)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2057	-0.059	5	4	109.57	-8.2975
G4	YCQIPBRDQRSYSL	C(C(C(C(CO)N)N)O)=O	148.084792244	C5H12N2O3	5	12	3.0	-3.5863	0.05	5	4	109.57	-5.6937
G4	JOINEDRPUPHALH	C(C(C(CO)N)N)O	120.089877624	C4H12N2O2	4	12	2.0	-2.8066	0.136	4	4	92.5	-4.6042
G4	KFKQKRMNGRIJMK	CC(CO)(C(C(CO)N)N)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9934	0.156	5	5	112.73	-8.1465
G4	LTTOXLNYUJSDQU	CC(CO)(C(C(CN)N)O)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9934	0.156	5	5	112.73	-1.375
G4	LDKUCJNRPZHRTQ	C(C(CC(CO)(CN)O)N)O	164.116092372	C6H16N2O3	6	16	3.0	-2.8983	0.264	5	5	112.73	-6.8408
G4	HPILEZGXVSXEDS	CC(C(C(CO)(CN)O)O)N	164.116092372	C6H16N2O3	6	16	3.0	-2.9934	0.156	5	5	112.73	0.99078
G4	XZAGEYFKMQFTHQ	CC(C(C(CO)N)N)O	134.105527688	C5H14N2O2	5	14	2.0	-2.4473	-0.242	4	4	92.5	-6.9707
G4	SNKXJQACXANWTB	CC(C(C(CN)N)O)O	134.105527688	C5H14N2O2	5	14	2.0	-2.4473	-0.242	4	4	92.5	-0.27427
G4	YKMAIMLGHUQPOD	C(C(CN)(CCN)O)O	134.105527688	C5H14N2O2	5	14	2.0	-2.3309	0.135	4	4	92.5	-3.635
G4	WKPSZZUNSJUQDL	C(C(C(C(CN)O)N)N)O	149.11642672	C5H15N3O2	5	15	2.0	-3.7718	0.189	5	5	118.52	-3.623
G4	CGNXNVYGQCUIAA	C(C(C(C(CN)N)O)O)N	149.11642672	C5H15N3O2	5	15	2.0	-3.7718	0.189	5	5	118.52	0.11796
G4	HKQGWQJAHMYJGG	C(C(CN)(C(CN)N)O)O	149.11642672	C5H15N3O2	5	15	2.0	-3.7505	0.458	5	5	118.52	-0.69996
G4	QSYMXENJNZEBEQ	C(C)(C(CC(CO)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	-5.2989
G4	ZSKXVIFQMAFKMN	C(C(C)(CC(CO)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	-10.212
G4	VTWCJFXAUVLSCM	C(C(C)(C(CN)N)O)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.6383	-0.188	4	3	89.34	-4.8849
G4	PLLHEFWWIFPWHX	C(C(CO)C(CO)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.3077	-0.055	4	3	83.55	-6.6381
G4	WXLBLSDFFMWTAU	C(C(C(C)O)C(CO)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.9484	-0.433	4	3	83.55	-7.1631
G4	WPJRFCZKZXBUNI	C(CC(C(C(C)O)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.8074	-0.651	4	3	83.55	-2.0677
G4	ASZAJILSDRKYHV	C(CC(CC(CO)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7123	-0.543	4	3	83.55	-8.7263
G4	HKWCQGOGXHOXCH	C(CO)(CC(CCN)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.5312	-0.379	4	3	83.55	-1.694
G4	FHZCXHYPPXFMKS	C(C(C(CN)O)C(CO)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2729	-0.002	5	4	109.57	-6.3289
G4	ORBUOMYYFRWRJE	C(CC(C(C(CN)O)O)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1319	-0.22	5	4	109.57	-1.7267
G4	GCXANOLBXSKLSS	C(C(C(CCO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-3.8006
G4	UYXAVDIBEHJNDK	C(C(C(CC(C)O)N)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.8074	-0.651	4	3	83.55	-4.9029
G4	XTPKNROTKPITEA	C(C)(C(C(CCN)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	1.1273
G4	AQFBUUMCJWTMRX	C(C(C(C)(CCN)O)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	0.058219
G4	VHKZTZNAJIEMJI	C(C(C(CC(CN)O)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1319	-0.22	5	4	109.57	-1.6435
G4	CSEJYBPYMYFCSB	C(C(C(C(C(C)N)O)O)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.227	-0.328	5	4	109.57	-1.1662
G4	PFOGVFUPUNQKIT	C(C(C(C)(C(CN)N)O)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2057	-0.059	5	4	109.57	-2.422
G4	VKGMEBASZJOSIB	C(C(C(CO)C(CO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8751	0.074	5	4	103.78	-6.2493
G4	BIUQZKAWVVXJMF	C(C(C(CN)C(C=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-2.8904
