Generation	Inchi	Smiles
G4	WDPIDJSAFQSGOP	C(C(C(CC(CO)CN)=O)O)=O
G4	KVVDVINBMKJMSG	C(C(C)=O)(C(CO)C(CN)O)=O
G4	FYPNOLUNSXMUCH	C(C(CCO)=O)(CC(CN)O)=O
G4	KRDJVIMGKILJDN	C(CC(C(CO)C(CN)O)=O)=O
G4	RQGDGVRBHBVHTJ	C(CC(C(CO)C(C=O)O)N)=O
G4	ACCFFHXYBIZNQC	C(C(CO)C(C=O)O)(CCN)=O
G4	RTPBCTSHGRQVSQ	C(C(C(CC(CN)O)=O)CO)=O
G4	IQVQRAPOFZDYDE	C(C(CO)C(CC(C=O)O)N)=O
G4	WKEJSHLOQXJONK	C(CC(C=O)O)(C(CO)CN)=O
G4	PVMQFPJANDXMAY	C(C(CN)O)=CC(C(CO)O)=O
G4	FPTFQZWTQUBWSR	C(C(C=CC(C(CO)O)N)O)=O
G4	CDECKPYNSNMRQL	C(C(CC(CO)N)O)(CCO)=O
G4	GOPLZALASHELPC	C(C(CCO)(CC(CO)N)O)=O
G4	FTKOBSLCBCCPIR	C(C(CCN)O)(CCO)=O
G4	FAODPDIYGRCYOJ	C(C(CCO)(CCN)O)=O
G4	VQUFASQJVYSZEX	CC(CO)(C(C(CCO)N)O)O
G4	RHKSHHKGZMUSLY	CC(CO)(C(CO)C(CO)N)O
G4	PLASAJNOEJCZMK	C(C(CC(CO)(CCO)O)N)O
G4	PUVGZJQVCLXIBU	CC(C(C(CO)(CCO)O)O)N
G4	JDSNRHGMASUEOR	CC(C(C(CCO)N)O)O
G4	XSOKJTADOXOEAA	CC(C(CO)C(CO)N)O
G4	XJCLTOCBKFZUMY	C(C(CCO)(CCN)O)O
G4	DGCNPVPKCHQGND	C(C(C(C(CC(C)O)N)O)O)=O
G4	KAVIPOODIJLZCH	C(CC(C(C(C(C)N)O)O)O)=O
G4	TVLAMBAMHNRDPI	C(C)(C(C(C(CCN)O)O)O)=O
G4	XMUXSEPMDLVOBZ	C(C(C(C(C)(CCN)O)O)O)=O
G4	AFARKSVYAFIBAP	CC(CO)(CC(CO)N)O
G4	ROFNQUAUHYKZIX	CC(C(C(C)(CO)O)O)N
G4	DISHUXDEOVRNJN	C(C(CC(CC(CO)N)O)O)=O
G4	YFYJHUYCQODWJN	C(C(CC(C(C(C)N)O)O)O)=O
G4	HHDXBXSBXVOBPJ	C(C(C(CN)C(CO)(C)O)O)=O
G4	SWVUQZGXFBPETF	CC(CC(CO)N)O
G4	ZBFALJJKZKNBHU	CC(C(C(C)N)O)O
G4	JYFNMVUBSSKMTJ	CC(CO)(CCN)O
G4	CPOVJDBPYBXVIS	C(C(C(CN)C(C)O)O)=O
G4	SMUCPLZXMXELFR	C(CC(C(CCN)O)O)=O
G4	YFXAILIEGGCADX	C(C(CC(CCN)O)O)=O
G4	APBASJAUUJUWJJ	C(C(C(CO)(CCN)O)O)O
G4	SZMSONOGWRCLNP	CC(C(C(C(CO)O)N)O)O
G4	VKOZKMVMYZOMJJ	C(C(C(CO)O)C(CO)N)=O
G4	XBXJEOFUSKCNJB	CC(C(CO)O)(C(CN)O)O
G4	PCIIUCCFVYGDIU	C(C(CCO)(C(CN)O)O)O
G4	BMQMENBQIUVKLY	C(C(C(CO)C(CO)O)N)O
G4	IQVAQUZOESVSKW	CC(CO)(C(CN)O)O
G4	JZPKWUUWDFAHGD	C(C(CC(CO)N)O)O
G4	RFMJRKMFWUMAQT	CC(C(C(CO)O)O)N
G4	QJSILBIOBIEOLU	C(C(C(CN)C(CO)O)O)=O
G4	BSLCSFCXSUCFQN	CC(C(CN)O)O
G4	ARZSRJNMSIMAKS	C(C(CCN)O)O
G4	SELZHNNSHBNZNM	C(C(CC(CCO)N)O)(O)=O
G4	RCNFVFLCDQYXFC	C(C(CCC(CO)N)O)(O)=O
G4	LHTAVFSCUSQEJG	C(C(CC(C(C)N)O)O)(O)=O
G4	OFKRFBDIJDHCFL	C(C(CC(CCN)O)O)(O)=O
G4	NAAZDLQPZZQESK	C(C(CCO)(CCN)O)(O)=O
G4	YPRNVCUBSGRVOH	C(C(C)(CC(CN)O)O)(O)=O
G4	UFIVFDZDJSOJPJ	C(CO)(C(CCN)O)=O
G4	BUZICZZQJDLXJN	C(CC(CO)N)(O)=O
G4	IKEVXLWFCACSCX	C(C(CC(CO)N)O)(O)=O
G4	DNTCDUOHXFXXNW	C(C(CO)OCC(CO)N)=O
G4	NLMAVQQCNOXZAS	C(COC(CO)CN)(CO)=O
G4	CJLYMVCLHNLKDK	C1C(CC(C(O)O1)O)N
G4	CHYQOABROUQGLR	C(C(COCC(CO)N)O)=O
G4	PXOMQCNSJKLHFF	C(COCC(CN)O)(CO)=O
G4	DTSSDPFTHGBSDX	C(C(C(C(C(C)O)O)N)O)=O
G4	PUWPXNOIJWZJNS	C(C(C(CC(CN)O)O)O)O
G4	UUMYTBLBYFDPQE	C(C(CC(C(CO)N)O)O)O
G4	DKHLHLPOYBPYSV	CC(C(C(C(CO)O)O)N)O
G4	BBCMNVPOOAWREX	C1C(C(C(C(CO)O)O1)N)O
G4	ACJYRPDJRNPNNK	C1C(C(C(C(CO)O1)O)N)O
G4	CEIJUIXPDWEGOA	C(C1CC(C(C(O)O1)N)O)O
G4	FDXGZCRRTKORKS	C1C(C(C(C(CO1)O)N)O)O
G4	XCPDUVWOXORZOK	C1C(CC(C(C(O)O1)N)O)O
G4	MLHJICUWNTZWIQ	C1C(C(CC(C(O)O1)O)O)N
G4	VYNWVWVHXMCQIB	C(CO)(C(C=CCN)O)=O
G4	ZISBGBFPPURLCM	C(CO)(C(C(C=C)N)O)=O
G4	FGLQGIDNTAYOJX	C(C(CN)O)(C(C=C)O)=O
G4	XDBGVNOHGGZGLT	C(C(CO)N)=CC(CO)=O
G4	DVEIDQRYEWTMMG	C(C(C=CC(CN)O)O)=O
G4	AXGQVSPUWPJPOW	C(C(CC(C(CN)O)O)O)O
G4	VAKOFEQSBIAORJ	C(CC(CO)N)(CCO)=O
G4	GVKSCZBJMCWPAL	C(CO)(CC(CCO)N)=O
G4	NXMCUEHMNFPRII	C(CO)(CCC(CO)N)=O
G4	CESSPLYATSRUMD	C(C)(C(C(CCO)N)O)=O
G4	SXZQMWFBDDTERX	C(C(CCO)O)(CCN)=O
G4	XAGJXTHZTQUJFR	C(CC(C(CCO)O)N)=O
G4	YSRVJVUSAGCRAC	C(C)(CC(C(CO)O)N)=O
G4	FBOYESRAVKDCKC	C(CCC(C(CO)O)N)=O
G4	WYPGAESPPFOEHL	C(C(CO)O)(CCCN)=O
G4	PLQUOMHGBSBTJX	C(C(CN)O)(CCCO)=O
G4	WCMBQLFJOBDXFI	C(C(C(CCCO)N)O)=O
G4	OBDQKVWMMZKIFF	C(CC(CC(CO)O)N)=O
G4	MFMNXHLXKXAVHS	C(CC(CO)O)(CCN)=O
G4	HDWVHTRZFHBOLF	C(CC(CN)O)(CCO)=O
G4	UMXHDKSSNFXIHI	C(C(CC(CCO)N)O)=O
G4	WXUBKYGDPDBBSY	C(C(CO)N)=CC(CO)O
G4	BZWKKVOYPSQBBO	C(C(C(CO)O)N)=CCO
G4	OKHOETDYHMVHIF	C=CC(C(C(CO)O)O)N
G4	XPVPSZZLMKMMQN	C(C(C(CO)O)O)=CCN
G4	FRKFPCUFPZYHMA	C(C(C(CN)O)O)=CCO
G4	GWKRUYYUYDARMQ	C(C(CC(CCO)N)=O)(O)=O
G4	UMDLKYOMIOVZNH	C(C(CCC(CO)N)=O)(O)=O
G4	TYEJFKNCBKPVLR	C(C(CC(CCN)O)=O)(O)=O
G4	WSZJJDGBXXKFPH	C(CC(CC(CO)=O)N)(O)=O
G4	NHIMYOBHPGGNRG	C(CC(CC(CO)N)=O)(O)=O
G4	KHRRHZHHZCACPQ	C(CC(C(C(C)=O)O)N)(O)=O
G4	KSCNBOLBXJJFFJ	C(CC(C(C(C)N)O)=O)(O)=O
G4	UCXIBPGHQWASAS	C(CC(C(CC=O)O)N)(O)=O
G4	RTGNKTYAFWDGLG	C(CC(C(CCN)O)=O)(O)=O
G4	YYFNICCNIOAOJW	C(CC(C(CCN)=O)O)(O)=O
G4	CAGQMUUVVAFFED	C(CC(C(CC=O)N)O)(O)=O
G4	ONIWNKXWHOUNTQ	C(C(C(CC(C)N)=O)O)(O)=O
G4	DZJLSIIIJFLIIS	C(C(C(CCCN)=O)O)(O)=O
G4	SQJCRPXXRYKDER	C(CCC(O)=O)(C(CN)O)=O
G4	NJGUEZOAXNYLTB	C(CCC(C(C=O)O)N)(O)=O
G4	WWUPBNAJUCHBPS	C(CC(CC(CN)O)=O)(O)=O
G4	HYVKGPKYVXMJEJ	C(CC(CC(C=O)O)N)(O)=O
G4	ULNYAAXHJLUWQA	C(C(C(C(C=C)N)O)O)(O)=O
G4	PZMJTSWRIRULGV	C(C(C=CC(CO)N)O)(O)=O
G4	FAIAOBMHSKMNJG	C(C(C(C=CCN)O)O)(O)=O
G4	UUZLVTURKIVAOW	C(C(C(CN)O)O)=CC(O)=O
G4	HHTFWNMUWXPONX	C1(CCC(C1(CN)O)O)=O
G4	JXRGOQLXDRXHFI	C(C1(C(CCC1N)O)O)=O
G4	KBRLEUJLQBAEKM	C1C(C(CO)(C(C=1)O)O)N
G4	XYCJEBIKLWOXRR	C1C(C(CN)(C(C=1)O)O)O
G4	RGYJIMPXWMLBNK	C(C(CO)(CN)O)O
G4	JVSZSOJZFRMMPT	CC(CO)(C(CO)(CN)O)O
G4	YXSJCDSYHFOMNG	CC(C(CO)(CN)O)O
G4	BBNLHZQCAVRKTI	C(C(CO)(C(C)N)O)=O
G4	WMURURIICTVNLA	C(C(C(C)N)(C(CO)(C)O)O)=O
G4	VABSKUXAPKNBIY	C(C(C(C)O)(C(C)N)O)=O
G4	ZENULLGPEZFVFP	CC(C(CO)(CO)O)N
G4	BPFBRDMDJBIDSI	CC(CO)(C(CO)(C(C)N)O)O
G4	QTXDGKGMVDZBSX	CC(C(CO)(C(C)O)O)N
G4	ULUQXLMYDIWLBX	C(CCN)(C(C(C)=O)(CO)O)=O
G4	GNOOFYSADDHBAM	C(CC(C(C(C)=O)(CO)O)N)=O
G4	LAJCWJSHUGVCMR	C(CC(C(CO)(C(C)N)O)=O)=O
G4	YYQAJHNPWXNYQU	C(C(CO)(CN)O)(CC(C)=O)=O
G4	DHCOTHXXJCQOBK	C(C(CO)(C(CC(C)=O)N)O)=O
G4	ZELVLSIKFXPOTF	C(C(C(CC(C)N)=O)(CO)O)=O
G4	YSDGDWSGIZSOTP	C(CCC=O)(C(CO)(CN)O)=O
G4	YMQZTYURRJPFRA	C(C(CO)(C(CCC=O)N)O)=O
G4	WUIAWAJPXYEQLW	C(C(C(CCCN)=O)(CO)O)=O
G4	WLCNFMKUSWDLSR	C(CO)=CC(C(CO)(CN)O)=O
G4	KSSHQIMZNXEUBC	C(C(CO)(C(C=CCO)N)O)=O
G4	IYMSJAUTUYIKKB	C(CN)=CC(C(CO)(CO)O)=O
G4	QDVBRGODOCJZJS	C(C(C(CO)(CO)O)N)=CC=O
G4	UCQPZRJPPUUYGQ	C(C(CO)(C(C(C=C)N)O)O)=O
G4	RXBYOBJUAPTEIK	C=CC(C(CO)(C(CN)O)O)=O
G4	SVISQGPDAZWAIN	C(C(C(CO)(C(C=C)N)O)O)=O
G4	IDZPMZPFWHNCLG	C(C(C(CO)(CN)O)O)=CC=O
G4	SNNXOBIDRLCJQS	C(C(CO)(C(C=CCN)O)O)=O
G4	LEPLYIGBKIBRHO	C(C)(C(C(CN)(C(C)O)O)O)=O
G4	BDLHVSFZYHQZFQ	C(C(C(C(C)O)(C(C)N)O)O)=O
G4	YGACATRNNIJLPU	C(C(C(CN)(C(C)O)O)O)=O
G4	HNGQXQFXKCOUND	C(C(C(CO)O)(C(C)N)O)=O
G4	FWHYSUCHLAOGQF	CC(C(CO)(C(CO)O)O)N
G4	QODFDCRVVFPMEF	CC(C(CN)(C(CO)O)O)O
G4	XKXGNJUWKHOMQT	C(C1(CC(C(C1O)O)O)O)N
G4	AVZUWXRJSPJQSE	CC1(C(C(C(C1N)O)O)O)O
G4	SCUUBQOOTVUPLA	C1(CC(C(CN)(C1)O)O)=O
G4	PXQITNNKVCBSGL	C(C1(CC(CC1O)N)O)=O
G4	PFSGMDJEYVNXKF	C(C(CO)(CC(CO)N)O)=O
G4	UEMNZHLNWLTKMO	C(CO)(CC(CN)(C(C)O)O)=O
G4	KIUOEHVHIQDAQN	C(C(C(C)O)(CC(CO)N)O)=O
G4	CXTDOOVTGXZCAT	C(C(CO)(CCN)O)=O
G4	MZUCSFHNRSAEQD	C(C(CO)(CC=O)O)(CCN)=O
G4	GETGKMIAGTXFGW	C(CC(C(CO)(CCN)O)=O)=O
G4	YGNSWPHSKGNXNF	C(C(CO)(CC(CC=O)N)O)=O
G4	GVFSNTQPZLWNLR	C(C(CO)(CC(CCN)=O)O)=O
G4	WPBFKHIXMDUEPU	C(C(CO)(CN)O)=CC(CO)=O
G4	DTSATSHJAPKYRN	C(C(C=CC(CO)N)(CO)O)=O
G4	LOJYYEBSEGOGDO	C(CC(CN)(C(C)(CO)O)O)=O
G4	SKKOYJLGTCWOBI	C(C(CCN)(C(CO)(C)O)O)=O
G4	GMIKLSCDZUQPOK	C(CC(CN)(C(C)O)O)=O
G4	LAHOPNHKGSESBI	C(C(C(C)O)(CCN)O)=O
G4	VCOPBIPGFJBACH	C(C(C(CO)O)(CCN)O)=O
G4	TYWWPCGUWHRHQT	C1(C(CC(C1CO)N)O)=O
G4	CEACJWGQRVPEOK	C1(CC(C(C1CO)N)O)=O
G4	LURYASBTBOSYNM	C1(C(C(CC1CO)N)O)=O
G4	LRJYTHSWURKIPH	C1(C(C(C(CO)C1)N)O)=O
G4	ZJPLAPBBLVDVOJ	C1(CCC(C1(CO)O)N)=O
G4	VAVMYDVHUAVULP	C1(CC(CC1(CO)O)N)=O
G4	FZDYEZBYKVLNBO	C1(CC(C(CO)(C1)O)N)=O
G4	IKPYGNYNWRCKKG	C(C1C(C(C(CN)O1)O)O)O
G4	RRUSDXRWBMZRKG	C(C1C(C(C(CO)O1)N)O)O
G4	ORRHLQWHNIGJMV	C1C(C(C(C(CN)O1)O)O)O
G4	DNEHPOHYYNSYDD	C1C(C(C(C(CO)O1)N)O)O
G4	LHIYGMRSEGTSMX	C1(C(C(C(C(C)N)O1)O)O)=O
G4	WYYCDMQZVIFAHB	C1(C(C(C(CCN)O1)O)O)=O
G4	AIUNSGFLICONNQ	C1(C(C(C(CCO1)N)O)O)=O
G4	ZRFQCRQVXVVQMV	C1(C(C(CC(CO1)N)O)O)=O
G4	COQMTHCSKBNZKB	C1C(C(C(C=1CO)N)O)O
G4	IGFRHZBMFGEKMJ	C=C1C(C(C(C1N)O)O)O
G4	OFUCKHPHJATUJW	C1C(C(C(C=1CN)O)O)O
G4	PEKDXFIRUCNGGW	C=CC(C(C(CN)O)O)O
G4	ULZWIHDAVLNZAX	C1C(C(C(C=1)O)O)(CN)O
G4	MTYDSXFWBLJEQH	C1C(C(OC(C=1)CO)O)N
G4	XENGGTKSDRDZMN	C1C(C(CO)OC(C=1)O)N
G4	OPHZYLXKASICRP	C1C(C(O)OCC(C=1)O)N
G4	ZCJGRUWKDOYUII	C1C(C(C(OCC=1)O)O)N
G4	DKLKPBIPBAHOPQ	C1C(C(COC(C=1)O)O)N
G4	YPPHLRQAISTEIL	C1C(COC(C(C=1)O)O)N
G4	MLFBZOZYGDHUQC	C=C1C(C(C(CN)O1)O)O
G4	OJMMUGCDAPZEMM	C1C(C(CN)O)OC(C=1)O
G4	RSSQDEBYLJIVSF	C1C(C(CN)OC(C=1)O)O
G4	UIARHAVRGVUIHP	C(C(C1CC(C(O)O1)O)N)O
G4	RRWMRAMYCCWUHJ	C1(C(CC(C(CN)O)O1)O)O
G4	FLWUGXNORTXFKG	C1(C(CC(C(CN)O1)O)O)O
G4	MHZKIWYAKDIDJW	C1(C(C(CC(CN)O1)O)O)O
G4	RJKBJEZZABBYBA	CC1C(C(C(C(O)O1)O)O)N
G4	SEQNVNRPWDELMA	C1(CC(C(C(CN)O)O1)O)=O
G4	GGGQZLRVSZREHS	C1(CC(C(C(CN)O1)O)O)=O
G4	QXQNRSUOYNMXDL	C1C(C(C(C(C1N)O)O)O)O
G4	WHKGRSYNRFUZLH	C(C1C(C(C(C1O)O)O)O)N
G4	LDCXMWOWMBOMSM	CC(C(CO)O)N
G4	UIPQLUHUCHNXEG	C(C(CC(C(CN)O)O)O)=O
G4	MIZTVBGWRZWFEW	C(CO)(C(C(CCN)O)O)=O
G4	PFQHBTXMZOQOJR	C(C(CC(C(CO)O)N)O)O
G4	MURFFXCXBYPFLO	CC(C(C(C(CO)O)O)O)N
G4	ANWIYSUWEAVMEG	C(C(C(C(CCN)O)O)O)O
G4	YWOSEGJOKUFSFX	C(CC(C(C(CN)O)O)O)O
G4	OUIRZNGIEOAUNA	C(C1(C(C(CC1N)O)O)O)O
G4	SFGXXLYQXQOMFQ	C(C1(C(C(CC1O)O)O)O)N
G4	MLRSSUUYXPGSIG	C1C(C(C(C(CO)O)O1)O)N
G4	WXEYRHJZVZJANW	CC(C1C(C(C(O)O1)O)O)N
G4	MCKBKAHHLIABCY	C1(C(C(C(CCN)O1)O)O)O
G4	MXRBVRXQDKNIBH	C1C(C(C(C(CO)O1)O)O)N
G4	GSTOUVHMQQBDRF	C(C1CC(C(C(O)O1)O)N)O
G4	OAYBXAOLHKRNJF	C(C1C(CC(C(O)O1)O)N)O
G4	XNHOYKNUMIBTMF	C1C(C(C(C(CO1)N)O)O)O
G4	VJWPFJWVBGIBMR	C1C(CC(C(C(O)O1)O)N)O
G4	JYPMTABXRZGWKZ	C1C(C(CC(C(O)O1)O)N)O
G4	KFEXATRMWPIAAY	C(C(CN)O)=CC(CO)=O
G4	UCTQEGIFXPWYGL	C(C(C(CN)O)O)=CC=O
G4	NQIQWBXCLWFMJZ	C(C(C(C=CCN)O)O)=O
G4	FSYRVVVHBMTZPL	C1(CC(C(C(CN)O)O1)O)O
G4	KOKQIXXJMLELEZ	C1(CC(C(C(CN)O1)O)O)O
G4	KMUZIMNQBZNRHZ	C1(C(CO)(CC(CO)O1)O)=O
G4	RUOORBZXGXQRCA	C1(C(CN)(CC(CO)O1)O)=O
G4	MTSAHRPUAGVYCZ	C1(C(C(CO)(CO1)O)O)=O
G4	CUOKHACJLGPRHD	C1(C(C(C(CO)O1)O)O)=O
G4	JBUKEPSLJITOGL	C1(C(C(CO1)(CN)O)O)=O
G4	LBLAGMMSLXXNIG	C1(C(C(C)(C(CO)O1)O)O)=O
G4	ZDYOYIKNOOUBKN	C1(C(C(CO1)(CCO)O)O)=O
G4	FHGQENPKXGEJRE	C1(C(CO)(CC(CO1)O)O)=O
G4	QYOFGAVHJNZFME	C1(C(CN)(CC(CO1)O)O)=O
G4	XXBSUZSONOQQGK	C1(C(C(C(CO1)O)O)O)=O
G4	YXCCMKZTRRIHFG	C1(C(C(C)(C(CO1)O)O)O)=O
G4	QLNCLRAAXIKYGA	C1(C(C(CO)(CCO1)O)O)=O
G4	RICOEXUMUYXQJB	C1(C(C(C(CCO1)O)O)O)=O
G4	ONHBCNURCHMTEZ	C1(C(C(C(C(C=O)O)C1)O)O)=O
G4	DPLYFDISYFWXOA	C1(C(C(C(CC1)O)O)O)=O
G4	MPLBDLDUVMBZNF	C(C1(C(CCC(C1O)=O)O)O)=O
G4	USVLIPSFBYLABN	C1(C(C(CC1)O)(C(C=O)O)O)=O
G4	ACVTTWBZLGNMCH	C1(C(C(C(C(CO)C1)O)O)O)=O
G4	SLTBIUBHLNHTOS	C(CC(C(CO)(CC=O)N)O)=O
G4	XFMIWMCGLWIIRZ	C(C(CO)C(CO)(CC=O)N)=O
G4	RKISPAFKDKRMHE	C(C(CO)CC(C(CO)=O)N)=O
G4	RMRWEDAERAMGNM	C(C(C(CCC(CO)=O)O)N)=O
G4	ZIDGULHUPPSWPT	C(C(CO)(CCC(CO)=O)N)=O
G4	HZAUDFBGJOEXDS	C(C(CCC(C(C=O)O)O)N)=O
G4	XNRUUTDHZHSMAX	C(C(C(CC=O)N)(C(C)O)O)=O
G4	KOIRNANBCPTQIS	C(CC(CC(C(C=O)O)O)N)=O
G4	MJNSWOJBKKBSBB	C(CC(C(C)(C(C=O)O)O)N)=O
G4	YRPMVKKMEGZXJC	C(C(CC(C=O)N)C(CO)O)=O
G4	JMMQHNNTVXRKCO	C(CC(C(C(CC=O)N)O)O)=O
G4	GIXZGMMNBOWSGD	C(C(C(CC=O)N)C(CO)O)=O
G4	LREFGHMOLAUHCG	C(C(C)(CCC(CO)=O)O)(O)=O
G4	ABEQDUJPRQSUTM	C(C(CCCC(CO)=O)O)(O)=O
G4	OFJQOEYKCVFBMT	C(C(CC(C(C(C)O)=O)O)N)=O
G4	JZUJLMPLVNDLSI	C(C(CC(C(CO)=O)(C)O)N)=O
G4	NDSCEKSLZKUNKW	C(C(CCC(C(CO)=O)O)N)=O
G4	QMCJSNMHUDOUBK	C(CC(C(C(C(C)O)=O)O)N)=O
G4	SGODCDNOBYDMJQ	C(CC(C(C(CO)=O)(C)O)N)=O
G4	CHTHCAAEZRICCZ	C(CC(CC(C(CO)=O)O)N)=O
G4	LLEKTVWWEBGSKC	C(C(CC(CO)C(C=O)O)N)=O
G4	HXHMWQQVCXJRQE	C(C(C(CC=O)N)(CCO)O)=O
G4	ZCWOWRZXRZCJDC	C(CC(C(CC(C=O)O)O)N)=O
G4	QDYKFUGBCNGMBJ	C(C(C(CO)N)CC(CO)=O)=O
G4	MCBKXXKDRYFCRC	C(CO)(C(C(CO)N)CC=O)=O
G4	VCBMGPDXMSUYQE	C(C(C(CN)O)CC(CO)=O)=O
G4	QERLCLLRWHJASS	C(CO)(C(C(CN)O)CC=O)=O
G4	OMRJXKSFEFXKBU	C(C(CCC(C(CO)O)O)=O)=O
G4	PQSPWSBYHMIZOT	C(C(CCC(CO)(CO)O)=O)=O
G4	OYVUKAZPHHGNKE	C(C(C(CCC(CO)=O)N)O)=O
G4	XVLFUBXDMJUJAU	C(C(CCC(CO)=O)(CN)O)=O
G4	UEYWMNQBASBJSR	C(CO)(CCC(C(CO)O)O)=O
G4	BMUUMHPHIIPMBZ	C(CO)(CCC(CO)(CO)O)=O
G4	NZABOXPCLXKLGV	C(CO)(CCC(CN)O)=O
G4	WGSABKZNXVXKLU	C(C(C(C(CO)O)O)CC=O)=O
G4	HTNFRKAWQGFJRP	C(C(C(CO)(CO)O)CC=O)=O
G4	PGTHEZGHUCCXBG	C(CC(CO)(CC(C=O)O)N)=O
G4	DDCUQNLCZXYDRR	C(C(C)(C(CO)(CC=O)N)O)=O
G4	XKRKCSBGMNNLHQ	C(C(CCC(C(CO)=O)N)O)=O
G4	OWBMISQFRSRAEZ	C(C(C)(C(CC(CO)=O)N)O)=O
G4	QWNGRTJWHMXSCO	C(C(CO)=O)(CC(CO)CO)=O
G4	ULHBKJLPBJRRDC	C(CC(CO)C(C(CO)=O)O)=O
G4	KLACYBGTYUVNDS	C(CCCO)(C(C(CO)=O)O)=O
G4	MCIHDPJAYNBIPI	C(C(CN)=O)(CC(CO)CO)=O
G4	GRBLVBFUSSICLU	C(CC(CO)C(C(CO)=O)N)=O
G4	FTGHGSZRIHIMAU	C(CCCO)(C(C(CN)=O)O)=O
G4	NXHORJJOFXCUOF	C(CC(CO)C(C(CN)=O)O)=O
G4	WAOOFQIGUJJEBK	C(CC(C(CO)(CO)O)N)=O
G4	VNSJHEDPRJXUNC	C(CO)(CC(CO)C(CO)O)=O
G4	CVXKNFOITIHRNO	C(C(CO)O)(CC(CO)CO)=O
G4	AWRMUPLXULRTAR	C(C(C(CO)O)O)(CCCO)=O
G4	PIFZVEQTVZPVEY	C(CC(CO)C(C(CO)O)O)=O
G4	GSRTXPVGKKYLAT	C1(CC(CO)C(C1(CO)O)O)=O
G4	OLEUYBVJFCVKGK	C(C(C(CC(CO)CO)=O)N)=O
G4	ZZYPQRSIRJJADH	C(C(CO)CC(C(CO)N)=O)=O
G4	BOPVDEPECCQISZ	C(C(CO)CC=O)(C(CO)N)=O
G4	QJSUTVNWQQGWQV	C(C(C(C=O)O)N)(CCCO)=O
G4	ZOAZLDDFSPHMQR	C(C(CO)(CC=O)N)(CCO)=O
G4	ICHCCFXTFXCQAS	C(CC(CO)(CC(CO)=O)N)=O
G4	OWQFBPMAAIHBRK	C(CC(CO)(C(C(C)=O)O)N)=O
G4	AZCSGHDEGIGDKO	C(C(C(CO)(CC(C)=O)N)O)=O
G4	YLKVZNFHZIXVEF	C1(C(C(C(CO)C1CO)O)O)=O
G4	QOWYGDKRPOQKMU	C1(C(C(C(C1CCO)O)O)O)=O
G4	RRSVGPDLCIAZJL	C(C1C(C(C(C1CO)O)O)O)=O
G4	LGJKEPZXUYSVHT	C1(CC(CO)C(C(CO)O)O1)=O
G4	PPMLDIIFIVPJGT	C1(CC(CO)C(C(CO)O1)O)=O
G4	NWZQKDFPAMWJSW	C1(C(O)OC(CO)C(CO)C1)=O
G4	OQCMLYGSWQWZST	C1(C(CO)OC(C(CO)C1)O)=O
G4	KHNHZLUUSTYPPZ	C1(CC(CO)C(C(CO1)O)O)=O
G4	OUWBZXAALAZOCC	C1(C(O)OCC(C(CO)C1)O)=O
G4	LOFUEDLHAKLESJ	C1(C(C(O)OCC(CO)C1)O)=O
G4	UKRJCSJZXUFCFO	C1(C(COC(C(CO)C1)O)O)=O
G4	DOQQYAWQZRTSPZ	C1(COC(C(C(CO)C1)O)O)=O
G4	AWDXYMQWZFSNJC	C(CC(CO)(CO)N)=O
G4	KXNJOXRKGZAOJT	C(CC(CC(CO)(CO)N)=O)=O
G4	SNPPMYZUUJKMGG	C(CC(C=O)O)(CC(CO)N)=O
G4	XMKOYKODBXOTOX	C(C(CO)(CC(CCO)=O)N)=O
G4	NNSWDCPKLKVIPI	C(C(C(C(CCCO)=O)O)N)=O
G4	DNPGAFVBWXPDAH	C(CC(CO)(CCO)N)=O
G4	FKWNLFGQVFIFRR	C(CC(CO)(C(C)O)N)=O
G4	ICIDZKDFINQKHT	C(CO)(C(CCCO)N)=O
G4	QJOGHMUXDUFSHL	C(C(C(C(CCCO)N)=O)O)=O
G4	MCTYQXVRMPHRIQ	C(CO)(CC(C(C)O)N)=O
G4	PNLCMUBVXZITKX	C(C(C(CC(C(C)O)N)=O)O)=O
G4	XQQIWLMGLONWFZ	C(CC(CO)(CC=O)N)(O)=O
G4	ZCWFMLFVHFZGSO	C(CCC(C(CO)=O)N)(O)=O
G4	KCZNCFKYNSTLRJ	C(CC(CO)(C(C=O)O)N)=O
G4	KSGTZYVMHUFBIJ	C(CO)(CCC(C(CO)=O)O)=O
G4	BNOJWLZUPCFLSH	C(C(CO)(CCC(CO)=O)O)=O
G4	ZSHFPBWUGHURON	C(C(C(CCC(CO)=O)O)O)=O
G4	MVSICVCRFSZZPX	C(C(CO)(C(CC=O)N)O)=O
G4	AOOAFYOKMIIBHQ	C(CO)(CCC(C(CO)=O)N)=O
G4	GXHRLEXMLZVEPR	C(CN)(C(CCC(CO)=O)O)=O
G4	RTDIDHRVJCEOSL	C(CO)(C(C(CO)O)CC=O)=O
G4	JAXOYZWSTKFKML	C(CO)(CCC(CO)O)=O
G4	PJEZKJNJZZJAGL	C(CC(CO)(C(CO)O)N)=O
G4	YDBWKEOXBKHTMG	C(CC(C(C(O)=O)O)N)=O
G4	NGDHGJVBHBPYMJ	C(C(CC(CO)C(CO)O)=O)=O
G4	NUBCGCJCCDOFQK	C(C(C(C=O)O)O)(CCCO)=O
G4	NXKPICFFCKMNSP	C(C(C(CO)CC(CO)=O)O)=O
