Generation	Smiles	Inchi	Energy Change	Reaction IDs
G4	C(C(C(C)O)(CC(CO)=O)O)=O	AQVXRWRSDDQOEK	[-166.07]	[['1322_0', '6932_0', '407_0', '672_0', '53_0', '55_0', '4_0', '6_0']]
G4	C(CC(C(C(C)O)=O)O)(CO)=O	IPIFDZJWPUIHRU	[-170.71999999999997]	[['1324_0', '6932_0', '407_0', '672_0', '53_0', '55_0', '4_0', '6_0']]
G4	C(C(C(C)O)(C(C(C)=O)O)O)=O	ARLBFAVZOWIULF	[-170.45999999999998]	[['1326_0', '6932_0', '407_0', '672_0', '53_0', '55_0', '4_0', '6_0']]
G4	C(C(C(C(C(C)O)=O)O)O)(C)=O	PNACZEFAERCTLZ	[-175.11]	[['1328_0', '6932_0', '407_0', '672_0', '53_0', '55_0', '4_0', '6_0']]
G4	C(CO)(CC(CO)(C)O)=O	GRCKFGQFRRODIE	[-207.25]	[['1338_0', '407_0', '407_0', '53_0', '53_0', '4_0', '4_0']]
G4	C(C)(C(C(CO)(C)O)O)=O	CBUKMSAKZIPOGL	[-211.64]	[['1340_0', '407_0', '407_0', '53_0', '53_0', '4_0', '4_0']]
G4	C(CO)(CC(CO)(CCO)O)=O	PLGOEWNSOOGISL	[-186.63]	[['1342_0', '407_0', '409_0', '53_0', '55_0', '4_0', '6_0']]
G4	C(C)(C(C(CO)(CCO)O)O)=O	YFVHWIATBOLLAX	[-191.01999999999998]	[['1344_0', '407_0', '409_0', '53_0', '55_0', '4_0', '6_0']]
G4	C(C(C(CO)(C)O)O)(CCO)=O	KBVUTNHBGBKSDZ	[-191.01999999999998]	[['1346_0', '407_0', '409_0', '53_0', '55_0', '4_0', '6_0']]
G4	C(CO)(C(CO)C(CO)(C)O)=O	OSJPDGKAMMTTGQ	[]	[]
G4	C(CO)(CC(C(CCO)O)O)=O	JWMIRHJREDNRDH	[-189.27999999999997]	[['1350_0', '407_0', '412_0', '53_0', '57_0', '4_0', '6_0']]
G4	C(C)(C(C(C(CCO)O)O)O)=O	YPQSTLQGRPVSSY	[-193.67000000000002]	[['1352_0', '407_0', '412_0', '53_0', '57_0', '4_0', '6_0']]
G4	C(CO)(CC(C)(C(CO)O)O)=O	FGEPGGGVGFHWCN	[-191.01999999999998]	[['1354_0', '407_0', '615_0', '53_0', '30_0', '4_0', '6_0']]
G4	C(C)(C(C(C)(C(CO)O)O)O)=O	MJEDKJVEWJDYHU	[-195.41000000000003]	[['1356_0', '407_0', '615_0', '53_0', '30_0', '4_0', '6_0']]
G4	C(C(CO)O)(CC(CO)(C)O)=O	KGMAGSYXWBEQJC	[-191.01999999999998]	[['1358_0', '407_0', '615_0', '53_0', '30_0', '4_0', '6_0']]
G4	C(CC(CC(CO)=O)O)(O)=O	FDYAXWZTICYNAO	[-164.89000000000001]	[['4279_0', '3651_0', '246_0', '57_0', '63_0', '6_0', '12_0']]
G4	C(CC(C(C(C)=O)O)O)(O)=O	WTPFIPNGRMUGLS	[-215.12]	[['1364_0', '407_0', '431_0', '53_0', '51_0', '4_0', '4_0']]
G4	C(C(C=O)C(C)(CO)O)(O)=O	LVLYOLQIVQLEAI	[]	[]
G4	C(C(C)(CC(CO)=O)O)(O)=O	HRHLCAAPDBPGNJ	[-212.48000000000002]	[['1368_0', '407_0', '433_0', '53_0', '53_0', '4_0', '4_0']]
G4	C(C(C)(C(C(C)=O)O)O)(O)=O	KWRIFJJYPWHDQJ	[-216.87]	[['1370_0', '407_0', '433_0', '53_0', '53_0', '4_0', '4_0']]
G4	C(C(CC(C)(CO)O)=O)(O)=O	HQHWLDPNMYTEGR	[-212.48000000000002]	[['1372_0', '407_0', '433_0', '53_0', '53_0', '4_0', '4_0']]
G4	C(CO)(CC1(COCC1O)O)=O	RUOBEVCZULWIJT	[]	[]
G4	C(C)(C(C1(COCC1O)O)O)=O	YDOINLXHAIFCSG	[]	[]
G4	C1(C(C(CO)(C)O)OCC1O)=O	VQDVYIZYGJMDEM	[-178.2]	[['1408_0', '407_0', '664_0', '53_0', '65_0', '4_0', '6_0']]
G4	C(CO)(CC1(C(O)OCC1)O)=O	PWRZUZTXSAYCDS	[]	[]
G4	C(C)(C(C1(C(O)OCC1)O)O)=O	LLCUIDFNCPSCQM	[]	[]
G4	C1(C(O)OCC1C(CO)(C)O)=O	HUWRCXQMOSUJIA	[-178.2]	[['1414_0', '407_0', '666_0', '53_0', '65_0', '4_0', '6_0']]
G4	C(CO)(CC1(COC(C1)O)O)=O	SQEQJXGLKPBPPT	[]	[]
G4	C(C)(C(C1(COC(C1)O)O)O)=O	BHYKZOONCQLLLB	[]	[]
G4	C1(COC(C1C(CO)(C)O)O)=O	OZYIJXBMZKTETR	[-178.2]	[['1420_0', '407_0', '670_0', '53_0', '65_0', '4_0', '6_0']]
G4	C1(C(C(CO)(C)O)OC(C1)O)=O	DOQQDQPLVZXAML	[-178.2]	[['1422_0', '407_0', '670_0', '53_0', '65_0', '4_0', '6_0']]
G4	C(C(C(C)O)C(C(CO)O)O)=O	ZJQKEFFIWTYISQ	[-184.92999999999998]	[['1576_0', '4_0', '262_0', '63_0', '63_0', '12_0', '12_0']]
G4	C(C(CO)C(C(CO)O)O)=O	PHEQZDXVACLXJK	[-132.81]	[['1578_0', '4_0', '304_0', '63_0', '12_0']]
G4	C(CO)(CC(C(CO)O)O)=O	OXFWZSUJNURRMW	[-141.54999999999998]	[['1587_0', '4_0', '407_0', '53_0', '4_0']]
G4	C(C)(C(C(C(CO)O)O)O)=O	IXDZFGATLNCIOI	[-145.94]	[['1589_0', '4_0', '407_0', '53_0', '4_0']]
G4	C(CO)(C(CO)C(C=O)O)=O	JWVOALOLIWYTMR	[-109.87, -109.87, -64.05]	[['2776_0', '599_0', '16_0', '4_0'], ['2776_1', '599_0', '16_0', '4_0'], ['5754_0', '312_0', '26_0', '6_0']]
G4	C(CO)(C(C(CC(C)O)O)O)=O	XMJUZRXXVAEMRE	[-193.66]	[['1683_0', '24_0', '262_0', '4_0', '63_0', '63_0', '12_0', '12_0']]
G4	C(C(C(C)O)C(CO)(CO)O)=O	RCAWASAKGJMHCF	[-182.29]	[['2327_0', '63_0', '128_0', '12_0', '24_0', '63_0', '4_0', '12_0']]
G4	C(CO)(C(C(CCO)O)O)=O	XHRNJZRZXZGBMY	[-141.54]	[['1689_0', '24_0', '304_0', '4_0', '63_0', '12_0']]
G4	C(C(CO)C(CO)(CO)O)=O	PQESEVRWNSLGOR	[-130.17]	[['2667_0', '128_0', '24_0', '63_0', '4_0', '12_0']]
G4	C(CO)(C(C(CO)(C)O)O)=O	HFVQLJMYXMMRQM	[-143.29999999999998]	[['1717_0', '24_0', '407_0', '4_0', '53_0', '4_0']]
G4	C(CO)(CC(CO)(CO)O)=O	SUYWWIOIVQEMNS	[-138.91]	[['1719_0', '24_0', '407_0', '4_0', '53_0', '4_0']]
G4	C(C)(C(C(CO)(CO)O)O)=O	RBBKOZMUCUHIQM	[-143.29999999999998]	[['1721_0', '24_0', '407_0', '4_0', '53_0', '4_0']]
G4	C(C(C=C)(C(C(CO)=O)O)O)=O	MFYACHUYAZBHNF	[-100.02999999999999]	[['1759_0', '24_0', '672_0', '4_0', '55_0', '6_0']]
G4	C(CO)(C(C(C(C=C)=O)O)O)=O	PFROVLRRCYACJZ	[-104.67]	[['1761_0', '24_0', '672_0', '4_0', '55_0', '6_0']]
G4	C(CO)(C(C(C=CC=O)O)O)=O	KAFQBYHFHGPKBA	[-100.8]	[['1763_0', '24_0', '674_0', '4_0', '57_0', '6_0']]
G4	C(C(C=O)C(C(C(C)O)O)O)=O	HUTSNQMFTULSBZ	[]	[]
G4	C(C(C=O)C(CC(CO)O)O)=O	LPJHLTYBIDHIKR	[-155.59999999999997]	[['3871_0', '5961_0', '504_0', '4_0', '57_0', '6_0']]
G4	C(C(C(CC=O)O)C(CO)O)=O	YTWYUEVZKVYEGT	[-155.58999999999997]	[['2478_0', '63_0', '634_0', '12_0', '40_0', '6_0']]
G4	C(C(C=O)C(CO)(CCO)O)=O	SWAQMAGUWCKMIZ	[-152.95999999999998]	[['3864_0', '5950_0', '498_0', '4_0', '55_0', '6_0']]
G4	C(CC(C(C(CCO)=O)O)O)=O	MNNOKOLFYSJYDJ	[-164.32]	[['2694_0', '5737_0', '286_0', '6_0', '63_0', '12_0']]
G4	C(CC(C(C(CO)=O)CO)O)=O	PJJFSAXSEATIPG	[-157.58999999999997]	[['2447_0', '63_0', '298_0', '12_0', '59_0', '6_0']]
G4	C(C(C=O)C(C(CCO)O)O)=O	NTWYDJFGKWBRQC	[-155.59999999999997]	[['3869_0', '5954_0', '502_0', '4_0', '57_0', '6_0']]
G4	C(C(C=O)C(C)(C(CO)O)O)=O	DHZNDETXKAJGFR	[-157.34999999999997]	[['3884_0', '5985_0', '2945_0', '637_0', '40_0', '6_0']]
G4	C(CC(CC(C(CO)O)=O)O)=O	RFAXTEDHRIUXSC	[-164.31999999999996]	[['2690_0', '3651_0', '246_0', '57_0', '63_0', '6_0', '12_0']]
G4	C(C(CC(C(C(C)O)O)O)=O)=O	DDLYDNAXHOGJAV	[-168.72]	[['1963_0', '53_0', '354_0', '4_0', '63_0', '12_0']]
G4	C(C(CC(CC(CO)O)O)=O)=O	UJDRLYBTSFUDQC	[-164.32999999999998]	[['1965_0', '53_0', '356_0', '4_0', '63_0', '12_0']]
G4	C(C(C(CO)O)C(C=O)(C)O)=O	RDFILWPBHXLUDS	[]	[]
G4	C(C(C(CO)O)C(C(C)=O)O)=O	KQGRZSMTMJSRHU	[-161.99999999999997]	[['1969_0', '53_0', '356_0', '4_0', '63_0', '12_0']]
G4	C(C(CC(CO)(CCO)O)=O)=O	LWYMQNJMGMCCFO	[]	[]
G4	C(C(C)(C(C(CCO)=O)O)O)=O	JTSJCBSBAPKSHV	[-166.07999999999998]	[['2011_0', '53_0', '409_0', '4_0', '55_0', '6_0']]
G4	C(C(C(C(CCO)=O)O)O)(C)=O	CQANLFJYHMBDIH	[-170.71999999999997]	[['2013_0', '53_0', '409_0', '4_0', '55_0', '6_0']]
G4	C(C(C)(C(C(CO)=O)CO)O)=O	VPYMORJLJXJQFS	[-159.35999999999999, -159.35999999999999]	[['3913_0', '5911_0', '463_0', '26_0', '53_0', '6_0', '4_0'], ['3913_0', '6002_0', '522_0', '6_0', '53_0', '4_0']]
G4	C(CO)(C(CO)C(C(C)=O)O)=O	KNGCZEMXKNYSEB	[-164.0]	[['2017_0', '53_0', '409_0', '4_0', '55_0', '6_0']]
G4	C(C(CC(C(CCO)O)O)=O)=O	ANYYPRXYQBDZLB	[-164.32999999999998]	[['2019_0', '53_0', '412_0', '4_0', '57_0', '6_0']]
G4	C(C(CC(C)(C(CO)O)O)=O)=O	BPDJZQNMULGAOC	[]	[]
G4	C(C(C)(CC(C(CO)O)=O)O)=O	GUIKSEWQILZROY	[]	[]
G4	C(CC(C(C)=O)O)(C(CO)O)=O	PWSOHNXEIARPMG	[-170.71999999999997]	[['2025_0', '53_0', '615_0', '4_0', '30_0', '6_0']]
G4	C(C(C(CO)C(CCO)O)=O)=O	AHDSTMDLHYSBIM	[-157.59]	[['2103_0', '55_0', '304_0', '6_0', '63_0', '12_0']]
G4	C(C(CO)C(C=O)(CCO)O)=O	GJXFSQDGXTWXDZ	[-152.95]	[['2682_0', '238_0', '55_0', '63_0', '6_0', '12_0']]
G4	C(C(CO)C(C(CCO)=O)O)=O	RGAUBFLLCSGEST	[-157.59]	[['2107_0', '55_0', '304_0', '6_0', '63_0', '12_0']]
G4	C(C(C(CO)C(C)(CO)O)=O)=O	CXPPRUZKJNBMRP	[]	[]
G4	C(C(CCO)(CC(CO)=O)O)=O	WMVYVSBRFRLARJ	[-161.68]	[['2119_0', '55_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(CC(C(CCO)=O)O)(CO)=O	YYPVNCVLLSLFEF	[-166.32999999999998]	[['2121_0', '55_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(C(CCO)(C(C(C)=O)O)O)=O	OSRCTLXHJURJSV	[-166.07]	[['2123_0', '55_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(C(C(CCO)O)C(C=O)O)=O	BCMYESCQHVXNNU	[-155.59]	[['2152_0', '57_0', '304_0', '6_0', '63_0', '12_0']]
G4	C(C(CO)C(C(CC=O)O)O)=O	XQANVGVJRDORSN	[-155.59]	[['2154_0', '57_0', '304_0', '6_0', '63_0', '12_0']]
G4	C(C(CO)C(CC(C=O)O)O)=O	QMEFTNOUIKRPIH	[-155.59]	[['2156_0', '57_0', '304_0', '6_0', '63_0', '12_0']]
G4	C(C(C(CO)(C)O)C(C=O)O)=O	UFDQVKKZIJVGJA	[]	[]
G4	C(CC(C(CC(CO)=O)O)O)=O	RZMXAXYXCMZZKG	[-164.32999999999998]	[['2167_0', '57_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(C(CC(CC(CO)=O)O)O)=O	YXINUGWAIZLHJK	[-164.32999999999998]	[['2169_0', '57_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(CC(C(C(C(C)=O)O)O)O)=O	BPNLIVPLQNLIGW	[-168.72]	[['2171_0', '57_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(C(CC(C(C(C)=O)O)O)O)=O	QXPRRNBQNVREIJ	[-168.72]	[['2173_0', '57_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(C(C(CO)=O)C(CCO)O)=O	QAKLTXHGLSBIJX	[-157.59999999999997, -157.60000000000002, -157.61, -157.59999999999997]	[['3878_0', '5687_0', '3662_0', '272_0', '4_0', '57_0', '6_0'], ['3878_0', '5908_0', '4913_0', '3695_0', '334_0', '57_0', '6_0'], ['3878_0', '5997_0', '5023_0', '318_0', '51_0', '4_0'], ['3878_0', '3604_0', '5681_0', '272_0', '4_0', '57_0', '6_0']]
G4	C(CC(C(C(CCO)O)O)=O)=O	VRIHCFFSVMDVKG	[-177.15]	[['2203_0', '59_0', '304_0', '6_0', '63_0', '12_0']]
G4	C(C(CO)C(CO)(CC=O)O)=O	PXNCXCQIRQWEET	[-152.95]	[['2448_0', '63_0', '298_0', '12_0', '59_0', '6_0']]
G4	C(C(C(CO)=O)C(CO)(C)O)=O	LMMRWYGKCKPPMA	[-159.35999999999999, -159.35999999999999]	[['3912_0', '5911_0', '463_0', '26_0', '53_0', '6_0', '4_0'], ['3912_0', '6002_0', '522_0', '6_0', '53_0', '4_0']]
G4	C(CC(C(C(CO)(C)O)O)=O)=O	JSXSXEUMAGNLEY	[-178.91000000000003]	[['2222_0', '59_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(CO)(CC(CC(CO)=O)O)=O	BXIDKVOKEHHOPM	[-166.32999999999998]	[['3909_0', '3620_0', '204_0', '53_0', '57_0', '4_0', '6_0']]
G4	C(CC(CO)(CC(CO)=O)O)=O	RUNLLBDJYYNYBM	[]	[]
G4	C(C)(C(C(CC(CO)=O)O)O)=O	OYBUHTPOGNLJMY	[-170.72]	[['2228_0', '59_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(CC(CO)(C(C(C)=O)O)O)=O	PZLXLRJPTYMEMW	[-166.07999999999998]	[['4123_0', '550_0', '53_0', '57_0', '4_0', '6_0']]
G4	C(C(C(CC(CCO)O)=O)O)=O	JWUYOFINULWHSL	[-221.27999999999997]	[['2269_0', '61_0', '304_0', '6_0', '63_0', '12_0']]
G4	C(C(CO)C(C)(C(C=O)O)O)=O	MVPCYYVQLCHMNK	[-157.34999999999997]	[['3883_0', '5985_0', '2945_0', '637_0', '40_0', '6_0']]
G4	C(C(C(CC(CO)(C)O)=O)O)=O	ZRMBXIKASCPRFG	[-223.03000000000003]	[['2282_0', '61_0', '407_0', '6_0', '53_0', '4_0']]
G4	C(C(C(C)(CC(CO)=O)O)O)=O	GWUZMTCEZFZAML	[]	[]
G4	C(C)(C(C(C(C(C)=O)O)O)O)=O	RMFHJNQCSIVIEA	[]	[]
G4	C(C(C(C)(C(C(C)=O)O)O)O)=O	MUNUQZQBUPPELK	[]	[]
G4	C(CC(CO)(C(C(C)O)O)O)=O	ZDLVNORXXJJYHS	[-189.02]	[['2322_0', '63_0', '126_0', '12_0', '24_0', '63_0', '4_0', '12_0']]
G4	C(C(C(C)O)O)(C(C(C)O)O)=O	ZCYCKVBRHFPPIS	[-198.05]	[['2324_0', '63_0', '126_0', '12_0', '24_0', '63_0', '4_0', '12_0']]
G4	C(CC(CC(CO)(CO)O)O)=O	CBHAJAUVVPHQHX	[-184.62]	[['2326_0', '63_0', '128_0', '12_0', '24_0', '63_0', '4_0', '12_0']]
G4	C(CC(CC(C(CO)O)O)O)=O	QWGYIOASIIBJED	[-187.26]	[['2435_0', '63_0', '280_0', '12_0', '4_0', '63_0', '12_0']]
G4	C(C(C(CO)CO)(CC=O)O)=O	XLHCZWRIHKKWRV	[-152.95]	[['2441_0', '63_0', '294_0', '12_0', '55_0', '6_0']]
G4	C(CC(C(C(CO)CO)=O)O)=O	RMWYOVJRKWSFOZ	[-157.58999999999997]	[['2443_0', '63_0', '294_0', '12_0', '55_0', '6_0']]
G4	C(CC(C(CO)C(C=O)O)O)=O	OUTPSOONCVTDKA	[-155.58999999999997]	[['2446_0', '63_0', '296_0', '12_0', '57_0', '6_0']]
G4	C(C(C(C(C(C)O)O)=O)CO)=O	AUDIXPADAKPIIJ	[-161.97999999999996]	[['2450_0', '63_0', '298_0', '12_0', '59_0', '6_0']]
G4	C(CC(C(CO)O)(CC=O)O)=O	CBFOKEKSFJAASQ	[]	[]
G4	C(C(C(C(CO)O)=O)C(C)O)=O	SWPTYYGQWIDUPR	[-161.98999999999998]	[['2687_0', '3650_0', '242_0', '57_0', '63_0', '6_0', '12_0']]
G4	C(CC(CCO)(C(C=O)O)O)=O	GCTXOVVLGFROHL	[]	[]
G4	C(C(C(C(CO)C(C)O)=O)O)=O	GYMGJCLXUQRUKK	[]	[]
G4	C(CC(C(C(CC=O)O)O)O)=O	PRAXVFMLTOIPRM	[-162.32]	[['2473_0', '63_0', '318_0', '12_0', '51_0', '4_0']]
G4	C(CC(CC(C(C=O)O)O)O)=O	GSIMUYGDFJQDBE	[-162.32]	[['2475_0', '63_0', '318_0', '12_0', '51_0', '4_0']]
G4	C(C(C(C(C=O)O)O)C(C)O)=O	NMHUEPOFCSNPNG	[-159.99]	[['2477_0', '63_0', '318_0', '12_0', '51_0', '4_0']]
G4	C(C(C)(C(C(CC=O)O)O)O)=O	PWJCCTRMDPKETF	[-164.07]	[['2480_0', '63_0', '322_0', '12_0', '53_0', '4_0']]
G4	C(CC(C(C)(C(C=O)O)O)O)=O	YGJAYAZWCUCCFW	[-164.07]	[['2482_0', '63_0', '322_0', '12_0', '53_0', '4_0']]
G4	C(CC(C)(C(C(C=O)O)O)O)=O	ZHKXGIAQAXTAMP	[-164.07999999999998]	[['2485_0', '63_0', '324_0', '12_0', '53_0', '4_0']]
G4	C(C(C(C=O)O)O)(CC(C)O)=O	HDSWTILTIGAHJT	[-168.72]	[['2487_0', '63_0', '324_0', '12_0', '53_0', '4_0']]
G4	C(C(CC(CO)O)(CC=O)O)=O	NFEHELSSEUTVNF	[-159.69]	[['2489_0', '63_0', '326_0', '12_0', '53_0', '4_0']]
G4	C(CC(C(CC(CO)O)=O)O)=O	YAPZYQZYLIVHNH	[-164.32999999999998]	[['2491_0', '63_0', '326_0', '12_0', '53_0', '4_0']]
G4	C(C(C(C(CO)O)C(C)O)=O)=O	UQOWJSDNQXKUQO	[-162.0]	[['2493_0', '63_0', '326_0', '12_0', '53_0', '4_0']]
G4	C(CC(C(C(C)O)O)O)=O	JWFRNGYBHLBCMB	[-162.05999999999997]	[['2495_0', '63_0', '354_0', '12_0', '63_0', '12_0']]
G4	C(CC(CC(CO)O)O)=O	HNPRLDIJKHZNSL	[-157.67]	[['2497_0', '63_0', '356_0', '12_0', '63_0', '12_0']]
G4	C(C(C(CO)O)C(C)O)=O	QMKXGRGFQRAWPU	[-155.33999999999997]	[['2499_0', '63_0', '356_0', '12_0', '63_0', '12_0']]
G4	C(CC(C(C(CO)O)=O)O)=O	ZJCIIXYSVSASQO	[-70.77, -70.77]	[['3533_0', '3695_0', '334_0', '57_0', '6_0'], ['5756_0', '314_0', '26_0', '6_0']]
G4	C(CC(CO)(CCO)O)=O	JCOSEBVXWDUOFU	[-155.02999999999997]	[['2529_0', '63_0', '409_0', '12_0', '55_0', '6_0']]
G4	C(C(C(C)O)O)(CCO)=O	DKJDDXJJYXHLFR	[-164.06]	[['2531_0', '63_0', '409_0', '12_0', '55_0', '6_0']]
G4	C(CO)(C(CO)C(C)O)=O	UCBNXCDBZHMDGF	[-157.33999999999997]	[['2533_0', '63_0', '409_0', '12_0', '55_0', '6_0']]
G4	C(CC(C(CCO)O)O)=O	SIFPJKCYEYFXCL	[-157.67000000000002]	[['2535_0', '63_0', '412_0', '12_0', '57_0', '6_0']]
G4	C(CC(C)(C(CO)O)O)=O	BUQSEVBRGIGBOC	[-159.41999999999996]	[['2537_0', '63_0', '615_0', '12_0', '30_0', '6_0']]
G4	C(C(CO)O)(CC(C)O)=O	GFFKZVUFWOOERJ	[-164.06]	[['2539_0', '63_0', '615_0', '12_0', '30_0', '6_0']]
G4	C(C(CCO)(CC=O)O)(O)=O	FWTFAZWTXINKAL	[-160.25]	[['2550_0', '63_0', '435_0', '12_0', '55_0', '6_0']]
G4	C(C(C(CO)C(C)O)=O)(O)=O	OTZRLOUETUNNPF	[-162.56]	[['2552_0', '63_0', '435_0', '12_0', '55_0', '6_0']]
G4	C(CC(CC(C(O)=O)O)O)=O	SLLURUDMWUFLKC	[-162.89]	[['2554_0', '63_0', '437_0', '12_0', '57_0', '6_0']]
G4	C(CC(C(CC=O)O)O)(O)=O	GKZSNHCHIRPUAP	[-162.89]	[['2557_0', '63_0', '439_0', '12_0', '57_0', '6_0']]
G4	C(CC(CO)(CC=O)O)(O)=O	VIWDAXXSVNVDGE	[-160.26]	[['2559_0', '63_0', '441_0', '12_0', '59_0', '6_0']]
G4	C(C(C(CO)=O)C(C)O)(O)=O	NHKVFSBTHDUQFO	[-162.57]	[['2561_0', '63_0', '441_0', '12_0', '59_0', '6_0']]
G4	C(CC(C(C(C)O)O)=O)(O)=O	SPVZVIOOQQECQA	[-169.28999999999996]	[['2563_0', '63_0', '441_0', '12_0', '59_0', '6_0']]
G4	C(CC(C)(C(C(O)=O)O)O)=O	GNECLWBGNFHSKH	[-164.64]	[['2565_0', '63_0', '623_0', '12_0', '34_0', '6_0']]
G4	C(C(C(CC(C)O)=O)O)(O)=O	WWTYXVHBYZIAAX	[-169.27999999999997]	[['2567_0', '63_0', '623_0', '12_0', '34_0', '6_0']]
G4	C(CC(C(CO)(C(C)O)O)O)=O	KJTFNELEAPNECE	[-189.01]	[['2578_0', '63_0', '516_0', '12_0', '4_0', '63_0', '12_0']]
G4	C(CC(C(C(C)=O)(CO)O)O)=O	FKJHJSVDLYGKBA	[-166.06]	[['2584_0', '63_0', '637_0', '12_0', '40_0', '6_0']]
G4	C(C(CO)(C(C)(CC=O)O)O)=O	NOKSGELYQQILHW	[-161.41999999999996]	[['2586_0', '63_0', '637_0', '12_0', '40_0', '6_0']]
G4	C(C(C(CC(C)O)=O)(CO)O)=O	MCFBWNRZQFNMCW	[-166.06]	[['2588_0', '63_0', '637_0', '12_0', '40_0', '6_0']]
G4	C(CC(C(CO)(CC=O)O)O)=O	AKPFQQOYLJSYAD	[-159.67000000000002]	[['2606_0', '63_0', '588_0', '12_0', '57_0', '6_0']]
G4	C(C(CO)(CC(CC=O)O)O)=O	JOSOCCWADUOCPZ	[-159.67000000000002]	[['2608_0', '63_0', '588_0', '12_0', '57_0', '6_0']]
G4	C(CC(CO)(CC(C=O)O)O)=O	RJZUVQIHALYHDY	[-159.68]	[['2612_0', '63_0', '599_0', '12_0', '16_0', '4_0']]
G4	C(CC(C=O)O)(C(C(C)O)O)=O	VQYVRVGVXZZBBM	[-168.71]	[['2614_0', '63_0', '599_0', '12_0', '16_0', '4_0']]
G4	C(CO)(C(C(C)O)C(C=O)O)=O	AOWGVLKQEATEAM	[-161.99]	[['2616_0', '63_0', '599_0', '12_0', '16_0', '4_0']]
G4	C(C(C(C(CO)CO)=O)O)=O	IJHJSPVSRDDOCM	[-109.87]	[['5766_0', '316_0', '38_0', '4_0']]
G4	C(C(CO)C(C(C=O)O)O)=O	LSXJNSZWMLDYSX	[-107.87]	[['2709_0', '318_0', '51_0', '4_0']]
G4	C(C(CO)C(CO)O)=O	CXPNIWULHHKHIJ	[-103.22]	[['2730_0', '356_0', '63_0', '12_0']]
G4	C(C(CO)O)(CCO)=O	IZYOBKKJVPRWAF	[-111.95]	[['2739_0', '409_0', '55_0', '6_0']]
G4	C(CO)(C(CO)CO)=O	XZFDOIXMTIDWDO	[-105.22]	[['2741_0', '409_0', '55_0', '6_0']]
G4	C(C(C(CO)CO)=O)(O)=O	PLNCEPSXQNLXFQ	[-110.44000000000001]	[['2747_0', '435_0', '55_0', '6_0']]
G4	C(C(C(CO)=O)CO)(O)=O	UMINQKXHXZVLMY	[-110.45]	[['2750_0', '441_0', '59_0', '6_0']]
G4	C(C(C(CCO)=O)(C(C)O)O)=O	FECMPYGDUBMCJW	[-166.07]	[['2758_0', '6011_0', '526_0', '6_0', '63_0', '12_0']]
G4	C(C(CC(C)O)(C(C=O)O)O)=O	JCNGVKBKWIJOCV	[-164.07999999999998]	[['2816_0', '230_0', '53_0', '63_0', '4_0', '12_0']]
G4	C(C(C)(CC(C(C=O)O)O)O)=O	QFYITVLEXBIACF	[]	[]
G4	C(C(C(CC(C(C)=O)O)O)O)=O	CWDNXCZNPODKJC	[-168.72]	[['2825_0', '234_0', '53_0', '63_0', '4_0', '12_0']]
G4	C(C(C(CC(C)O)O)O)=O	NGEVRUUFNAKXBP	[-162.06]	[['2829_0', '262_0', '63_0', '63_0', '12_0', '12_0']]
G4	C(C(C(CCO)O)O)=O	ZGOWPCHSOHJRIL	[-109.94]	[['2853_0', '304_0', '63_0', '12_0']]
G4	C(C(C(C(C(C)O)O)O)O)=O	PNNNRSAQSRJVSB	[-98.10999999999999]	[['2878_0', '354_0', '63_0', '12_0']]
G4	C(C(C(CC(CO)O)O)O)=O	FRJOXJBNQDZEBI	[-93.72]	[['2880_0', '356_0', '63_0', '12_0']]
G4	C(C(C(CO)O)C(CO)O)=O	KLCDBKAWGMBSME	[-86.99]	[['2882_0', '356_0', '63_0', '12_0']]
G4	C(C)(C(CO)(C(C=O)O)O)=O	VPNBLFIVNKFHGY	[-72.52]	[['2889_0', '612_0', '26_0', '6_0']]
G4	C(CO)(C(C)(C(C=O)O)O)=O	QEDCYTISSRHIRG	[-72.52]	[['2891_0', '612_0', '26_0', '6_0']]
G4	C(C(C)=O)(C(C(CO)O)O)=O	JPNOFZPGVHGIAU	[-77.16]	[['2893_0', '612_0', '26_0', '6_0']]
G4	C(C(CO)=O)(CC(CO)O)=O	OKVIFNQBEGMUGM	[-72.77]	[['2895_0', '612_0', '26_0', '6_0']]
G4	C(C(C(C)O)(C(C=O)O)O)=O	NMHIUKCEPXGTRP	[-70.52]	[['2897_0', '6932_0', '672_0', '55_0', '6_0']]
G4	C(C(C(C=O)O)O)(C(C)O)=O	LLJOTQMGGPLNOO	[-75.16]	[['2899_0', '6932_0', '672_0', '55_0', '6_0']]
G4	C(C(C(CO)(C)O)O)=O	HTPZSALIZDTBIL	[-111.69999999999999]	[['2901_0', '407_0', '53_0', '4_0']]
G4	C(CO)(CC(CO)O)=O	KKLZOXZZESQNKR	[-111.94999999999999]	[['2903_0', '407_0', '53_0', '4_0']]
G4	C(C)(C(C(CO)O)O)=O	IGUZJYCAXLYZEE	[-116.34]	[['2905_0', '407_0', '53_0', '4_0']]
