Generation	Smiles
G3	C(C(C(CN)N)O)=O
G3	C(C(C(CO)N)N)=O
G3	C(C(C(C(CO)O)N)O)(O)=O
G3	C(C(C(CN)N)O)(O)=O
G3	C(C(CNCC(C=O)O)O)=O
G3	C(C(C(CN)NCC=O)N)=O
G3	C(C(C(CN)NCC=O)O)=O
G3	C(C(C(CO)NCC=O)N)=O
G3	C(CN)(C(CNCC=O)O)=O
G3	C(C(C(CN)NCC=O)O)(O)=O
G3	C(C1C(C(C(O)O1)N)O)O
G3	C(C(C1C(C(C(O)O1)N)O)O)O
G3	C1C(C(C(O)O1)N)O
G3	C1C(C(C(O)O1)(C(CN)O)O)O
G3	C(CNC1COC(C1O)O)=O
G3	C1C(C(C(O)O1)O)N
G3	C1C(C(C(C(O)O1)N)O)O
G3	C(C1C(C(C(C(O)O1)N)O)O)O
G3	C1C(C(C(C(C(O)O1)N)O)O)O
G3	C(C(C(C(CN)N)O)O)O
G3	C(C(C(C(C(CN)N)O)O)O)O
G3	C(C(C(CN)O)N)N
G3	C(C(CN)N)O
G3	C(C(C(C(CN)O)O)O)O
G3	C(C(C(C(C(CN)O)O)O)O)O
G3	C(C(C(CN)O)O)N
G3	C(C(C(CN)N)O)O
G3	C(CNCC(CO)N)=O
G3	C(CO)(CNCCN)=O
G3	C(CNCC(C(CO)O)N)=O
G3	C(CNCCN)(C(CO)O)=O
G3	C(C(CN)(C(C(CO)O)O)O)O
G3	C(C(CN)(C(CN)O)O)O
G3	C(C(C(CN)(C(CN)O)O)O)O
G3	C(C(CO)(CN)O)O
G3	C(C(CN)(C(CO)O)O)O
G3	C(C(C(CN)(C(CO)O)O)O)O
G3	C(CNCC(CN)O)=O
G3	C(C(CNCCN)O)=O
G3	C(CNC(CO)C(CN)O)=O
G3	C(C(C(CO)NCCN)O)=O
G3	C(C(CN)O)N
G4	C1(C(C(C(C1O)O)O)O)=O
G4	C1(C(C(C(C1N)O)O)O)=O
G4	C(C1C(C(C(C1O)O)O)=O)=O
G4	C1(C(C(CC(C1O)O)O)O)=O
G4	C1(C(C(C(C)(C1O)O)O)O)=O
G4	C1(C(C(C(CO)(C1)O)O)O)=O
G4	C1(C(C(CC(C1N)O)O)O)=O
G4	C1(C(C(C(C1N)O)(C)O)O)=O
G4	C1(C(C(C(C)(C1N)O)O)O)=O
G4	C1(C(C(C(CN)(C1)O)O)O)=O
G4	C1(C(C(C(CO)(C1)O)N)O)=O
G4	C(C1C(C(C(C1O)=O)CO)O)=O
G4	C(C1C(C(C=O)C(C1O)O)O)=O
G4	C(C1C(CC(C(C1O)O)=O)O)=O
G4	C(C1C(C(C(CC1O)O)O)=O)=O
G4	C1(C(CO)C(C=O)(CC1O)O)=O
G4	C1(C(C(C(C(C1)O)=O)CO)O)=O
G4	C(C1(C(CO)C(C(C1)=O)O)O)=O
G4	C(C1C(C(CC1(C=O)O)O)O)=O
G4	C(C1C(C(CC(C1O)=O)O)O)=O
G4	C(C(C1C(C(CC1O)O)O)=O)=O
G4	C1(C(C(C(C1)O)C(C=O)O)O)=O
G4	C(C1(CC(CC(C1O)=O)O)O)=O
G4	C(CO)(C1C(CC(C1O)=O)O)=O
G4	C1(C(C(C(CC(C1)O)=O)O)O)=O
G4	C(C1C(CO)(CC(C1O)=O)O)=O
G4	C(C1C(C(C(C1(C)O)O)O)=O)=O
G4	C(C1C(C(C(C)(C1O)O)O)=O)=O
G4	C(CC1(C(C(C(C1)=O)O)O)O)=O
G4	C(C1(CC(C(C(C1)=O)O)O)O)=O
G4	C1(CC(C(CC(C1O)O)=O)O)=O
G4	C1(C(CC(C(C=O)O)(C1)O)O)=O
G4	C1(C(CC(C1CO)O)O)=O
G4	C(C1C(C(CC1O)O)O)=O
G4	C1(C(C(CC(C1)O)O)O)=O
G4	C1(C(C(C(C1)O)N)O)=O
G4	C1(C(C(C(C1CO)O)N)O)=O
G4	C(C1C(C(C(C1O)O)N)O)=O
G4	C1(C(C(C(C(C1)O)N)O)O)=O
G4	C1(C(C(C(C1)O)O)O)=O
G4	C1(C(C(C(C1CO)O)O)O)=O
G4	C(C1C(C(C(C1O)O)O)O)=O
G4	C1(C(C(C(C(C1)O)O)O)O)=O
G4	C1(C(C(C(C1)O)(CO)N)O)=O
G4	C(C1(C(CC(C1O)O)=O)O)=O
G4	C(C1(C(CC(CC1O)O)=O)O)=O
G4	C(C1(C(CC(C1(C)O)O)=O)O)=O
G4	C(C1(C(CC(C)(C1O)O)=O)O)=O
G4	C(C)(C1(C(CC(C1O)=O)O)O)=O
G4	C(C1(C(C)(CC(C1O)=O)O)O)=O
G4	C1(C(C(C(C1)O)(CN)O)O)=O
G4	C1(C(C(C(C1)O)(CO)O)O)=O
G4	C(C1C(CC(C1(C=O)O)O)O)=O
G4	C(C1C(C(C=O)(CC1O)O)O)=O
G4	C(CC1(C(CC(C1O)=O)O)O)=O
G4	C1(C(C(C(C1)N)O)O)=O
G4	C(C(C(C)O)C(CCO)O)=O
G4	C(C(CO)C(CC(C)O)O)=O
G4	C(C(C(C)O)C(C(CO)=O)O)=O
G4	C(C(C(C)O)C(C=O)(CO)O)=O
G4	C(C(C(C(CC(C)O)O)O)=O)=O
G4	C(C(C(C)O)C(C)(CO)O)=O
G4	C(CO)(CC(CC(C)O)O)=O
G4	C(C)(C(C(CC(C)O)O)O)=O
G4	C(C(C(C)O)C(C(O)=O)O)=O
