Generation	Smiles
G4	C(C(C(CC(CO)O)O)=O)=O
G4	C(C(C(CO)(C(C)O)O)O)=O
G4	C(C(C(C(C)O)=O)(CO)O)=O
G4	C(C(C(C(C)O)=O)O)(O)=O
G4	C(C(CO)O)(CC(CO)=O)=O
G4	C(C(CO)(CC(C=O)O)O)=O
G4	C(C(C(CCO)O)=O)(O)=O
G4	C(CC(C(CO)=O)O)(O)=O
G4	C(C(C(CO)C(C=O)O)O)=O
G4	C(C(CO)(CCO)O)O
G4	C(C(C(CO)(CCO)O)O)O
G4	C(C(CO)(C(CCO)O)O)O
G4	C(C(C)(C(CO)C(C=O)O)O)=O
G4	C(C(C(CO)C(C(C)=O)O)O)=O
G4	C(C(CCO)(CCO)O)=O
G4	C(C(CCO)O)(CCO)=O
G4	C(C(C(CO)C(C)O)O)=O
G4	C(C(CC(CCO)O)O)=O
G4	C(C(C(C)(CCO)O)O)=O
G4	C(C(C(CCO)O)O)O
G4	C(C(C(C(CCO)O)O)O)O
G4	C(C(C(CO)CO)O)=O
G4	C(C(C)(C(CO)O)O)=O
G4	C(C(C(CO)O)(CCO)O)=O
G4	C(C(CC(C(CO)O)O)O)=O
G4	C(C(C(CO)C(CO)O)O)=O
G4	CC(C(CO)O)O
G4	C(C(CCO)O)O
G4	C(CC(CO)O)(O)=O
G4	C(C(C(C)=O)(C(CCO)O)O)=O
G4	C(C(C(C)=O)(C(CO)(C)O)O)=O
G4	C(C(C)(C(C(C)=O)(CO)O)O)=O
G4	C(C)(C(CO)(C(C)O)O)=O
G4	C(C(CO)(C(CCO)O)O)=O
G4	C(C(C)(C(CO)(CO)O)O)=O
G4	C(C(CO)(C(CO)(C)O)O)=O
G4	CC(C(CO)(CO)O)O
G4	CC(C(CO)(C(CO)O)O)O
G4	C(C)(C(CO)(CO)O)=O
G4	C(C)(C(CO)(C(CO)O)O)=O
G4	C(C(C(CCO)O)(CC=O)O)=O
G4	C(C(C(CC=O)O)(CCO)O)=O
G4	C(C(C(CO)(C)O)(CC=O)O)=O
G4	C(C(C)(C(CO)(CC=O)O)O)=O
G4	C(C(CCO)(C(C=O)(C)O)O)=O
G4	C(CC(CO)(C(C)O)O)=O
G4	C(C(C(C)O)(CCO)O)=O
G4	C(C(C(CCO)O)O)(O)=O
G4	C(C(C(CO)(C)O)O)(O)=O
G4	C(C(CO)(CCO)O)=O
G4	C(CCO)(C(CO)(CO)O)=O
G4	C(C(CO)O)(C(CO)CO)=O
G4	C(CC(CO)(CO)O)(O)=O
G4	C(C(CCO)(CC(O)=O)O)=O
G4	C(CC(C(CCO)=O)O)(O)=O
G4	C(C(C(C)O)C(C=O)O)(O)=O
G4	C(CC(CC(C=O)O)O)(O)=O
G4	C(CC(C)(C(C=O)O)O)(O)=O
G4	C(CC(C(CO)O)O)(O)=O
G4	C(C(CO)C(C=O)O)(O)=O
G4	C(CC(C(O)=O)O)(O)=O
