Generation	Smiles	Inchi	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G5	C(CO)(C1(C(C=CC1O)O)O)=O	SAEPBSUOFKECLA	78.8867	C7H10O5	174.052825	-2.349	0.021	5	4	97.99	1.7059
G5	C(C)(C1(C(C(CC1O)O)O)O)=O	KLQNQABKLRJZIQ	90.2145	C7H12O5	176.068475	-1.999	-0.315	5	4	97.99	1.5353
G5	C1(C(CC(C1(CO)CO)O)O)=O	CFXBWBUEBCVWEX	45.6255	C7H12O5	176.068475	-1.9552	-0.057	5	4	97.99	-0.59451
G5	C(C1(C(CC(CC1O)O)O)O)=O	FJLWJXNWDIOKEH	567.6	C7H12O5	176.068475	-2.1974	-0.371	5	4	97.99	-1.7431
G5	C(C1(C(CC(C1(C)O)O)O)O)=O	RTGFJOTXBLLFAP	439.098	C7H12O5	176.068475	-2.2414	-0.21	5	4	97.99	0.37623
G5	C(C1(C(C(C)(CC1O)O)O)O)=O	KGTBLHOIAOBEPS	68.0933	C7H12O5	176.068475	-2.2414	-0.21	5	4	97.99	0.22764
G5	C(C1(C(C=CC1O)O)O)=O	DAGUNFGFQCYQSP	59.2058	C6H8O4	144.04226	-1.9627	-0.272	4	3	77.76	-2.2487
G5	C1(C(CO)(C(C(C1)=O)O)O)=O	DLPHAYBLBRBART	63.2554	C6H8O5	160.037175	-2.0397	0.012	5	3	94.83	-4.4588
G5	C(C1(C(C=CC1O)O)O)(O)=O	LJAKGYPSXQDOPU	48.7472	C6H8O5	160.037175	-2.1	-0.039	5	4	97.99	1.3392
G5	C1(CCC(C1(C(CO)O)O)O)=O	OVXOGFSTMDQCSA	98.8156	C7H12O5	176.068475	-1.8987	-0.207	5	4	97.99	-1.5376
G5	C1(C(CC(C1(CO)O)O)=O)=O	YOVHJVWPRTVGRN	85.0035	C6H8O5	160.037175	-2.0397	0.012	5	3	94.83	-3.8846
G5	C1(CCC(C1(C(CO)=O)O)O)=O	MEOYUYMONGXXOA	73.6618	C7H10O5	174.052825	-1.9299	-0.258	5	3	94.83	-0.31278
G5	C1(C(CC(C1(CO)CO)O)=O)=O	JHKCYOCBWUNNPE	24.7975	C7H10O5	174.052825	-1.8115	-0.108	5	3	94.83	-5.7236
G5	C(C1(CO)C(C(C(C1)=O)O)O)=O	RAIAFZNTMMQWNR	24.0963	C7H10O5	174.052825	-2.1675	-0.272	5	3	94.83	-5.9716
G5	C(C1(C(CC(CO)C1O)=O)O)=O	NCADGYIGBAOLDO	57.2627	C7H10O5	174.052825	-2.201	-0.204	5	3	94.83	-4.6445
G5	C1(C(CCC(C1(CO)O)O)=O)=O	NDKGQLSGAUHIBM	81.5056	C7H10O5	174.052825	-1.6977	-0.258	5	3	94.83	-6.8793
G5	C1(C(C(C(C1C)O)(CO)O)=O)=O	NDWVOHOKZVRQPM	89.9939	C7H10O5	174.052825	-1.7704	-0.148	5	3	94.83	-1.9274
G5	C1(C(CC(C)(C1(CO)O)O)=O)=O	YLAYEAQHLVGDGY	420.227	C7H10O5	174.052825	-1.7417	-0.097	5	3	94.83	-2.3159
G5	C1(C(CO)(C(C(C1)=O)(C)O)O)=O	ZQYXTJCOFISOKZ	72.0554	C7H10O5	174.052825	-1.7417	-0.097	5	3	94.83	-2.7149
G5	C1(C(CO)(CO)C(C(C1)=O)O)=O	CAQQEWXEHFMGDZ	-1.14385	C7H10O5	174.052825	-1.8115	-0.108	5	3	94.83	-6.3466
G5	C(C1(C(CCC1(CO)O)=O)O)=O	DBAAEYGPEOHGDR	64.131	C7H10O5	174.052825	-2.1723	-0.153	5	3	94.83	-5.4983
G5	C1(C(CO)(C(C=O)(CC1)O)O)=O	AJCUCJSHVDVACN	87.3217	C7H10O5	174.052825	-2.1723	-0.153	5	3	94.83	-3.3653
G5	C1(CCC(C1(CO)O)O)=O	JROYOQBRACNAGJ	68.9957	C6H10O4	146.05791	-1.3313	-0.336	4	3	77.76	-1.403
G5	C(C1(C(C(CC1O)O)=O)CO)=O	ZSLZPVCUUDHVKA	16.1328	C7H10O5	174.052825	-2.1675	-0.272	5	3	94.83	-1.3975
G5	C(C1(C(CC(C1O)O)=O)CO)=O	BYRKSMMHICLCKS	12.6192	C7H10O5	174.052825	-2.1675	-0.272	5	3	94.83	-1.1535
G5	C(C1C(C(CO)(C(C1)O)O)=O)=O	YMTIQWKXYJRZIQ	52.4223	C7H10O5	174.052825	-2.201	-0.204	5	3	94.83	-2.1398
G5	C(C1(C(CCC1O)=O)O)(O)=O	WPLCBYMGXAOIDN	52.2799	C6H8O5	160.037175	-1.6809	-0.318	5	3	94.83	-1.6137
G5	C1(C2(C(C(CC2O)O1)O)O)=O	UHDXFFKQFKHAQK	88.8604	C6H8O5	160.037175	-2.247	-0.349	5	3	86.99	1.1533
G5	C1(C(CO)(C(C=CC1O)O)O)=O	YREFWSVVRSWVOX	94.1727	C7H10O5	174.052825	-2.1168	0.021	5	4	97.99	0.6802
G5	C1(C(CO)(C(C(C1O)=C)O)O)=O	HXJFADDNHZCVIZ	92.2969	C7H10O5	174.052825	-1.9403	5.9605e-8	5	4	97.99	-2.1495
G5	C1C(C(C(C=1)=O)(CO)O)O	NCKMZWFKQTWDTD	68.6684	C6H8O4	144.04226	-1.6067	-0.108	4	3	77.76	1.3756
G5	C(C12C(O)OC(C1O)CC2O)=O	HWEKQHLCPKJFTJ	8.69849	C7H10O5	174.052825	-2.0154	-0.516	5	3	86.99	-1.9253
G5	C1(CC2C(C1(C(O)O2)O)O)=O	CAJHXCQRGUQHSA	66.0019	C6H8O5	160.037175	-1.8876	-0.232	5	3	86.99	1.0894
G5	C1(CC2CC(C1(C(O)O2)O)O)=O	VXMGATODRUMLEA	48.8249	C7H10O5	174.052825	-1.5456	-0.502	5	3	86.99	1.5471
G5	C1(CC2(C)C(C1(C(O)O2)O)O)=O	VMPBNAWLXVOPPG	54.2172	C7H10O5	174.052825	-1.5896	-0.341	5	3	86.99	2.0982
G5	C1(CC2C(C)(C1(C(O)O2)O)O)=O	CCYAJLZCIURBAL	403.749	C7H10O5	174.052825	-1.5896	-0.341	5	3	86.99	2.915
G5	C(C1(C(CCC1(C=O)O)O)O)=O	AMYOGYGJKKZHLU	82.6308	C7H10O5	174.052825	-2.5283	-0.317	5	3	94.83	-5.4145
G5	C(C1(C(CCC(C1O)=O)O)O)=O	MPLBDLDUVMBZNF	80.9855	C7H10O5	174.052825	-2.0537	-0.422	5	3	94.83	-3.5858
G5	C(C1C(C(C=O)(C(C1)O)O)O)=O	QHXAORGUZTUDQQ	65.6332	C7H10O5	174.052825	-2.557	-0.368	5	3	94.83	-2.9548
G5	C(C(CO)(CO)C(C(C)O)O)=O	TTXXQXPBAPLMDF	36.2801	C7H14O5	178.084125	-1.9115	-0.027	5	4	97.99	-4.9946
G5	C(C(CO)(CO)C(C=C)O)=O	NRHMNXBZFCCPQV	8.11095	C7H12O4	160.07356	-1.0752	-0.365	4	3	77.76	-9.045
G5	C(C(C=O)(CO)C(C=C)O)(O)=O	JSTNUMGKDZDUHO	-24.9818	C7H10O5	174.052825	-1.4248	-0.347	5	3	94.83	-6.927
G5	C(C(C(CO)=O)(C(C=C)O)O)=O	FTAMFXQXRNLSFP	91.8726	C7H10O5	174.052825	-2.1724	-0.167	5	3	94.83	-5.1375
G5	C(C(C=O)(C(C(C)O)O)O)=O	HIQKELVDKVNAMZ	65.1832	C6H10O5	162.052825	-2.6224	-0.122	5	3	94.83	-2.8962
G5	C(C(CO)C(C(C)O)O)(O)=O	RASWKQHCKMSEFB	-2.44849	C6H12O5	164.068475	-1.6879	-0.124	5	4	97.99	-0.73847
G5	C(C(C(C)O)C(C(C)O)O)(O)=O	JEEFYBHAQUFQSQ	334.312	C7H14O5	178.084125	-1.3286	-0.502	5	4	97.99	-0.46058
G5	C(C(CO)C(CC(C)=O)O)(O)=O	JGUQEENJRRGIEG	-21.8692	C7H12O5	176.068475	-1.2647	-0.445	5	3	94.83	-0.27415
G5	C(C(C=O)(C(C=C)(CO)O)O)=O	NQRQKGDTRWBBEQ	96.4626	C7H10O5	174.052825	-2.3322	-0.062	5	3	94.83	-7.1717
G5	C(C(C=O)(C(C=CCO)O)O)=O	IUCVMAOYADRHIY	89.7681	C7H10O5	174.052825	-2.3251	-0.056	5	3	94.83	-2.3158
G5	C(C(C=O)(C(C(C=C)O)O)O)=O	RYYVLJBRCOEHGW	73.1695	C7H10O5	174.052825	-2.3535	-0.331	5	3	94.83	-6.9688
G5	C(C(C=O)(C(C=CC)O)O)(O)=O	ZSHUDCSWYLBEJE	78.2088	C7H10O5	174.052825	-1.5357	-0.33	5	3	94.83	-3.356
G5	C(C(C=O)(C(CC=C)O)O)(O)=O	HIICIUGOLYFMTA	94.2517	C7H10O5	174.052825	-1.469	-0.497	5	3	94.83	-3.314
G5	C(C(C=O)(C(C=C)O)O)(O)=O	WWWNQPKHROLGLL	66.2531	C6H8O5	160.037175	-1.9234	-0.227	5	3	94.83	-5.5115
G5	C(C(CO)C(C=C)(CO)O)(O)=O	SDZLNHQLNFAYLZ	11.7028	C7H12O5	176.068475	-1.3977	-0.064	5	4	97.99	-4.3349
G5	C(C(CO)C(C=CCO)O)(O)=O	WMIFOPJOWDQCPA	17.0929	C7H12O5	176.068475	-1.3906	-0.058	5	4	97.99	-0.0355
G5	C(C(CO)C(C=O)(CC)O)(O)=O	JVXOBSVIHFJNJD	335.721	C7H12O5	176.068475	-1.4245	-0.34	5	3	94.83	-2.0455
G5	C(C(CO)C(C(CC)=O)O)(O)=O	YBRJSSXNFSPGKS	-11.1475	C7H12O5	176.068475	-1.2647	-0.445	5	3	94.83	1.6826
G5	C(C(CO)C(CCC=O)O)(O)=O	DTPPITUZVNMWRB	-7.59605	C7H12O5	176.068475	-1.3507	-0.501	5	3	94.83	-2.7539
G5	C(C(CO)C(C(C)=O)(C)O)(O)=O	BNLIPSGTZJJGSP	671.679	C7H12O5	176.068475	-1.3385	-0.284	5	3	94.83	2.5991
G5	C(C(CO)C(C=CC)O)(O)=O	XSRYKUVOMKJBOW	-22.0483	C7H12O4	160.07356	-0.4639	-0.565	4	3	77.76	-2.4815
G5	C(C(CO)C(CC=C)O)(O)=O	QSNKZGIUZYBQKP	-1.44707	C7H12O4	160.07356	-0.3972	-0.732	4	3	77.76	-2.3589
G5	C(C(CO)C(C(C=O)=C)O)(O)=O	KCJNJBARDUXHDF	-26.6993	C7H10O5	174.052825	-1.3842	-0.294	5	3	94.83	-5.1461
G5	C(C(CO)C(C=C)O)(O)=O	VIZFMLXJAMDVRK	-23.7192	C6H10O4	146.05791	-0.8516	-0.462	4	3	77.76	-4.6873
G5	C(C(CO)C(C(C=C)O)O)(O)=O	FVNNHZLYDWEWJC	2.27773	C7H12O5	176.068475	-1.419	-0.333	5	4	97.99	-4.7179
G5	C(C(C(CO)O)C(C=C)O)(O)=O	QCGOWQTZUSMMTD	-6.95064	C7H12O5	176.068475	-1.419	-0.333	5	4	97.99	-4.882
G5	C(C(C(C)O)C(C=C)O)(O)=O	SBQAWXRQNKULBO	-19.7345	C7H12O4	160.07356	-0.4923	-0.84	4	3	77.76	-5.2376
G5	C(C(C(O)=O)C(C=CC)O)(O)=O	JDOSZXDQVDXIIY	-50.8317	C7H10O5	174.052825	-0.8135	-0.547	5	3	94.83	-6.7309
G5	C(C(C(O)=O)C(CC=C)O)(O)=O	GFUKAKMRSFZEGL	-32.6656	C7H10O5	174.052825	-0.7468	-0.714	5	3	94.83	-6.5956
G5	C(C(C(O)=O)C(C=C)O)(O)=O	NJVNBIQYRLNKEM	-48.2126	C6H8O5	160.037175	-1.2012	-0.444	5	3	94.83	-8.9229
G5	C1(C(O)OCC1(C(C=C)O)O)=O	CDDUDMYEFMBGOT	80.5205	C7H10O5	174.052825	-1.3655	-0.247	5	3	86.99	-3.3788
G5	C(C(CO)(C(C(C)O)O)O)=O	SLWMPTXQUJSLKT	80.5078	C6H12O5	164.068475	-2.4101	0.093	5	4	97.99	-3.0955
G5	C(C(CO)(C(CC(C)=O)O)O)=O	QCCJYPUDZOREDV	65.7556	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-2.5841
G5	C(C(CC)(C(C=O)(CO)O)O)=O	YMQLGAOBDZJZHF	87.9758	C7H12O5	176.068475	-2.1467	-0.123	5	3	94.83	-2.2059
G5	C(C(CO)(C(C(CC)=O)O)O)=O	BVHBPJJEVXAEEI	67.7922	C7H12O5	176.068475	-1.9869	-0.228	5	3	94.83	-0.28783
G5	C(C(CO)(C(CCC=O)O)O)=O	WHIHCKBPRHUGGM	79.2133	C7H12O5	176.068475	-2.0729	-0.284	5	3	94.83	-4.5555
G5	C(C(CO)(C(C(C)=O)(C)O)O)=O	AXGNWDIPDVEUSZ	761.127	C7H12O5	176.068475	-2.0607	-0.067	5	3	94.83	0.096777
G5	C(C(CO)(C(C=CC)O)O)=O	OYWWHUNJIJMQHI	72.0382	C7H12O4	160.07356	-1.1861	-0.348	4	3	77.76	-4.9052
G5	C(C(CO)(C(CC=C)O)O)=O	NTPAGYKURXROGD	94.694	C7H12O4	160.07356	-1.1194	-0.515	4	3	77.76	-4.7949
G5	C(C(CO)(C(C(C=O)=C)O)O)=O	WENOWJXAMQTROQ	68.4331	C7H10O5	174.052825	-2.1064	-0.077	5	3	94.83	-5.3359
G5	C(C(CO)(C(C=C)O)O)=O	YBLOSVJJSDGSAD	79.5698	C6H10O4	146.05791	-1.5738	-0.245	4	3	77.76	-7.1243
G5	C(C(CO)(C(C(C=C)O)O)O)=O	XQAJHHOCEDIXOM	87.985	C7H12O5	176.068475	-2.1412	-0.116	5	4	97.99	-7.1022
G5	C(C(C(CO)O)(C(C=C)O)O)=O	NPJWQAUCEBWYKM	96.3954	C7H12O5	176.068475	-2.1412	-0.116	5	4	97.99	-7.084
G5	C(CO)(C(CO)(C(C=C)O)O)=O	FZSKHHSBADWQKZ	97.9188	C7H12O5	176.068475	-1.9601	0.048	5	4	97.99	-2.8066
G5	C(C(CO)(C(C=CC)O)O)(O)=O	ALRHKTNFEOJOBG	67.9898	C7H12O5	176.068475	-1.3234	-0.115	5	4	97.99	-1.1075
G5	C(C(CO)(C(CC=C)O)O)(O)=O	SRLXKWLYRGDXAG	82.2366	C7H12O5	176.068475	-1.2567	-0.282	5	4	97.99	-1.0722
G5	C(C(CO)(C(C=C)O)O)(O)=O	IWXQJXUCDQNRCJ	72.3944	C6H10O5	162.052825	-1.7111	-0.012	5	4	97.99	-3.2664
G5	C(C(C(C)=O)(C(C(C)O)O)O)=O	AHVMCRMAKYGQGX	407.402	C7H12O5	176.068475	-2.082	-0.336	5	3	94.83	-2.1595
G5	C(C(C(C(C)O)(C(C)O)O)=O)=O	RBWCZPPHGAJVCG	431.013	C7H12O5	176.068475	-2.082	-0.336	5	3	94.83	-1.8348
G5	C(C)(C(C(C)O)(C(C)O)O)=O	UIZPSNUTDQBKCZ	757.449	C7H14O4	162.08921	-0.943	-0.628	4	3	77.76	-0.23551
G5	C(C(C)=O)(C(CO)(C(C)O)O)=O	LYOYLDBDLVQDBR	1023.02	C7H12O5	176.068475	-1.9009	-0.172	5	3	94.83	-3.8094
G5	C1(C(COC1(CO)C(C)O)O)=O	DUUVQZHUWGUVLH	102.024	C7H12O5	176.068475	-1.8859	-0.095	5	3	86.99	-0.11167
G5	C1(C(O)OCC1(CO)C(C)O)=O	MAHPDTYIGKDATM	22.6595	C7H12O5	176.068475	-1.4062	-0.158	5	3	86.99	-0.37637
G5	C1(COC(C1(CO)C(C)O)O)=O	YNVAZTJBZQLFEA	-1.85411	C7H12O5	176.068475	-1.4062	-0.158	5	3	86.99	0.10273
G5	C1(CC(OC1(CO)C(C)O)O)=O	VUMPBWWVZSATGX	36.0024	C7H12O5	176.068475	-1.3843	-0.308	5	3	86.99	-0.79667
G5	C(C(C)O)(C(CO)(C(C)O)O)=O	FVZDNOIQGMSZML	429.478	C7H14O5	178.084125	-1.8697	-0.121	5	4	97.99	0.39965
G5	C(C(C(C)O)(C(C(C)O)O)O)=O	LBRRDSKNXDROLE	436.861	C7H14O5	178.084125	-2.0508	-0.285	5	4	97.99	-2.4466
G5	C1(C(CO)(C(C)O)C(CO1)O)=O	QYEQFBKIROUDNZ	163.385	C7H12O5	176.068475	-1.7656	-0.275	5	3	86.99	-0.086717
G5	C(C(C(C)=O)(CO)C(C)O)(O)=O	GDWLDGLRDDRJJC	324.643	C7H12O5	176.068475	-1.1533	-0.352	5	3	94.83	-3.5997
G5	C1(COC(CO)C1(C(C)O)O)=O	SNJFJOOPFPDBAY	440.091	C7H12O5	176.068475	-1.8859	-0.095	5	3	86.99	0.85809
G5	C1(C(C(C)O)C(C(CO)O1)O)=O	ZRHPVSPQDMSGOJ	357.965	C7H12O5	176.068475	-1.7724	-0.476	5	3	86.99	-0.97294
G5	C(C1(C(O)OCC1O)C(C)O)=O	CIZOGFXDZBTCED	3.48575	C7H12O5	176.068475	-1.7622	-0.322	5	3	86.99	-3.4041
G5	C1(COCC(C1(C(C)O)O)O)=O	IRURSRXCKKLSSC	441.344	C7H12O5	176.068475	-1.794	-0.095	5	3	86.99	-2.0684
G5	C1(C(C(C)O)C(C(CO1)O)O)=O	LKLHEHSLGXJDOX	791.784	C7H12O5	176.068475	-1.6805	-0.476	5	3	86.99	-3.8304
G5	C1(CC(O)OCC1(C(C)O)O)=O	OJVCIIFOOZKZKJ	365.734	C7H12O5	176.068475	-1.2924	-0.308	5	3	86.99	1.3599
G5	C1(CCOC(C1(C(C)O)O)O)=O	RXGZZGAYXWYWID	394.152	C7H12O5	176.068475	-1.2924	-0.308	5	3	86.99	0.57306
G5	C(C(C(C=C)=O)(C(C)O)O)(O)=O	RUSUHOKQZCZWCS	416.737	C7H10O5	174.052825	-1.383	-0.441	5	3	94.83	-5.2236
G5	C(C1(COC(C1O)O)C(C)O)=O	URHWOJQCLQHILO	10.5236	C7H12O5	176.068475	-1.7622	-0.322	5	3	86.99	-3.6475
G5	C(C1(C(C)O)C(CC(O1)O)O)=O	GOJGBCYYZCHBBV	47.1288	C7H12O5	176.068475	-1.7403	-0.472	5	3	86.99	-3.9869
G5	C1(C(O)OCC1(C(C)O)O)=O	WUNZBXRNXFGHIF	421.768	C6H10O5	162.052825	-1.6344	-0.038	5	3	86.99	0.80251
G5	C(C(C=O)(C(CC(C)O)O)O)=O	WGKGJYUOHKJVTI	64.3351	C7H12O5	176.068475	-2.168	-0.392	5	3	94.83	-5.0575
G5	C(C(C=O)(CO)C(C(C)O)O)=O	LHXVNLJIOKWSDW	5.31273	C7H12O5	176.068475	-2.1238	-0.242	5	3	94.83	-3.5446
G5	C(C(C=O)(C(CCO)O)O)=O	JJMHBWKTAFYLCS	61.5459	C6H10O5	162.052825	-2.5273	-0.014	5	3	94.83	-3.7789
G5	C(C(C(C=O)(C(C=C)O)O)O)=O	WDYWPWJQSOKWOY	83.2048	C7H10O5	174.052825	-2.3535	-0.331	5	3	94.83	-6.9181
G5	C(C(C(C)O)(C(C=C)O)O)=O	XYOAZIWGHKGSLV	90.0305	C7H12O4	160.07356	-1.2145	-0.623	4	3	77.76	-7.0543
G5	C=CC(C(C(C=O)=O)(CO)O)O	YNQFWNMFCNORJT	96.4233	C7H10O5	174.052825	-2.1724	-0.167	5	3	94.83	-6.1835
G5	C(C(C=O)(C(CO)(C)O)O)=O	FNDCADSNRZBCGL	74.4418	C6H10O5	162.052825	-2.6011	0.147	5	3	94.83	-4.4059
G5	C(C)(C(CO)(C(C(C)O)O)O)=O	AKNLGXCVNPKNGY	101.802	C7H14O5	178.084125	-1.8697	-0.121	5	4	97.99	0.076902
G5	C(C)(C(CO)(C(C=C)O)O)=O	RGRXZTYDSMMYCR	81.0091	C7H12O4	160.07356	-1.0334	-0.459	4	3	77.76	-3.3157
G5	C(C(C(C=O)O)C(C=C)O)(O)=O	RAJBGIQYHDZEAT	-0.748594	C7H10O5	174.052825	-1.6313	-0.548	5	3	94.83	-7.0161
G5	C(C(C(C)=O)(C(C=C)O)O)(O)=O	SDEIVZNZGWHPIH	60.4503	C7H10O5	174.052825	-1.383	-0.441	5	3	94.83	-4.5602
G5	C(C(C(C)O)(C(C=C)O)O)(O)=O	LKDQQDPNXKMOCQ	79.9176	C7H12O5	176.068475	-1.3518	-0.39	5	4	97.99	-3.2881
G5	C1(COCC1(C(C(C)O)O)O)=O	GLOYOVNCZBYKKI	428.141	C7H12O5	176.068475	-1.8513	-0.095	5	3	86.99	-0.70729
G5	C1(C(C(CO1)O)C(C(C)O)O)=O	MFWDOPBETFKIGY	355.018	C7H12O5	176.068475	-1.7378	-0.476	5	3	86.99	-0.15547
G5	C1(C(C(CO1)O)(C(C=C)O)O)=O	NDDANNOCEGYLCX	90.7292	C7H10O5	174.052825	-1.7249	-0.364	5	3	86.99	-5.1767
G5	C1(C(COC1(CO)CO)O)=O	GZKNTNFWMMLBET	93.1459	C6H10O5	162.052825	-2.2452	0.283	5	3	86.99	-0.98433
G5	C1(C(O)OCC1(CO)CO)=O	MNWKJGQTQZNBGP	18.0231	C6H10O5	162.052825	-1.7655	0.22	5	3	86.99	-1.162
G5	C1(COC(C1(CO)CO)O)=O	BYROUYYQWQDHMM	0.207545	C6H10O5	162.052825	-1.7655	0.22	5	3	86.99	-0.6375
G5	C1(CC(OC1(CO)CO)O)=O	HXUIJZZOZRLALQ	30.2751	C6H10O5	162.052825	-1.7436	0.07	5	3	86.99	-1.7366
G5	C(C(C(C(C=C)=O)(CO)O)O)=O	RPVJECPAFFSKCS	98.4874	C7H10O5	174.052825	-2.1724	-0.167	5	3	94.83	-7.2735
G5	C1(C(CO)(CO)C(CO1)O)=O	PKKLMYPASALSAR	9.15339	C6H10O5	162.052825	-2.1249	0.103	5	3	86.99	-0.85603
G5	C(C(CC)=O)(C(CO)(CO)O)=O	GFPRHCFZCTXUAM	634.723	C7H12O5	176.068475	-1.8058	-0.064	5	3	94.83	-3.5622
G5	C(C(CO)(C(CO)O)CC=O)=O	IXURHLHYRAVOMO	27.5311	C7H12O5	176.068475	-2.0287	-0.134	5	3	94.83	-6.9994
G5	C(CO)(C(CO)(CO)CC=O)=O	AIIRYEFQFUBCPP	13.9802	C7H12O5	176.068475	-1.8476	0.03	5	3	94.83	-5.6421
G5	C(CC(C(CO)(CO)CO)=O)=O	ACDMGMDNXKLDRA	7.90383	C7H12O5	176.068475	-1.8476	0.03	5	3	94.83	-5.3144
G5	C(C)(C(C(CO)=O)(CO)CO)=O	LCEJIWRIAXXRER	35.6372	C7H12O5	176.068475	-1.7616	0.086	5	3	94.83	-1.7567
G5	C(C(C(C)=O)(CO)CO)(O)=O	DJMBOVTUIISYCU	-16.0109	C6H10O5	162.052825	-1.5126	0.026	5	3	94.83	-4.0515
G5	C(C(C(C)=O)(CO)C(CO)O)=O	OIFFSNPEOYHNLP	16.0124	C7H12O5	176.068475	-1.9427	-0.078	5	3	94.83	-2.3635
G5	C1(COC(CO)C1(CO)O)=O	COAMASRJZDEBBU	91.5628	C6H10O5	162.052825	-2.2452	0.283	5	3	86.99	1.1564
G5	C(C1(C(O)OCC1O)CO)=O	OZBDECKEHYILBM	-0.0695867	C6H10O5	162.052825	-2.1215	0.056	5	3	86.99	-2.6642
G5	C1(COCC(C1(CO)O)O)=O	OWPQROMQJVGAGQ	100.734	C6H10O5	162.052825	-2.1533	0.283	5	3	86.99	-1.9049
G5	C1(CC(O)OCC1(CO)O)=O	JTVSASWQJGEFHB	33.5838	C6H10O5	162.052825	-1.6517	0.07	5	3	86.99	1.5972
G5	C(C(CO)(CO)O)(C(C=C)O)=O	RQCCPEJQNPLPED	98.4047	C7H12O5	176.068475	-1.9601	0.048	5	4	97.99	-5.2906
G5	C(C(C(C=CCO)=O)(CO)O)=O	MEAMAPCLLMMUMH	60.5495	C7H10O5	174.052825	-2.144	0.108	5	3	94.83	-0.8575
G5	C(C=CC(C(CO)(CO)O)=O)=O	FDRNHHBGRYBJAX	78.9979	C7H10O5	174.052825	-2.144	0.108	5	3	94.83	-3.7934
G5	C=C(C=O)C(C(CO)(CO)O)=O	ROBGYQPOYKEFEN	90.3001	C7H10O5	174.052825	-1.9253	0.087	5	3	94.83	-7.4307
G5	C1(C(O)OC(C)C1(CO)CO)=O	WCSOSYHSKBJIEA	372.154	C7H12O5	176.068475	-1.4408	-0.158	5	3	86.99	0.012852
G5	C(C1(CO)C(C)OC(C1O)O)=O	NDASLVCIJKCCFQ	7.81005	C7H12O5	176.068475	-1.7968	-0.322	5	3	86.99	-1.9653
G5	C(C1(CO)C(C)(CC(O1)O)O)=O	UPLAVDMIXYHUMY	387.246	C7H12O5	176.068475	-1.8016	-0.203	5	3	86.99	-1.8532
G5	C(C1(COC(C1O)O)CO)=O	KOMHWQWACKHPEX	6.3583	C6H10O5	162.052825	-2.1215	0.056	5	3	86.99	-2.8799
G5	C1(CC(O)OC(C)C1(CO)O)=O	ZIZKEUMBKRLZSZ	32.5829	C7H12O5	176.068475	-1.327	-0.308	5	3	86.99	3.3268
G5	C1(CC(C)OC(C1(CO)O)O)=O	GYPNAQBLGSVRLH	45.3655	C7H12O5	176.068475	-1.327	-0.308	5	3	86.99	2.1345
G5	C(C(C(C=C)=O)(C(CO)O)O)=O	PZMGMYYDVNPEGF	90.6397	C7H10O5	174.052825	-2.1724	-0.167	5	3	94.83	-7.4236
G5	C1(C(C(CO)C(C1(C)O)O)O)=O	XOXUYFZPHAVYBN	501.503	C7H12O5	176.068475	-1.9141	-0.097	5	4	97.99	2.0921
G5	C1(C(CC(CO)(C1(C)O)O)O)=O	YOSBVSXSWVYKMT	423.63	C7H12O5	176.068475	-1.8854	-0.046	5	4	97.99	-0.29631
G5	C1(C(C(C(C)(C1(C)O)O)O)O)=O	SMECCJRVJVHDCF	1891.93	C7H12O5	176.068475	-1.8108	-0.154	5	4	97.99	3.6385
G5	C1(C(C)(C(C=O)(CC1O)O)O)=O	ARKJJVHQYFUSNA	435.286	C7H10O5	174.052825	-2.0977	-0.261	5	3	94.83	-0.40747
G5	C(C1(CC(C(C1(C)O)O)O)O)=O	CGAVBTAXQNFDPA	467.938	C7H12O5	176.068475	-2.2414	-0.21	5	4	97.99	-0.84859
G5	C(C1(CC(C=O)(CC1O)O)O)=O	CVGDZZVHXOYXCD	74.3232	C7H10O5	174.052825	-2.5283	-0.317	5	3	94.83	-2.9548
G5	C(C)(C1(C(CC(C1)O)O)O)=O	ARPAINZVDXKNQO	62.3401	C7H12O4	160.07356	-1.1469	-0.714	4	3	77.76	1.8544
G5	C1(C(CC(C1(C)O)O)O)=O	OGLNXMFUWYNGQX	501.674	C6H10O4	146.05791	-1.2567	-0.444	4	3	77.76	2.9521
G5	C(C1(CC(CO)(CC1O)O)O)=O	WDNXZUADUOYMEJ	77.8139	C7H12O5	176.068475	-2.316	-0.102	5	4	97.99	-6.1368
G5	C(C)(C1(C(C(C(C1)O)O)O)O)=O	PGHDEWMPNASECR	95.6843	C7H12O5	176.068475	-1.999	-0.315	5	4	97.99	1.7611
G5	C(C(C1(C(CC(C1)O)O)O)=O)=O	QTWKWKJIMSHPMX	80.4435	C7H10O5	174.052825	-2.2859	-0.422	5	3	94.83	-0.9295
G5	C(C1C(C(C)(C(C1O)O)O)=O)=O	LYJWJKGFYQVNKY	43.8647	C7H10O5	174.052825	-2.1264	-0.312	5	3	94.83	-0.032789
G5	C1(C(C)(C(CC(C1O)=O)O)O)=O	KJXNVKYILBKHAG	430.092	C7H10O5	174.052825	-1.6231	-0.366	5	3	94.83	3.4796
G5	C1(C(C)(C(C(C(C1)=O)O)O)O)=O	ANDCEJJQMVASKR	911.791	C7H10O5	174.052825	-1.6231	-0.366	5	3	94.83	-2.502
