SMILES tag	Canonical Code
C(=O)(CC[C@@H](COCCN([H])[H])O)O	1018f0912bcae949
C1(=C)[C@H]2[C@H]([C@H]([C@@]1(C(=O)O2)O)O)N([H])[H]	1018f9f94c721a19
C1[C@H]([C@]([C@H](CO)O)(OCO1)N([H])[H])C	1019092497acb81
C1(=O)[C@H]([C@H](CCO)O[C@H]1O)N([H])[H]	101913bd257275b8
C1=C([C@H]([C@H](CC[C@@H]1O)O)O)N([H])[H]	101916d17cec9c70
C1=C[C@H]2[C@H]([C@@](C1=O)([C@H](O2)O)O)N([H])[H]	101916fd0f331c66
C1=C(C[C@@H](OC[C@@H]([C@@H]1O)O)O)O[H]	1019175122a0006c
C1(=O)[C@H]2[C@@H]([C@@H]([C@H]1O)O[C@@H]2N([H])[H])O	10191aa8f7a6660d
C=C[C@H](CO)OC[C@@H](CO)N([H])[H]	10191b428a486e99
C(=C\N([H])[H])/[C@@](C(=O)O)(CO)OC	10192b06cfac3653
C1(=C)[C@@H]([C@]2(CO[C@@H]1[C@@H]2O)O)O[H]	101960d2ff0a512b
C1(=C)[C@H]2[C@@H]([C@](CO2)([C@H]1O)O)O[H]	101960d2ff0a512b
C1(=C)[C@H]2[C@@H]([C@](CO2)([C@H]1O)O[H])O	101960d2ff0a512b
C1(=O)[C@@H](C[C@@H](CO[C@@H]1O)CO)O[H]	10197e1d26f24b19
C1(=O)[C@@H](C[C@@H](CO[C@@H]1O)CO[H])O	10197e1d26f24b19
C1(=O)[C@@H](C[C@@H](CO[C@@H]1O[H])CO)O	10197e1d26f24b19
C(=O)[C@@H]1[C@@H]([C@H]([C@H](O1)N([H])[H])CCO)O	10198fb8fe700621
C1=C[C@@]2([C@H](C(=O)O[C@H]2[C@H]1N([H])[H])O)O	1019cf04685ddc91
C1(=O)CCO[C@H]([C@@H]([C@@]1(C)O)O)O[H]	1019dc8ca64cd118
C1(=O)CCO[C@H]([C@@H]([C@@]1(C)O)O[H])O	1019dc8ca64cd118
C1(=O)CCO[C@H]([C@@H]([C@@]1(C)O[H])O)O	1019dc8ca64cd118
C1[C@H]2[C@@H]([C@@H]([C@@]1([C@H](O2)O)O)O)CO[H]	1019e4ad2a5b237c
C1[C@H]2[C@@H]([C@@H]([C@@]1([C@H](O2)O)O)O[H])CO	1019e4ad2a5b237c
C1[C@H]2[C@@H]([C@@H]([C@@]1([C@H](O2)O)O[H])O)CO	1019e4ad2a5b237c
C1[C@H]2[C@@H]([C@@H]([C@@]1([C@H](O2)O[H])O)O)CO	1019e4ad2a5b237c
C(=O)[C@@]1([C@H]([C@@H](O[C@H]1CO)N([H])[H])C)O	1019e6f7b4696fa7
C1=C(O[C@@H]([C@H]([C@H](O1)O)C)CO)N([H])[H]	101a1e773de3919e
C1[C@@]([C@]([C@@H](O1)O)(OC)N([H])[H])(C)O	101a2936be8ccdf1
C1=C(COC[C@@H]([C@@]1(CO)O)O)N([H])[H]	101a2a57c3223c5e
[C@@H]1([C@H]([C@@H](O[C@@H]1[C@H](C)N([H])[H])O)OC)O	101a406718c759f6
C(=O)[C@@H]1[C@@]([C@@H]([C@H](O1)O)CO)(C)N([H])[H]	101a4543dc0d2950
C1(=C)[C@H]([C@H]([C@@H](O1)N([H])[H])O)[C@@H](C=O)O	101a4aa2b492323f
C=C[C@@H]1[C@@H](C(=O)O)O[C@@H]([C@@H]1N([H])[H])O	101a4aa751b06df0
C(=O)[C@H]1[C@@H](C[C@@H](O[C@H]1CN([H])[H])O)O	101a4e54ec858cdf
C1=C(C[C@@H]([C@]([C@H]1O)(C)O)O)O[H]	101a6b05217ac9fe
C1=C[C@H]([C@@H](C[C@@H](C1=O)O)O)N([H])[H]	101a7a9f29296367
C(=C(\CN([H])[H])/[C@@H](CCO)O)\C=O	101a7b8a03fe8f6d
C1C[C@@]2([C@H]([C@@H]1O[C@@H]([C@H]2O)O)O)O[H]	101a85ea2eb0fe01
C1C[C@]2([C@@H]([C@H](O[C@H]1[C@@H]2O)O)O[H])O	101a85ea2eb0fe01
C1=C([C@@H]([C@@H]([C@@H]1O)[C@H](C=O)O)O)O[H]	101a998954ebb79e
C1(=C)C[C@H](C(=O)N([H])[H])O[C@@H]([C@@H]1O)O	101aaf51ac602df6
C(=C\O[C@@H](C)C[C@H](C(=O)O)O)\O[H]	101ab9407659b8a8
C(=O)(C)[C@@](C)([C@@H](OCCO)N([H])[H])O	101b28033579a55b
C1(=O)[C@@H]([C@H](C[C@H](C)O[C@@H]1O)O)N([H])[H]	101b29ad7a7e7853
C1=C(CO[C@@H](C(=O)[C@@H]1O)CO)N([H])[H]	101b38185f68f739
C(=O)(CCO)[C@@H]([C@@H](OC)N([H])[H])O	101b38db9cb7a38e
C1(=O)[C@H]([C@@H]([C@H]([C@H]1N([H])[H])CO)O)CO	101b5160d1c052fb
C1[C@H]([C@@H](OC[C@H](CO1)O)O)N([H])[H]	101b5cfed38ec81e
C1(=O)C(=O)[C@@H]([C@H]([C@H]1CCN([H])[H])O)O	101b5f7aeef6e596
C(=O)([C@H](C[C@@](C)(COC)O)N([H])[H])O	101b753794140a26
C1[C@H](CO[C@H]([C@@]1(CO)O)OC)N([H])[H]	101b7c4cc8b3fa70
C\1(=C/O[H])/C(=O)[C@@H]([C@@H]([C@@H]1C)O)O	101b8654c1528707
C1=C[C@H]([C@](C=O)([C@@H](C1=O)O)N([H])[H])O	101b9290c88a7235
C1[C@@H]2[C@H]([C@@H]([C@]1([C@@H](C)O2)O)O)N([H])[H]	101b94188e05a353
CC[C@@H]([C@@H](C)O[C@@H](CO)O[H])O	101b99f5739623bd
C1(=O)[C@H]([C@@H]2C[C@H]([C@]1([C@H]2O)O)N([H])[H])O	101ba5db35cee357
C(=C\N([H])[H])/COC(CO)CO	101bda4d17c27b56
C1=C[C@H]([C@@H](/C(=C/N([H])[H])/OC1)O)O	101bf08adf322b1d
C1[C@H]2[C@@H](CO[C@@H]2O)[C@@H]([C@H]1O)N([H])[H]	101c2411766a0d71
C(=O)([C@@H]([C@H]1CC[C@H]([C@H]1O)O)N([H])[H])O	101c2c58e38f76
C1(=O)[C@H]([C@@H]2C[C@@H](O[C@H]2[C@@H]1O)O)N([H])[H]	101c3adbaec18dc2
C1(=O)C[C@@H](/C(=C\O[H])/CO)O[C@H]1O	101c3b33a145e77c
C(=C\[C@@](C(=O)N([H])[H])(CC(=O)O)O)/C	101c502e0270b36c
C1(=O)[C@H]2C[C@H]([C@@H]([C@@H]2O[C@@H]1O)N([H])[H])O	101c5d0c58f35773
C1[C@]2([C@H]([C@H](O1)O)O[C@@H]([C@H]2O)C)N([H])[H]	101c7fa89add5de6
C1(=O)C[C@@H]([C@@H]([C@H](C=O)[C@H]1O)O)O[H]	101ca2dd302a08e2
C1(=O)C[C@@H]([C@@H]([C@H](C=O)[C@H]1O)O[H])O	101ca2dd302a08e2
C1(=O)C[C@@H]([C@@H]([C@H](C=O)[C@H]1O[H])O)O	101ca2dd302a08e2
C(=C\N([H])[H])\[C@H]([C@H]([C@@H](CC)O)O)O	101cb906ee9161a0
C(=O)([C@H]1C[C@@H](C[C@]1(OC)N([H])[H])O)O	101cbe959568856
C1(=O)[C@H](C[C@H]([C@@H]1O)O)[C@@H](CN([H])[H])O	101ccbf07276d705
C=C([C@]1(COCO[C@H]1CO)O)N([H])[H]	101cf6a6bbcb6ea4
C=C(C=O)[C@@H]([C@@](C(=O)O)(C)N([H])[H])O	101d01740ddd15a4
C(=O)(CC[C@H]1CO[C@@H]([C@@H]1O)O)O[H]	101d078d9e990a3
C(=O)(CC[C@H]1CO[C@@H]([C@@H]1O)O[H])O	101d078d9e990a3
C(=O)(CC[C@H]1CO[C@@H]([C@@H]1O[H])O)O	101d078d9e990a3
C1(=C)[C@H](CO[C@H](C[C@H]1O)O)N([H])[H]	101d1b125b014a3b
[C@H]1([C@H]([C@@H](O[C@H]1CN([H])[H])OC)O)O	101d1bf6e82cf1e
C=C(/C=C(\C(=O)O)/O[H])[C@@H](CO)O	101d285b70a1a19f
C1[C@H]([C@@](CO1)(OC[C@@H](C)O)O[H])O	101d3468b089a15c
C1(=O)CO[C@H]([C@]([C@@H]1O)(C)CO)N([H])[H]	101d425d19b64b0
C(=C\O[H])\C(=O)[C@@]1(CCO[C@@H]1O)O	101d4fce12c80771
C1[C@@H](OC[C@]1([C@@H](CC)O)O)O[H]	101d517dd344ddf9
C1[C@@H](OC[C@]1([C@@H](CC)O)O[H])O	101d517dd344ddf9
C1[C@@H](OC[C@]1([C@@H](CC)O[H])O)O	101d517dd344ddf9
C1C[C@@]2([C@@H]([C@H]([C@H]1O2)CO)O)O[H]	101d5ca13d5fa30
C1=C([C@@H](C[C@H]1O)O)[C@@H](C)N([H])[H]	101d70513409333
C1[C@@H]([C@@H]([C@H](O1)O)C)[C@@H](CO)O[H]	101d8c2106b1bd42
C1[C@@H]([C@@H]([C@H](O1)O)C)[C@@H](CO[H])O	101d8c2106b1bd42
C1[C@@H]([C@@H]([C@H](O1)O[H])C)[C@@H](CO)O	101d8c2106b1bd42
C(=O)[C@H]1[C@H]([C@@H](O[C@]1(C)CN([H])[H])O)O	101d8cd374dc1b74
C1[C@H]([C@@H]2[C@H]([C@@]1(CO)OCO2)O)O[H]	101d8f070d9bf19d
C1[C@H]([C@@H]2[C@H]([C@@]1(CO)OCO2)O[H])O	101d8f070d9bf19d
C1[C@H]([C@@H]2[C@H]([C@@]1(CO[H])OCO2)O)O	101d8f070d9bf19d
CC(C)([C@@H]([C@H]([C@H](CO)N([H])[H])O)O)O	101da9c688532617
C1=C[C@]2([C@H]([C@H]1O)O[C@@H]([C@@H]2O)N([H])[H])O	101db4f170284b82
C1[C@@H]([C@]2(C[C@@]1(CO2)O)CO)N([H])[H]	101dde2cbe6bdb72
C1[C@@H]([C@H]([C@H](O1)O)[C@H]([C@@H](C)O)O)N([H])[H]	101e0040b0fecd4b
C1(=O)COC[C@@]([C@@H]1O)([C@H](C)O)O[H]	101e0938145851f9
C1(=O)COC[C@@]([C@@H]1O)([C@H](C)O[H])O	101e0938145851f9
C1(=O)COC[C@@]([C@@H]1O[H])([C@H](C)O)O	101e0938145851f9
C1[C@@H](OC[C@@]([C@@]1(C)O)(C)O)O[H]	101e1c4e77f9c097
C1[C@@H](OC[C@@]([C@@]1(C)O)(C)O[H])O	101e1c4e77f9c097
C1[C@@H](OC[C@@]([C@@]1(C)O[H])(C)O)O	101e1c4e77f9c097
C1(=C)[C@@H](C[C@@]([C@H](O1)N([H])[H])(CO)O)O	101e268532f3ec47
C(=O)([C@@H]([C@@H](C)[C@@H](CN([H])[H])CO)O)O	101e322e63194b54
C1(=O)[C@H](/C=C/O[H])[C@@H](C[C@@H]1O)O	101e598940fe06b7
C1C[C@@]([C@H]([C@H]([C@@H]1O)O)O)(C)N([H])[H]	101e74de91c81e9e
C(=C(\[C@@H]([C@H](C)O)O)/N([H])[H])\C=O	101e83f9e5d65a7
C1(=O)[C@H]([C@H]2[C@H]([C@@H](C[C@@H]2O)N([H])[H])O1)O	101e9276fe451447
C1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)C)O[H]	101e97bd99c84ea
C1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O[H])C)O	101e97bd99c84ea
C1[C@@H]([C@@H]([C@H]([C@@H](O1)O[H])O)C)O	101e97bd99c84ea
C1=C([C@H]2[C@H]([C@@H]([C@H]([C@@H]1O)O2)O)O)O[H]	101ea56af18086eb
C(=O)([C@@H]1C[C@@H](C[C@H](O1)O)O)CO[H]	101ebc1d929aa9
C(=O)([C@@H]1C[C@@H](C[C@H](O1)O)O[H])CO	101ebc1d929aa9
C(=O)([C@@H]1C[C@@H](C[C@H](O1)O[H])O)CO	101ebc1d929aa9
C1[C@H]([C@@]([C@H]([C@@H](O1)O)O)(CC)O)O[H]	101ed84a7573f02f
C1[C@H]([C@@]([C@H]([C@@H](O1)O)O)(CC)O[H])O	101ed84a7573f02f
C1[C@H]([C@@]([C@H]([C@@H](O1)O)O[H])(CC)O)O	101ed84a7573f02f
C1[C@H]([C@@]([C@H]([C@@H](O1)O[H])O)(CC)O)O	101ed84a7573f02f
C1[C@@H]([C@@H]([C@@H]([C@@H](O1)OC)O)CO)N([H])[H]	101eddaf3f6de360
C1=C[C@@](C)(O[C@@H]([C@H]1O)CO)O[H]	101f00b312d8947d
C(=C(CO)CO)CO[C@@H](C)O[H]	101f1dff8f67b0fc
C1[C@@H]([C@H](CN([H])[H])O)O[C@H](CCO)O1	101f24946ae32144
C1[C@@H](C[C@H]([C@@H]1N([H])[H])O)[C@H](C)O	101f2fab5c779576
C=C[C@@H]1[C@@H](OC[C@]1(C(=O)N([H])[H])O)O	101f32494f35e792
C1(=C)[C@@H](OC[C@]1([C@@H](CO)O)O)O[H]	101f38c078fa781b
C1(=C)[C@@H](OC[C@]1([C@@H](CO)O)O[H])O	101f38c078fa781b
C1(=C)[C@@H](OC[C@]1([C@@H](CO)O[H])O)O	101f38c078fa781b
C1(=C)[C@@H](OC[C@]1([C@@H](CO[H])O)O)O	101f38c078fa781b
C1[C@@H]([C@H]([C@@H]2[C@@]1(OCO2)O[H])O)O	101f3958a47a6b8f
C1[C@H]2[C@@H](O[C@@H]([C@@H]1O)[C@@]2(CN([H])[H])O)O	101f97370cf270e3
C(=C\O[H])/C(=O)[C@@H]([C@H](CO)O)O	101f9bc23efdb4e
C1=C[C@H]([C@]2(C[C@H]([C@@H]1O2)O)N([H])[H])O	101fcb3681b5fa04
C1(=O)[C@H]([C@H](CO[C@H]([C@H]1N([H])[H])O)O)C	101fd2b57ac854a6
C\1(=C\O[H])/C(=O)[C@H]([C@@H]([C@@H]1O)O)C	101fd4efc58fcd50
C1(=O)[C@@H]2[C@@H](C[C@@H]([C@]2(CO)O)O1)N([H])[H]	101fdbe5d18affde
C1[C@H]2[C@H]([C@H]([C@@H](CO)O2)O[C@H]1N([H])[H])O	101fddefa05eaaa6
C1[C@]([C@@]([C@@H](CO)O1)(C)N([H])[H])(C)O	101fe03aa81726cd
C[C@H](CO)[C@H](C)[C@H](CO)N([H])[H]	101ff2de476564f
C1C[C@H]([C@H]2[C@H]([C@@H]1O[C@@H]2O)N([H])[H])O	101ffbf7b6d62c21
C\1(=C/O[H])/[C@@H]2[C@@H]([C@@H](CO2)O)O[C@@H]1O	10200ea492b314cc
C1=C[C@H]([C@]([C@@H]1C=O)(CO)N([H])[H])O	10201b16be4148eb
C1[C@@H]([C@H](CO[C@H](CCO)O1)O)N([H])[H]	102027c219938269
C\1(=C/O[H])/C(=O)[C@@H]2[C@@H]([C@@H]([C@H]1O2)O)O	10202e59d447998a
C1[C@H]([C@@H]([C@@H]([C@@H](C)CO)O1)O)N([H])[H]	10203a5161045523
C1=C[C@@H]([C@H]([C@@H]([C@H]1O)CO)N([H])[H])O	1020409ffc828e4d
C(=O)C[C@H](C[C@@H]([C@@H](C=O)O)N([H])[H])O	10205b4b549085bd
C1[C@@H](C[C@H]([C@H]1CN([H])[H])O)CO	10205d75c9f8ce3f
C1C[C@H]([C@]([C@@H](OC1)O)(C)O)O[H]	1020645dfe60df9c
C1C[C@H]([C@]([C@@H](OC1)O)(C)O[H])O	1020645dfe60df9c
C1C[C@H]([C@]([C@@H](OC1)O[H])(C)O)O	1020645dfe60df9c
C1=C(C[C@@](C=O)(C(=O)O)[C@@H]1O)N([H])[H]	10208293b2c61eb6
C1CO[C@H]([C@H]([C@@]1(CC)O)O)O[H]	102083f5cf68cae9
C1CO[C@H]([C@H]([C@@]1(CC)O)O[H])O	102083f5cf68cae9
C1CO[C@H]([C@H]([C@@]1(CC)O[H])O)O	102083f5cf68cae9
C[C@@H]([C@@H]([C@](C)([C@H](C)O)O)N([H])[H])O	1020862763c1116d
C1(=O)[C@H]([C@](CCO1)([C@H](C)N([H])[H])O)O	10208a0bc609945d
C(=O)[C@]1([C@@H]([C@H]([C@@H](CO)O1)C)O)O[H]	10209cab358969e4
C(=C\O[H])\[C@](C(=O)O)([C@H](C)OC)O	1020dea2aef93be
C(=O)[C@@H](CN([H])[H])[C@H]([C@H](CO)O)OC	10210466c4cdd7b7
C(=O)[C@@H]([C@](C(=O)O)(C)CCO)O[H]	10210b9f4a330be5
C(=O)[C@@H]([C@](C(=O)O)(C)CCO[H])O	10210b9f4a330be5
C(=O)[C@@H]([C@](C(=O)O[H])(C)CCO)O	10210b9f4a330be5
C1=C([C@@H]([C@H](OC[C@H]1O)O)OC)N([H])[H]	102116c9064210e0
C1[C@@H]([C@@H]([C@]([C@H]1O)(CCO)O)O)N([H])[H]	10211749c10fa8cf
C(=C\O[H])/[C@@]1([C@H](OC[C@]1(C)O)O)O	10211dea97140cd4
C(=C(\C)/[C@H](CN([H])[H])O)/[C@H](CO)O	1021416f7d1ed7e0
C1C[C@H]([C@@H](C)O[C@H]([C@@H]1O[H])O)O	1021417103c017f
C1C[C@H]([C@@H](O[C@@H]([C@@H]1O)C)O[H])O	1021417103c017f
C1C[C@H]([C@@H](O[C@@H]([C@@H]1O[H])C)O)O	1021417103c017f
C1[C@H]2[C@H]3[C@H]([C@@]([C@H]2O)([C@@H](O3)O)O1)N([H])[H]	10214cd09f908313
C1C[C@@H](O[C@H]1C[C@H](CO)O)O[H]	1021763e1ed04efc
C1C[C@@H](O[C@H]1C[C@H](CO)O[H])O	1021763e1ed04efc
C1C[C@@H](O[C@H]1C[C@H](CO[H])O)O	1021763e1ed04efc
[C@H]1([C@@H](C)O[C@@H](C1(CO)CO)O)O[H]	102180bd5e7acc9
[C@H]1([C@@H](C)O[C@@H](C1(CO)CO)O[H])O	102180bd5e7acc9
[C@H]1([C@@H](C)O[C@@H]([C@@]1(CO[H])CO)O)O	102180bd5e7acc9
[C@H]1([C@@H](C)O[C@@H]([C@]1(CO[H])CO)O)O	102180bd5e7acc9
C1[C@@H]2[C@@H]3[C@@]([C@H]([C@H]([C@H]2O)O3)O)(O1)O[H]	1021a90a16b70b29
C1(=O)CCO[C@@H]([C@@H]1N([H])[H])[C@@H](CO)O	1021bbb8fe396b32
C1(=O)C[C@H](C[C@@]([C@@H]1O)(C)N([H])[H])O	1021bd678c21b906
C(=O)(C[C@@H]1C[C@@H]([C@H](O1)N([H])[H])O)O	1021cde3f42ab5a3
C(=O)([C@H]1CO[C@@H]([C@@H]1CO)CO)O[H]	1021deea7ffaef9f
C(=O)([C@H]1CO[C@@H]([C@@H]1CO)CO[H])O	1021deea7ffaef9f
C(=O)([C@H]1CO[C@@H]([C@@H]1CO[H])CO)O	1021deea7ffaef9f
C1[C@H]2CO[C@H]([C@]1([C@H](CO)O2)O)O[H]	1021f33118f8b48d
C1[C@H]2CO[C@H]([C@]1([C@H](CO[H])O2)O)O	1021f33118f8b48d
C\1(=C\O[H])/[C@H](O[C@H](CO1)CO)O	1021f83d235fa575
C(=O)[C@]1(C[C@H](CCN([H])[H])O[C@H]1O)O	10220ff83f717428
C1COC[C@]([C@@]1(OC)O[H])(CO)O	102242b64e4a2c9c
C1[C@@H]2[C@]([C@@H](CO2)N([H])[H])(CO)O[C@@H]1O	102259573919a283
C1[C@@H]2[C@]([C@@H](CO2)N([H])[H])(CO)O[C@H]1O	102259573919a283
C=C(C(=O)[C@H](CO)O)OCO[H]	10226b17e7fbb8c4
[C@H]12[C@H]([C@H]([C@]([C@@H]1O)(C)O)O[C@H]2O)N([H])[H]	1022841af7b203a2
C1(=O)[C@H]([C@@]([C@@H](C)O1)([C@@H](C)O)O)O[H]	1022923f49c0f926
C1(=O)[C@H]([C@@]([C@@H](C)O1)([C@@H](C)O)O[H])O	1022923f49c0f926
C1(=O)[C@H]([C@@]([C@@H](C)O1)([C@@H](C)O[H])O)O	1022923f49c0f926
C(=O)[C@@](C(=O)[C@@H]([C@H](C)O)O)(C)O[H]	1022a0cc4403a2f4
C(=O)[C@@](C(=O)[C@@H]([C@H](C)O)O[H])(C)O	1022a0cc4403a2f4
C(=O)[C@@](C(=O)[C@@H]([C@H](C)O[H])O)(C)O	1022a0cc4403a2f4
C1=C[C@](C(=O)O)([C@@H](C=O)[C@@H]1N([H])[H])O	1022a93e7ca95281
C1[C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CN([H])[H])O	1022a994ccff4140
C1(=O)C[C@@]2(C[C@H]([C@@H]1O)O[C@H]2O)N([H])[H]	1022bb76b9f8c26f
C(=O)[C@]1(CO[C@H]([C@H]1O)[C@@H](C)O)N([H])[H]	1022bcb715748aa5
[C@@H]1([C@H]([C@H]([C@@H](O[C@@H]1CC)O)O)O)N([H])[H]	1022c2d61b58ae5d
C=C[C@@](C(=C)OCN([H])[H])(C(=O)O)O	1022d3df8d981800
C(=O)([C@H]1[C@H](C[C@@H]([C@@H](O1)O)C)N([H])[H])O	1022ec02a33c3432
C1[C@H](C[C@H](O[C@@H]1CO)N([H])[H])CO	1022f3dd6446b308
C(=C(\C)/[C@@](C=O)([C@@H](C)O)O)\O[H]	1023035a9645ad9b
C(=O)[C@@H]([C@H]1C[C@H]([C@H]([C@@H]1O)O)O)N([H])[H]	1023130f2b167855
C1C[C@@]2([C@@H](CO[C@@H]2[C@H]1O)O[H])O	10231dcc9b2db966
C1C[C@]2([C@@H]([C@H]1O)OC[C@H]2O)O[H]	10231dcc9b2db966
C1C[C@]2([C@@H]([C@H]1O[H])OC[C@H]2O)O	10231dcc9b2db966
C[C@@H]([C@H]([C@H](CCO)N([H])[H])OC)O	10231df645637eb2
C1[C@H]2[C@@]([C@@H]([C@@H]1O)[C@H](O2)O)(OC)O[H]	1023252b9f3b99e0
C1[C@H]2[C@@H]([C@@H]([C@@]1([C@H](O2)N([H])[H])O)CO)O	102326581bfd75de
C1[C@@H]([C@]([C@H](O1)O)(C)N([H])[H])[C@H](C)O	10233969e35ba6f6
C1(=C)CC(=O)[C@@]([C@H](CO)O)(O1)N([H])[H]	10234fa8893fe16f
C(=O)([C@@H]1[C@H]([C@@H]([C@@H](C)O1)CO)O)N([H])[H]	10235db287a3c426
C(=C\[C@@H]1[C@H]([C@H]([C@@H](O1)O)N([H])[H])O)\C=O	1023703b3258f516
C1[C@]23CO[C@]1([C@](CO3)([C@@H]2O)O)N([H])[H]	10237179376e00ce
C\1(=C\N([H])[H])/[C@H](C(=O)[C@H]([C@@H](C)O1)O)O	1023850c8dfe13ef
C=C[C@@H](C[C@](C)(CO)O)N([H])[H]	10238d23bc7bdfc
C1=C([C@@H]2[C@H]([C@](C1=O)(CO2)O)O)O[H]	10238dbf23e0dd6a
C1[C@H](OC[C@]1(CCCO)N([H])[H])O	1023bc5bf6987fa5
C(=C\[C@@H](CC=O)O)\[C@@H](C(=O)O)N([H])[H]	1023c01e9337cffd
C(=C\N([H])[H])\[C@@H]1[C@H](C(=O)O)OC[C@@H]1O	1023d4ab47fe4491
C(=C\N([H])[H])\[C@@H]1[C@H](C(=O)O)OC[C@H]1O	1023d4ab47fe4491
C(=C(\OCCO)/O[H])\OC[C@@H](C)O	1023de1230cc9ac2
C1=C(CC(=O)C[C@]1(C(=O)O)O)O[H]	1023de347827ce3
C(=O)[C@H]([C@@]1(C[C@](C)(OC1)O[H])O)O	102417d85433c2b3
C1(=O)[C@H]([C@H]2C[C@]1([C@H](CO2)O)O)N([H])[H]	1024201472d52a56
C(=C\[C@](C)([C@H](CO)O)O)/C(=O)N([H])[H]	102420dbf4d1b676
C(=C(\C=O)/[C@@H](CCC(=O)O)O)/N([H])[H]	10242e54a02225cc
C1CO[C@@H]2[C@H]([C@]1(C[C@@H]2O)O)N([H])[H]	10243d6abfc96323
C1[C@@H](C[C@H]([C@]([C@H]1O)(C)O)O)O[H]	10244aee6bf3d0b4
C1[C@@H](C[C@H]([C@]([C@H]1O)(C)O[H])O)O	10244aee6bf3d0b4
C1[C@@H]([C@@]([C@@H](C[C@H]1O)O)(C)O)O[H]	10244aee6bf3d0b4
C1[C@H]([C@]([C@H](C[C@@H]1O)O)(C)O)O[H]	10244aee6bf3d0b4
[C@@H]1([C@@H]([C@H](O[C@@H]([C@H]1O)C)O)N([H])[H])CO	10246024776c4cbc
C\1(=C/CN([H])[H])/[C@H]([C@@H](O[C@@H]1C)O)O	102496e9deb10e6
C(=C(\C=O)/[C@@H]([C@@H](CCO)O)O)/N([H])[H]	10249e15af26ed70
C1(=O)[C@H]([C@@H](C[C@@]1(C=O)O)CO)O[H]	1024af01fdc08beb
C1(=O)[C@H]([C@@H](C[C@@]1(C=O)O)CO[H])O	1024af01fdc08beb
C1(=O)[C@H]([C@@H](C[C@@]1(C=O)O[H])CO)O	1024af01fdc08beb
C(=C(\C=O)/CO)/[C@](C=O)(CO)N([H])[H]	1024b0ff180fcd4e
C(=O)(O[C@@H](C)[C@H](CCO)CO)N([H])[H]	1024c01c3e799216
C1(=O)[C@@H](C[C@H](C[C@H](CN([H])[H])O)O1)O	1024cee7d466c0d8
C1(=C)C(=O)[C@H]([C@@H]([C@]1(CN([H])[H])O)O)O	1024d29292c3ed6e
C(=C\O[H])/C(=O)[C@@H](C[C@H](CO)O)O	1024e40d82d52bce
C(=O)(C[C@](C)(CCCO)O)N([H])[H]	1024e8c4a4502d7d
C(=C\O[H])\[C@@H]1[C@H](OC[C@@]1(C=O)O)O	1024f2161b0ec2a7
C(=O)[C@H]1[C@@H](C[C@H]([C@]1(C=O)O)N([H])[H])O	1024f29e10611a31
C(=C\[C@H]1[C@@H](C[C@@H](O1)N([H])[H])O)/C(=O)O	1024f5388ab4de05
C1=C(C(=O)N([H])[H])[C@@H](OC[C@@H]1CO)O	1024fefbb3fbc4f7
C(=O)(C(=O)O)[C@@H]1C[C@@H](C[C@H]1N([H])[H])O	102511d4151dda83
C1=C(C(=O)O)[C@H](OCC[C@H]1N([H])[H])O	10251b428695453f
C[C@@H]([C@@H](C[C@H](CN([H])[H])O)OC)O	10251c737742cfa2
C(=C\OC[C@@](CCO)(CO)O)/N([H])[H]	10253874d218abac
C(=O)C[C@@H](CO)[C@@H]([C@H](C)O)O[H]	10253bee6440fee
C(=O)C[C@@H](CO)[C@@H]([C@H](C)O[H])O	10253bee6440fee
C(=O)C[C@@H](CO[H])[C@@H]([C@H](C)O)O	10253bee6440fee
C1[C@@H]([C@H]([C@@H]([C@H](CN([H])[H])O1)OC)O)O	10253e951c8a70f
C1=C([C@H]([C@@H]([C@H]1O)[C@@H](C=O)O)O)O[H]	10254138bba166d9
C1(=O)C(=O)[C@]([C@@H]([C@@]1(C)N([H])[H])O)(C)O	10254831861f941a
C(=C\O[C@@H]1[C@@H]([C@H](CCO1)O)O)/O[H]	102550a722268930
C1[C@@H]2[C@@H](C[C@H]([C@@H]1O)O[C@@H]2O)N([H])[H]	102550a9d8d6e965
C=C[C@@H](C(=O)C(CO)CO)O[H]	1025590020e5a49d
C=C[C@@H](C(=O)[C@@H](CO[H])CO)O	1025590020e5a49d
C=C[C@@H](C(=O)[C@H](CO[H])CO)O	1025590020e5a49d
[C@H]12[C@@H]([C@H]3[C@H]([C@H]([C@@H]1O3)O)O[C@H]2O)N([H])[H]	10255b50a750b356
C1=C2[C@H](C(=O)[C@@H]([C@@H]2O)O)O[C@H]1O[H]	10256f298ac346cb
C1=C2[C@H](C(=O)[C@@H]([C@@H]2O)O[H])O[C@H]1O	10256f298ac346cb
C1=C2[C@H](C(=O)[C@@H]([C@@H]2O[H])O)O[C@H]1O	10256f298ac346cb
C1COC[C@@H]([C@H]1[C@@H](CO)O)N([H])[H]	1025892edf99d5b9
[C@@H]1([C@@H]([C@](C)(O[C@@H]1OCC)O[H])O)O	10259953e907839b
[C@H]1([C@H]([C@H](O[C@H]1CO)N([H])[H])OC)CO	10259d852fb8b998
C(=O)(C[C@](COC)([C@H](C)O)O)O[H]	1025bfd169e18af2
