Generation	Smiles
G3	C(C(C(CO)(CO)O)(CC=O)O)=O
G3	C(CC(C(C=O)(CC=O)O)O)=O
G3	C(CC(C=O)(C(C=O)(C)O)O)=O
G3	C(CC(C=O)(C(C(C)=O)O)O)=O
G3	C(C(C(C)O)(CC=O)O)=O
G3	C(C(C(C(CO)O)O)(CC=O)O)=O
G3	C(C(C(C=O)O)O)(O)=O
G3	C(C(C(CO)(CO)O)O)(O)=O
G3	C(C(C(CO)(C(CO)O)O)O)(O)=O
G3	C(C(C(C(CO)(CO)O)O)O)(O)=O
G3	C(CC(C(C(O)=O)O)O)=O
G3	C(C(C)(C(C(O)=O)O)O)=O
G3	C(C(C(C(C)=O)O)O)(O)=O
G3	C(C(CCO)(C(C(O)=O)O)O)=O
G3	C(C(C(C(O)=O)O)O)(CCO)=O
G3	C(CC(C(C(C(O)=O)O)O)O)=O
G3	C(C(C(CC(C=O)O)O)O)(O)=O
G3	C(C(C(CC(CO)=O)O)O)(O)=O
G3	C(CC(CO)(C(C(O)=O)O)O)=O
G3	C(C(C(C(C(C)=O)O)O)O)(O)=O
G3	C(C(C(C)(C(C=O)O)O)O)(O)=O
G3	C(C(C(C)O)O)(O)=O
G3	C(C(CO)(CC=O)O)=O
G3	C(C(C(CO)O)(CC=O)O)=O
G3	C(C(CC(CO)=O)O)=O
G3	C(CC(C=O)O)(C(CO)O)=O
G3	C(C(CO)(CC(CO)=O)O)=O
G3	C(C(C(CCO)=O)(CO)O)=O
G3	C(C(C(C(CO)O)=O)CO)=O
G3	C(C(CC(CO)=O)O)(O)=O
G3	C(C(C(CCO)=O)O)(O)=O
G3	C(CC(C(CO)O)=O)(O)=O
G3	C(C(CC(CO)O)=O)(O)=O
G3	C(CC(C(O)=O)O)(C(CO)O)=O
G3	C(C(C(CC(CO)O)=O)O)(O)=O
G3	C(CC(C(C(CO)O)O)=O)(O)=O
G3	C(C(CC(C(CO)O)O)=O)(O)=O
G3	C1(COCC1O)=O
G3	C1(C(O)OCC1)=O
G3	C1(CC(CO1)O)=O
G3	C1(COC(C1)O)=O
G3	C=CC(C=O)=O
G3	C(C=CC=O)=O
G3	C(C1C(C(C(O)O1)O)O)O
G3	C(C(C1C(C(C(O)O1)O)O)O)O
G3	C1(C(CO)(C(C(CO)O1)O)O)O
G3	C1C(C(C(O)O1)(CO)O)O
G3	C1C(C(C(O)O1)(C(CO)O)O)O
G3	C1C(C(C(C(O)O1)O)O)O
G3	C(C1C(C(C(C(O)O1)O)O)O)O
G3	C1C(C(C(C(O)O1)(CO)O)O)O
G3	C1C(C(C(C(C(O)O1)O)O)O)O
G3	C1(C(C(CO1)O)O)=O
G3	C1(C(C(C(CO)O1)O)O)=O
G3	C1(C(C(C(C(CO)O)O1)O)O)=O
G3	C1(C(C(C(CO1)O)O)O)=O
G3	C1(C(C(C(C(CO)O1)O)O)O)=O
G3	C1(C(C(C(C(CO1)O)O)O)O)=O
