Generation	Smiles
G3	C(C(CC=O)NCC(CO)=O)=O
G3	C(CO)(CNCC(C(C)=O)=O)=O
G3	C(CO)(CNC(C(C=O)=O)C)=O
G3	C(CNCC(CN)=O)(CO)=O
G3	C(C(CN)NCC(C=O)O)=O
G3	C(CNCC(CO)=O)(C(CO)N)=O
G3	C(C(CN)NC(CO)C(C=O)O)=O
G3	C(CO)(C(CN)NCCO)=O
G3	C(CNC(C(CO)=O)CN)(O)=O
G3	C(CNCC(CN)=O)(C(CO)O)=O
G3	C(C(CNC(C(CO)=O)CN)O)=O
G3	C(CC(CN(CC=O)CC=O)=O)=O
G3	C(CN(CC=O)C(C=O)CC=O)=O
G3	C(CN(CC=O)CC(C(C)=O)=O)=O
G3	C(CN(CC=O)C(C(C=O)=O)C)=O
G3	C(CN(CC=O)CC(CN)=O)=O
G3	C(CC(CNCCO)=O)=O
G3	C(CC(C=O)NCCO)=O
G3	C(C(CNCCO)=O)(C)=O
G3	C(C(C(C)NCCO)=O)=O
G3	C(CNCC(CNCCO)=O)=O
G3	C(CNCCO)(CN)=O
G3	C(CNCCO)(C(CO)N)=O
G3	C(CC(CNCC(O)=O)=O)=O
G3	C(CC(C=O)NCC(O)=O)=O
G3	C(CNCC(C(C)=O)=O)(O)=O
G3	C(CNC(C(C=O)=O)C)(O)=O
G3	C(CNCC(CNCC(O)=O)=O)=O
G3	C(CNCC(CN)=O)(O)=O
G3	C(CNCC(O)=O)(C(CO)N)=O
G3	C(C(CNCC(CC=O)=O)O)=O
G3	C(CC(C=O)NCC(C=O)O)=O
G3	C(C(CNCC(C(C)=O)=O)O)=O
G3	C(C(CNC(C(C=O)=O)C)O)=O
G3	C(C(CNCC(CN)=O)O)=O
G3	C(C(CNCC(C(CO)N)=O)O)=O
G3	C(C(C(CO)NCC(CN)=O)O)=O
G3	C(CN)(C(CN)O)=O
G3	C(C(CNCC=O)N)=O
G3	C(CO)(C(CNCC=O)N)=O
G3	C(C(CN)N)=O
G3	C(CO)(C(CN)N)=O
G3	C(CC(CN)=O)=O
G3	C(CC(C=O)N)=O
G3	C(C(CN)=O)(C)=O
G3	C(C(C(C)N)=O)=O
G3	C(CNCC(CN)=O)=O
G3	C(CNC(C(CN)=O)CO)=O
G3	C(CN)(CN)=O
G3	C(CN)(C(CO)N)=O
G3	C(CO)(CNCC(CO)=O)=O
G3	C(CNCC(CO)=O)(C(CO)O)=O
G3	C(CN(CC=O)CC(CO)=O)=O
G3	C(CO)(CNCCO)=O
G3	C(CNCC(CO)=O)(O)=O
G3	C(C(CNCC(CO)=O)O)=O
G3	C(C(C(CO)NCC(CO)=O)O)=O
G3	C(CNCCO)(C(CO)O)=O
G3	C(CNCC(O)=O)(C(CO)O)=O
G3	C(C(CNCC(C(CO)O)=O)O)=O
G3	C(CNCC=O)(C(CN)O)=O
G3	C(CNC(C=O)CNCC=O)=O
G3	C(C(CN)NCC=O)=O
G3	C(CNC(C(CO)=O)CN)=O
G3	C(CC(CNCC=O)=O)=O
G3	C(CC(C=O)NCC=O)=O
G3	C(CNCC(C(C)=O)=O)=O
G3	C(CNC(C(C=O)=O)C)=O
G3	C(CNCC(CNCC=O)=O)=O
G3	C(CNCC=O)(C(CO)N)=O
G3	C(CN(CC=O)CC=O)=O
G3	C(CNCCO)=O
G3	C(CNCC(O)=O)=O
G3	C(C(CO)(C(CNCC=O)O)O)=O
G3	C(C(C(CNCC=O)O)O)(O)=O
G3	C(C(CN(CC=O)CC=O)O)=O
G3	C(C(C(C(CO)N)O)O)O
G3	C(C(C(C(C(CO)N)O)O)O)O
G3	C(C(C(CN)O)N)O
G3	C(C(CO)N)O
G3	C(C(C(C(CO)O)O)O)O
G3	C(C(C(C(C(CO)O)O)O)O)O
G3	C(C(C(CN)O)O)O
G3	C(C(C(CO)O)N)O
G3	C(C(CO)(C(C(CO)O)O)O)O
G3	C(C(CO)(C(CN)O)O)O
G3	C(C(C(CO)O)(C(CN)O)O)O
G3	C(C(CO)(CO)O)O
G3	C(C(CO)(C(CO)O)O)O
G3	C(C(C(CO)O)(C(CO)O)O)O
G3	C(C)(CO)=O
G3	C(CO)(CCO)=O
G3	C(C(CCO)O)=O
G3	C(C)(C(CO)O)=O
G3	CCO
G3	C(CNCC(CO)O)=O
G3	C(C(CNCCO)O)=O
G3	C(CNC(CO)C(CO)O)=O
G3	C(C(C(CO)NCCO)O)=O
G3	C(C(CN)O)O
G3	C(C(C(C(CO)O)O)N)(O)=O
G3	C(C(C(C(C(CO)O)O)O)N)(O)=O
G3	C(C(C(CN)O)N)(O)=O
