Generation	Smiles	Inchi
G3	C(C(C(CC(CO)O)=O)O)(O)=O	MURDZQHNZHHXPL
G3	C(CC(C(C(CO)O)O)=O)(O)=O	CNLFCQPCBQQMHK
G3	C(C(CC(C(CO)O)O)=O)(O)=O	WPAMZTWLKIDIOP
G3	C1(COCC1O)=O	CTIATVAULSYRTQ
G3	C1(C(O)OCC1)=O	JQIIGVQREAWZBF
G3	C1(CC(CO1)O)=O	FUDDLSHBRSNCBV
G3	C1(COC(C1)O)=O	GWLCSUVJRRUQQX
G3	C=CC(C=O)=O	SDQVYUNYDAWYIK
G3	C(C=CC=O)=O	JGEMYUOFGVHXKV
G3	C(C1C(C(C(O)O1)O)O)O	HMFHBZSHGGEWLO
G3	C(C(C1C(C(C(O)O1)O)O)O)O	AVVWPBAENSWJCB
G3	C1(C(CO)(C(C(CO)O1)O)O)O	QQWKIYSNDOXBOU
G3	C1C(C(C(O)O1)(CO)O)O	BFZQQKBQRCDWST
G3	C1C(C(C(O)O1)(C(CO)O)O)O	RWVNYIWLQFSJSP
G3	C1C(C(C(C(O)O1)O)O)O	SRBFZHDQGSBBOR
G3	C(C1C(C(C(C(O)O1)O)O)O)O	WQZGKKKJIJFFOK
G3	C1C(C(C(C(O)O1)(CO)O)O)O	LPZIZDWZKIXVRZ
G3	C1C(C(C(C(C(O)O1)O)O)O)O	SRFTVSFDSVNYPW
G3	C1(C(C(CO1)O)O)=O	SGMJBNSHAZVGMC
G3	C1(C(C(C(CO)O1)O)O)=O	CUOKHACJLGPRHD
G3	C1(C(C(C(C(CO)O)O1)O)O)=O	SXZYCXMUPBBULW
G3	C1(C(C(C(CO1)O)O)O)=O	XXBSUZSONOQQGK
G3	C1(C(C(C(C(CO)O1)O)O)O)=O	PHOQVHQSTUBQQK
G3	C1(C(C(C(C(CO1)O)O)O)O)=O	WTXGYGWMPUGBAL
G4	C1(C(C(C(C1O)O)O)O)=O	RPLBTYVHLJOBKZ
G4	C(C1C(C(C(C1O)O)O)=O)=O	YWMHEJKIEFCJJV
G4	C1(C(C(CC(C1O)O)O)O)=O	DNWNZFQXCIWUSQ
G4	C1(C(C(C(C)(C1O)O)O)O)=O	QCSROUGOTJEQJK
G4	C1(C(C(C(CO)(C1)O)O)O)=O	UHQNRQMTZAQCBL
G4	C1(C(C(C(C1O)O)(CCO)O)O)=O	GNIBNJMUTYSZPH
G4	C1(C(C(C(CO)(C1CO)O)O)O)=O	LLDCOVGKXTUUNX
G4	C(C1C(C(C(C1(CO)O)O)O)O)=O	WUTXIWHLRRYDRU
G4	C1(C(C(C(CC(C1O)O)O)O)O)=O	GBDILFVLIUBIAD
G4	C1(C(C(CO)(C(C(C1)O)O)O)O)=O	WIRNYSUAJOICMU
G4	C1(C(C(CO)(CC(C1O)O)O)O)=O	QPHUFYNMVFXLOT
G4	C1(C(C(C(C(CO)(C1)O)O)O)O)=O	JCZFNXYQGNLHDQ
