Generation	Inchi	Smiles
G4	LDPWTVIHCCDZGC	C(C1C(C(C(C1O)O)N)O)=O
G4	RSFCCDWOTGJIEB	C1(C(C(C(C(C1)O)N)O)O)=O
G4	YJOMPEFOEVUTKM	C1(C(C(CNC1CO)O)O)=O
G4	SDRHKPZRIXLMJA	C1(CNC(CO)C(C1O)O)=O
G4	WAZPUODCGPUEMN	C(C1C(C(C(CN1)O)O)O)=O
G4	LVXDBIIARQSGCQ	C(C1C(CO)(C(CN1)O)O)=O
G4	QCULASUFSKPALJ	C1(C(C(CNCC1O)O)O)=O
G4	GWKKBKBWAWDXPA	C1(CNC(CO)C(C1N)O)=O
G4	OZYWQYVXDFYJQD	C1(CNC(CN)C(C1O)O)=O
G4	SPKLBOLUQOZWGZ	C1(CNCC(CO)(C1N)O)=O
G4	JIIZNQNCSKSXSV	C1(CNCC(CN)(C1O)O)=O
G4	SRQGXWWZELUGGT	C1(CNCC(C(C1N)O)O)=O
G4	SRMAMDNJYCATEZ	C(CN)(C1C(C(CN1)O)O)=O
G4	UZUYFSFWKBVMMA	C(C1C(C(CN1)N)O)=O
G4	YXRKPZANCAVPRE	C(C1C(CO)(C(CN1)N)O)=O
G4	ZLTXJDZOFLQSOE	C1(C(C(CNCC1N)O)O)=O
G4	CADTYBAHOCHDAR	C1(CNCC(C1N)O)=O
G4	LMDFHYMWFFCONN	C1(C(CO)NCC(C1N)O)=O
G4	LGYLSBMRWUOCOA	C1(CNCC(CO)(C1O)O)=O
G4	VMEUBVSHUUVPQW	C1(CNCC(C(C1O)O)O)=O
G4	MJVOBFLRSXAPGC	C(CO)(C1C(C(CN1)O)O)=O
G4	WQLROGOTXUURMA	C1(C(C(CNC1CN)O)O)=O
G4	IDTPUFRDNFJGID	C1(C(C(C(C1)O)(CO)N)O)=O
G4	VLYGFAYTKNSSQQ	C1(C(C(C(C1(CO)O)O)O)N)=O
G4	IVFIKRYAKGDUCF	C1(C(C(C(C1)O)(CN)O)O)=O
G4	HVNQBMCBVQPWNH	C(C1C(C(CO)(CN1)O)O)=O
G4	ATACJMWNULGQHQ	C1(C(C(C(C1)N)O)O)=O
G4	SGTDTDDADZFIOL	C1(CNCC(C(C1O)O)N)=O
G4	KFQRTZIPYTUDEY	C(CO)(C1C(C(CN1)N)O)=O
G4	QORQUKPTGAPOCY	C(C1C(C(C(CN)N1)N)O)=O
G4	QWFDPDMINFVVHJ	C(C1C(C(C(CN)N1)O)O)=O
G4	PMCLSQSSBCHMFW	C(C1C(C(C(CO)N1)N)O)=O
G4	GZPCPWMQCLZOJT	C1(C(CNCC(C1N)O)O)=O
G4	VCIRXEOFHYAUHG	C(C1C(CN)(C(CN1)O)O)=O
G4	MNSBILJSALEKIB	C(C1C(C(C(CN1)O)O)=O)(O)=O
G4	CAMQLGCTFGVDRW	C(C(C=O)C(C(CO)N)O)(O)=O
G4	GJAMXKVYFMJXHP	C(C(C(C(C(C)O)O)=O)N)(O)=O
G4	ZQIPLIOWNUELMH	C(C(C(C(C(C)O)N)=O)O)(O)=O
G4	YAMGSHJZLDAVBA	C(C(C=O)C(CO)(CN)O)(O)=O
G4	CURCHSKTKJTOOG	C(C(C=O)C(C(CN)O)O)(O)=O
G4	JYTXJXCUWWGVSH	C(C(C(C(C(CN)O)O)=O)N)(O)=O
G4	RCZGHXWAOYVJST	C(C(C(C(C(CN)O)N)=O)O)(O)=O
G4	VELKQXOVXAMUHW	C(C(C=O)C(C(C=O)N)O)(O)=O
G4	SCZKCVHRFCJFFO	C(CC(C(C(C=O)N)O)=O)(O)=O
G4	TZSQOJSQCWQNPV	C(C(C(C=O)=O)C(CN)O)(O)=O
G4	KGFIPCLKNCIRJF	C(C(C(CN)O)C(C(O)=O)O)=O
G4	YNFVBWFRJKAROV	C(C(C=O)C(CN)O)(O)=O
G4	NBULBHMEPDHSAU	C(C(C(C(CO)N)=O)O)(O)=O
G4	NLWAZBKLLLZQJH	C(C(C=O)NC(C=O)CO)(O)=O
G4	HTGKAGVDWAZPIJ	C(C(CO)C(C(CN)N)O)=O
G4	ONUZBLGNABEOGV	C(C(CO)C(CN)(CN)O)=O
G4	FHQFCGDZSKNNLJ	C(CN)(C(C(CCO)O)N)=O
G4	VHPXEOTXLYFKJA	C(C(CO)C(C)(CN)O)=O
G4	HMSZLQLUBHETIB	C(CN)(CC(CCO)O)=O
G4	IOERBZLLLQAQGY	C(C)(C(C(CCO)O)N)=O
G4	ZFRLNBCOLJCVHY	C(C(CO)C(CCN)O)=O
G4	QONMQVCKWIHVEA	C(C(CN)C(CCO)O)=O
G4	DPKKBWDSPZYOGY	C(C(C(C(C(CN)N)O)O)=O)=O
G4	RNJUPCIJUNBAEE	C(C(C(C(CN)(CN)O)O)=O)=O
G4	PCWOEMYLEZSRLE	C(CN)(C(C(C(CO)=O)O)N)=O
G4	HYCPXAXGBNIPRE	C(C(CO)(C(C(CN)=O)N)O)=O
G4	ZVOCZPFJEVHUNX	C(C(C(C(C)(CN)O)O)=O)=O
G4	LBSWPIIXJVENJX	C(CO)(C(CC(CN)=O)O)=O
G4	YSYJSIJSMWCBDU	C(C(CO)(CC(CN)=O)O)=O
G4	FCRVERXJFBCXEH	C(C)(C(C(C(CO)=O)O)N)=O
G4	DQTFLHBZIGLMSE	C(C(CO)(C(C(C)=O)N)O)=O
G4	UEGQGSZUIOERGP	C(C(C(C(CCN)O)O)=O)=O
G4	LIAHXFULXBCKCP	C(C(CN)C(C(CO)=O)O)=O
G4	NUXRCEGIANACGF	C(C(CN)C(C=O)(CO)O)=O
G4	PISMLMGXEIJRMF	C(C(C(C(CN)O)=O)O)(O)=O
G4	KKMKKVYPJKZXCN	C1(C(C(C(O)=O)O)NCC1O)=O
G4	NOCRBZXHFGUJAL	C(C1C(C(CN1)O)=O)(O)=O
G4	BFCQGAMBEBEFDU	C(C(C(CNCCO)=O)N)(O)=O
G4	CBGWZJOWDRXBPW	C(C(C(CN)=O)NCCO)(O)=O
G4	VQRDEIJATPTJDE	C(C(C(CNCC(O)=O)=O)N)(O)=O
G4	OZEOZRJGOZVZRX	C(C(C(CN)=O)NCC(O)=O)(O)=O
G4	OEKYTOQOYZCENL	C(C(C(C(O)=O)O)N)(C(CN)O)=O
G4	ZQMUKGKEOLBHQL	C(C(C(C(CN)O)=O)N)(O)=O
G4	DUFUHYDLNIDUBX	C(C(C(O)=O)NCC(C=O)N)=O
G4	OQNUWNQSLVPRCC	C(CO)(CC(C(CN)N)O)=O
G4	ZVLGCWRFSKLHSL	C(C)(C(C(C(CN)N)O)O)=O
G4	GQHJZHIJDZFHBK	C(C(C=O)C(C(CN)N)O)(O)=O
G4	XLAMDXTZDPKQIL	C(C(CC(C(CN)N)O)=O)(O)=O
G4	VECZJTYRMJIDDW	C(CN)(CC(C(CN)N)O)=O
G4	TZGRHBPJNOBDPO	C(C)(C(C(C(CN)N)O)N)=O
G4	PSANTUODHTUHBC	C(C(CN)C(C(CN)N)O)=O
G4	MRZAIVULKWGNRQ	C(C(C(C(O)=O)O)O)(C(CN)N)=O
G4	JTTBQWBEEJDBBN	C(C(C(C(CN)N)=O)O)(O)=O
G4	BRFXLCKYZTUCFT	C(CC(C(C(C(O)=O)O)N)=O)=O
G4	SCJLGXIVZWWIOY	C(C(C(CN)=O)C(C(O)=O)O)=O
G4	HWWAFBFBJJFNJM	C(C(C(C=O)C(C=O)N)O)(O)=O
G4	RZSCWYUMCMCWFJ	C(C(C(C(C(C)=O)=O)N)O)(O)=O
G4	WQTBJOCSYRHNQK	C(C(CC(C(CN)=O)=O)O)(O)=O
G4	LQEQDALAULHFGD	C(C(C(CN)=O)NCC=O)(O)=O
G4	PEECCNVGQWDPFK	C(C(C(CNCC=O)=O)N)(O)=O
G4	CPQYMRUSLNFXKA	C(C(C(O)=O)NCC(CN)=O)=O
G4	FWTFLIQPXKIHSH	C(CN)(C(C(C)(CO)O)N)=O
G4	FQRWTGKLDJSQOE	C(CO)(CC(CN)(CN)O)=O
G4	ZGZYYSSUQXNWMS	C(C)(C(C(CN)(CN)O)O)=O
G4	BXLQLEWMCYNUSL	C(C(C(C(CN)=O)N)O)(O)=O
G4	OAAYLKYPGBDNKZ	C(CC(C(C(CN)=O)N)O)(O)=O
G4	FZWQGMJWEWXPAA	C(C(C=O)C(CN)(CN)O)(O)=O
G4	RJYBWUSPAJSRPG	C(C(C)(C(C(CN)=O)N)O)(O)=O
G4	ILINQMAOTITCFV	C(C(CC(CN)(CN)O)=O)(O)=O
G4	QDEAZWXRXTYLJW	C(C(C(CN)=O)N)(O)=O
G4	PXGLWUMGCGVWIN	C(CN)(C(C(C(C)N)O)N)=O
G4	HCIYRWNRNHYZKF	C(CN)(C(C(CN)(C)O)N)=O
G4	IVFHGWWCMSWRPX	C(CN)(CC(CN)(CN)O)=O
G4	HAHIYBBKRGVHGC	C(C)(C(C(CN)(CN)O)N)=O
G4	MNDDDUFPUTWXAT	C(CN)(C(C(C(N)=C)O)N)=O
G4	IMRAIUQFYOGGAI	C(CN)(C(C(C=CN)O)N)=O
G4	JPYYDTGBHUXCSF	C(CN)(C(C(CCN)O)N)=O
G4	IYXPBIFYIFTMCI	C(C(CN)C(CN)(CN)O)=O
G4	INMXXTCFEVPISK	C(C(C(C(O)=O)O)N)(C(CO)N)=O
G4	PWUPCKOUWFAVRT	C(C(C(C(CO)N)=O)N)(O)=O
G4	IQJWMGCBWUSSQN	C(C(C(CNCCO)=O)O)(O)=O
G4	WSPZCUBASLOFJN	C(C(C(CO)=O)NCCO)(O)=O
G4	MVNDBJATLATJMJ	C(C(C(O)=O)NC(C=O)CN)=O
G4	LTVVQPDXFVFGSN	C(C(C(C(O)=O)O)NCCO)=O
G4	HXGQYYCZKJYRNI	C(C(C=O)NCCO)(O)=O
G4	XJRRZZOHJAETPJ	C(C(C(O)=O)NCC(O)=O)=O
G4	UPJHCUZYSMEUOF	C(CO)(CC(C)(CN)O)=O
G4	UIEJEWSVLCWTQS	C(C)(C(C(C)(CN)O)O)=O
G4	MBKJYLQZMUEOOD	C(CN)(CC(C)(CO)O)=O
G4	LROXJFWCHBLJJQ	C(C)(C(C(C)(CO)O)N)=O
G4	HKWCQGOGXHOXCH	C(CO)(CC(CCN)O)=O
G4	XTPKNROTKPITEA	C(C)(C(C(CCN)O)O)=O
G4	DTCVPDUFIRKROQ	C(C(CN)C(C)(CO)O)=O
G4	UXGBKVVERBEOER	C(C(C=O)NCC(CO)O)(O)=O
G4	NVZNENYHSSGIND	C(C(C(CC(C(O)=O)O)=O)N)=O
G4	VGICVXCJKXJIFU	C(C(CC(CN)=O)O)(O)=O
G4	YSJCWSWNUBWHKQ	C(C(C(C(C)=O)N)O)(O)=O
G4	JCKNOULNBJXHQQ	C(C(C(C(O)=O)O)N)(CCO)=O
G4	YCPIPZCTABTKBV	C(CN)(C(CO)C(C(O)=O)O)=O
G4	CREYQNQHKFTNPE	C(C(C(C(C=O)=O)CN)O)(O)=O
G4	GYAPOMRBTIRZJY	C(C(C(C(O)=O)O)NCCN)=O
G4	KTUBSONATWZYAF	C(C(CN)C(C(O)=O)O)=O
G4	CHUMLFRTKKGVEX	C(CO)(C(CN)C(C(O)=O)O)=O
G4	ZSBSOESHMQYYNV	C(C(C(C(O)=O)O)O)(CCN)=O
G4	XEIBAJGCZIZBHH	C(C(C(CO)N)C(C(O)=O)O)=O
G4	MJWHBHSKZKWMJW	C(CC(C(O)=O)O)(C(CN)O)=O
G4	XYKVDMKJLZSYLC	C(C(C=O)C(C)(CN)O)(O)=O
G4	OZYWCNGJEHKFOL	C(CC(CC(CN)=O)O)(O)=O
G4	ZQOIXKRUNXENDL	C(CC(C(C(C)=O)N)O)(O)=O
G4	XKDCPGIWRVCPDR	C(C(C=O)C(CCN)O)(O)=O
G4	GUUSPFUDGSBIHH	C(C(C(CC(O)=O)O)CN)=O
G4	CLOLOYXKNPIPQZ	C(C(CC(C)(CN)O)=O)(O)=O
G4	XJNVPMKOPATPGK	C(C(C)(CC(CN)=O)O)(O)=O
G4	NRRAHNSPZBWAAI	C(C(C)(C(C(C)=O)N)O)(O)=O
G4	TYEJFKNCBKPVLR	C(C(CC(CCN)O)=O)(O)=O
G4	JQCLWWUVYIEGKA	C(C(CN)C(C(O)=O)(C)O)=O
G4	KOTVUCJDZSGCDH	C(C(C(CCO)=O)N)(O)=O
G4	DSHLLRWAAWSBLK	C(C(C(CN)=O)CO)(O)=O
G4	BZEUUBSKXVRQCK	C(C(C(CC(C=O)N)=O)O)(O)=O
G4	JGSVBHYGMNGRGH	C(C(C(CO)=O)C(C=O)N)(O)=O
G4	BACAMMFNHUDJBH	C(C(C(C(C=O)N)=O)CO)(O)=O
G4	HHVNRSAZYZOKHB	C(C(C(C(C(O)=O)N)=O)CO)=O
G4	ZDOIEZAFQAGNKJ	C(CC(C(C(O)=O)N)=O)(O)=O
G4	CVQFMLJENGHGDP	C(C(C(O)=O)C(CN)=O)(O)=O
G4	WTHSWXWHWQNRER	C(C(C(C(O)=O)=O)CN)(O)=O
G4	DPWUUGZMBOBJCE	C(C(C=O)NCC(CO)N)(O)=O
G4	SEHSITAKUVHIPQ	C(C(C(CNCCN)=O)O)(O)=O
G4	YQZCRSOMYYRLCF	C(C(C(CO)=O)NCCN)(O)=O
G4	OLYQLJAWKGLSCK	C(C(C(O)=O)NCCN)=O
G4	DYDNSQVAFYPSPI	C(C(C(CO)=O)CN)(O)=O
G4	PIYMPTHMTNWOOE	C(C(C(CCN)=O)O)(O)=O
G4	HZLNIRKJWYOLJN	C(C(C=O)C(CO)N)(O)=O
G4	RKXTVMFDNYICFU	C(CC(C(CN)O)=O)(O)=O
G4	NDNIWQPAQOGBLP	C(C(C=O)NCC(CN)O)(O)=O
G4	AJBDFBHJPIRGAQ	C(CN)(CC(C(C)N)O)=O
G4	ZHOXRGYYXYBJAQ	C(C)(C(C(C(C)N)O)N)=O
G4	MCCPDOTWIJHNLR	C(C(CN)C(C(C)N)O)=O
G4	RMYKQFSJJKCFRE	C(CN)(CC(CN)(C)O)=O
G4	IKISMHMAVGGSCO	C(C)(C(C(CN)(C)O)N)=O
G4	RRRJCYRGCPHWFR	C(CN)(CC(C(N)=C)O)=O
G4	VDSVZZJRAVPNND	C(C)(C(C(C(N)=C)O)N)=O
G4	JRRAJOVWJPGVCA	C(CN)(CC(C=CN)O)=O
G4	ADYXUXKTFBXCJX	C(C)(C(C(C=CN)O)N)=O
G4	LMISAZCEVIVQGP	C(CN)(CC(CCN)O)=O
G4	HSWCXGPGRPNAQH	C(C)(C(C(CCN)O)N)=O
G4	WNOXFXPCNZUTEZ	C(C(CN)C(C)(CN)O)=O
G4	UNQDNLYRTAASDO	C(C(CN)C(C(N)=C)O)=O
G4	SDILQFXMBPFAND	C(C(CN)C(C=CN)O)=O
G4	IMTCRWFCYLJCSE	C(C(CN)C(CCN)O)=O
G4	YHSJBTWEGHPLNL	C(CN)(C(C(C(CO)O)O)N)=O
G4	LVFMZGYQVJOORH	C(CN)(CC(C(CO)O)O)=O
G4	IDZXXKFLINFCTM	C(C)(C(C(C(CO)O)O)N)=O
G4	WMVPXMDASYOXQS	C(C(CN)C(C(CO)O)O)=O
G4	ULIUVWGUSQMJDY	C(C(C(CC(C)O)O)N)=O
G4	XNYJGIUOSSSCDY	C(C(C(C)O)C(CN)O)=O
G4	KVJGZALVOABYTF	C(C(C(C(C(C=O)O)N)O)N)=O
G4	QIYNFZPQCMHEIQ	C(C(C(C(C(C=O)N)O)O)N)=O
G4	UOKKJQVOZSYEJM	C(C(C(C(C(C)O)N)O)N)=O
G4	IKBKGABUCIWGJU	C(C(C(CC(CN)O)O)N)=O
G4	JIPNXHWGNNOYJN	C(C(C(CN)O)C(CN)O)=O
G4	YVRHGOAYXAZNAN	C(C(C(CO)(C(CO)N)O)N)=O
G4	OVAIVPONJOJVQM	C(C(C(CN)O)O)(C(CO)N)=O
G4	OGMXWMWFBATFQG	C(C(CO)C(C(C=O)N)O)=O
G4	YXJLBXMTNNWRPY	C(C(C(CCO)O)N)=O
G4	NRXKNZGIZZLODW	C(C(CO)C(CN)O)=O
G4	GWNGZIRHTYFSTF	C(C(C(C(C(C=O)O)O)O)N)=O
G4	NTBYIQWZAVDRHA	C(C(C(C(C(C)O)O)O)N)=O
G4	OOICXFVDYHNEAD	C(C(C(CC(CO)O)O)N)=O
G4	YJTXAEYRLYTWJY	C(C(C(CO)O)C(CN)O)=O
G4	OTIZFTAFGDCDNI	C(C(C(C(CO)=O)O)N)=O
G4	BAFZPOKIFBKLFL	C(C(CO)(C(C=O)N)O)=O
G4	NQVRFRHQQCMYAW	C(C(C(C(CN)O)O)=O)=O
G4	FMLHKHHZBYPHID	C(C(C(CO)O)(C(C=O)N)O)=O
G4	MFZZNMBHZINFLN	C(C(C(C(C(CO)O)=O)O)N)=O
G4	MXBQHBXSGPCCNK	C(C(C(C(C(CN)O)=O)O)N)=O
G4	PKNHYWNOVHNQTM	C(C(C(CN)O)(C(C=O)N)O)=O
G4	DWSCLQUZJZCFCH	C(C(C(CO)(C(CN)O)O)N)=O
G4	APCXAXNVEAVTFJ	C(C(C(CN)O)O)(C(CN)O)=O
G4	CNJNPNKLPVYHHQ	C(C)(C(CO)(C(C=O)N)O)=O
G4	ZEIPCGQPTGKBNY	C(CO)(C(C)(C(C=O)N)O)=O
G4	XDOMFHAPKUFYJM	C(C(C)=O)(C(C(CN)O)O)=O
G4	LQRJLDSOUYFQKQ	C(C(CO)=O)(CC(CN)O)=O
G4	CCRINQRBXOFHBO	C(C(C(C)O)(C(C=O)N)O)=O
G4	LPFGMYTXNWIXBM	C(C(C(C(C(C)O)=O)O)N)=O
G4	XAXIXWFXHDBUJG	C(C(C1(CNCC1O)O)N)=O
G4	KURARWAVXQAFSJ	C1(C(CNC1C(CN)O)O)=O
G4	UOTVZJDZUPGLKV	C(C(C(CN)(C(CN)O)O)N)=O
G4	UBRYPLMTYUGALA	C(C(CN)O)(C(C(CN)O)N)=O
G4	HBAQBWGLABVKEV	C(C(C(C(CN)N)O)N)=O
G4	UPXGDQOFJCMOOB	C(C(C(CO)(C(CN)N)O)N)=O
G4	WCLNGMURHSYJNI	C(C(C(CN)O)O)(C(CN)N)=O
G4	GIDAYQAAPHMBKE	C(CC(CN)(C(C=O)N)O)=O
G4	HJHYBUZKJVEOEH	C(C(C(CC(CN)=O)O)N)=O
G4	KECVULQIJRCBEY	C(CC(C(C(CN)O)N)=O)=O
G4	MNRHZHTWTWQUAB	C(C(C(CN)=O)C(CN)O)=O
G4	CFAKAWACKTWPKS	C(C(CC(C(C=O)N)O)N)=O
G4	KRSRFMHWBOFGEV	C(CC(C(C(C=O)N)O)N)=O
G4	AIVDZECMRRYDDB	C(C(C(CN)O)C(C=O)N)=O
G4	CBLIQUQODJLGPT	C(C)(C(CN)(C(C=O)N)O)=O
G4	LXXATKAVWLZDCT	C(CN)(C(C)(C(C=O)N)O)=O
G4	RHOTWZFMWWJFCP	C(C(C)=O)(C(C(CN)O)N)=O
G4	LAGHFJQGOOZDCE	C(C(CN)=O)(CC(CN)O)=O
G4	FUJUUXXMFLHGAY	C(C(C(C)N)(C(C=O)N)O)=O
G4	NENOPCFULRRGTH	C(C(C(C(C(C)N)=O)O)N)=O
G4	VTGQCKDTOFATMC	C(C(C(CN)(CN)O)N)=O
G4	VVHMYQQDTUHLFC	C(CN)(C(C(CN)O)N)=O
G4	BIAYQKKSSWLBHM	C(C(C(CN)(C(CO)N)O)N)=O
G4	KCNCUQRNRDHMQW	C(C(C(CN)O)N)(C(CO)N)=O
G4	QNCSWDDEIUWNSC	C(C(C(CNCCO)O)N)=O
G4	UWLDFSVWYRIZIY	C(C(C(CN)O)NCCO)=O
G4	SVBOSRWFKBYWRU	C(C(C(CNCC(O)=O)O)N)=O
G4	FRXFIFPADJZMBO	C(C(C(CN)O)NCC(O)=O)=O
G4	VGUKCKIIKZXRND	C(C(C(C)(CO)O)N)=O
G4	KPNBAUVGDQYIAI	C(CO)(CC(CN)O)=O
G4	PYGHGNLPRNLEKD	C(C)(C(C(CN)O)O)=O
G4	DNSFELWSFUFGJN	C(C(C(CO)(CCO)O)N)=O
G4	PYOXBEQQVCJAJJ	C(C(C(CN)O)O)(CCO)=O
G4	LTEAIUVIGMVYOD	C(CO)(C(CO)C(CN)O)=O
G4	JEDHRDQRQUAZDW	C(C(C(C(CCO)O)O)N)=O
G4	PVZYWQDSXQSODU	C(C(C(C)(C(CO)O)O)N)=O
G4	RYMHXKSOFRDMFW	C(C(CO)O)(CC(CN)O)=O
G4	XMBMVGJVXDZAAF	C(C(C(C=O)N)O)(O)=O
G4	BMTOEBKLTZVSNP	C(CC(C(C=O)N)O)(O)=O
G4	XGJDFHCAJOOPNC	C(C(C)(C(C=O)N)O)(O)=O
G4	ICMJZHFYQVZYQN	C(C(CC(CN)O)=O)(O)=O
G4	ZETDVNIIOOLWLC	C(C(CCO)(C(C=O)N)O)(O)=O
G4	KYCOLAZANFUTCD	C(C(C(CO)C(CN)O)=O)(O)=O
G4	ZZEWERGRFPAMRT	C(C(C(CC(C(O)=O)O)O)N)=O
G4	RAXOPYVAMRLDPF	C(CC(C(C(C=O)N)O)O)(O)=O
G4	AOTVMZOMSGQKIQ	C(CC(CO)(C(C=O)N)O)(O)=O
G4	LPOFPQDCYXJMAJ	C(C(C(CO)=O)C(CN)O)(O)=O
G4	NYNAJPOJVLBCPP	C(CC(C(C(CN)O)O)=O)(O)=O
G4	IPBJWIKYSKTWQX	C(C(C(C)(C(C(O)=O)O)O)N)=O
G4	UXFFQTHRXKEWQT	C(C(C(CC(CN)O)=O)O)(O)=O
G4	OCKYNHQFTQUMDH	C(C(C(C(CO)(CO)N)O)N)=O
G4	CUEUZMJYDXQPHG	C(C(C(C(CN)(CO)O)O)N)=O
G4	IQBBQXAQZDGDKF	C(C(C(C(C(C=O)N)O)O)N)(O)=O
G4	DRFUTVFRCZWDKS	C(C(C(C(C(C)=O)N)O)N)=O
G4	PFUACDMFHOYPSA	C(C(C(C)(C(C=O)N)O)N)=O
G4	WEMVRJFONNFMIU	C(C(C(CC(CN)O)=O)N)=O
G4	LFMMPODDFCSXHE	C(C(C(C(C)N)O)N)=O
G4	JZPYWACEVRJKFP	C(C(C(C(CCO)N)O)N)=O
G4	MMOYVPVXBJXFNI	C(C(C(CN)(C)O)N)=O
G4	ISPPTKYQHUJAEH	C(CN)(CC(CN)O)=O
G4	NJUIUTMTMVJZHE	C(C)(C(C(CN)O)N)=O
G4	SZBCVGRSUAYPMW	C(C(C(CN)(CCO)O)N)=O
G4	GGZLYUBNGLTCBE	C(C(C(CN)O)N)(CCO)=O
G4	JFBUWQOGIZIXJB	C(CN)(C(CO)C(CN)O)=O
G4	NERMGEKIBYBJDT	C(C(CCN)(C(C=O)N)O)=O
G4	NIEGRQCBGKJSOT	C(C(C(C(CCN)=O)O)N)=O
G4	OSHRYRQHHUFNJL	C(C(C(CN)C(CN)O)=O)=O
G4	ACCAVOGOOOFZPU	C(CC(CN)(C(C=O)N)O)(O)=O
G4	VDOATSWJZARQDC	C(CC(C(C(CN)O)N)=O)(O)=O
G4	LSIOFQRNGFLYJM	C(C(C(CN)=O)C(CN)O)(O)=O
G4	KPZOVGSLLXKTJR	C(C(CCN)(C(C=O)N)O)(O)=O
G4	LQFLCXCYBHDJKV	C(C(C(CN)C(CN)O)=O)(O)=O
G4	VRSVNYQPLBQQLG	C(C(C1(COCC1O)O)N)=O
G4	CUYPOEFLOIHEAP	C1(C(C(CN)O)OCC1O)=O
G4	DVFUAJOTBROEBV	C(C(C1(C(O)OCC1)O)N)=O
G4	WLUUZPCPSXOXQE	C1(C(O)OCC1C(CN)O)=O
G4	CIMLINBHCBQTHT	C(C(C1(COC(C1)O)O)N)=O
G4	FDVBHLQJOMNADX	C1(COC(C1C(CN)O)O)=O
G4	KTQKONRNYUIXDJ	C1(C(C(CN)O)OC(C1)O)=O
G4	FCIZRIXMVFDRTM	C(C(C(C(N)=CCN)O)N)=O
G4	UNGIRCHGCVEXFZ	C(C(C(C(C=CN)N)O)N)=O
G4	ZUWGNYKBAUJLPY	C(C(C(C(N)=C)O)N)=O
G4	CKDBEOWFGCSNCR	C(C(C(C(C=CN)O)O)N)=O
G4	SNSWLIGBEVEMKN	C(C(C(C(N)=CCO)O)N)=O
G4	HXLHZSDJQHWRDI	C(C(C(C=CN)O)N)=O
G4	KEQBDAKVGZXPGU	C(C(C(C=C(CO)N)O)N)=O
G4	URNIJQQXZDUXSW	C(C(C(C(C(N)=C)O)O)N)=O
G4	OABNUQJBFPEKKP	C(C(C(C(C(CN)N)O)O)N)=O
G4	QCNRTTCBKOZENP	C(C(C(C(C(CO)N)N)O)N)=O
G4	CWFDMMSIOXLSRG	C(C(C(CNCCN)O)N)=O
G4	AURDPSZEGDVYGF	C(C(C(CN)O)NCCN)=O
G4	UDLXVYXIQUWTRV	C(C(C(CCN)O)N)=O
G4	BSPRLCIPLADNRX	C(C(CN)C(CN)O)=O
G4	LBHIBEJZUOFEHJ	C(C(C(C(CCN)O)O)N)=O
G4	CDCHYYSOALJPGK	C(C(C(CO)(CCN)O)N)=O
G4	HKRSIQLKWBHZEE	C(CO)(C(CN)C(CN)O)=O
G4	KXGKYMROIXXSJJ	C(C(C(CN)O)O)(CCN)=O
G4	NUAPINBQNVGFBW	C(C(C(CC(CO)N)O)N)=O
G4	FHZCXHYPPXFMKS	C(C(C(CN)O)C(CO)N)=O
G4	DEJKAZVNRTVLAX	C(C(C(C)(C(CN)O)O)N)=O
G4	RKVLYQJKOWKPST	C(C(CN)O)(CC(CN)O)=O
G4	CSEJYBPYMYFCSB	C(C(C(C(C(C)N)O)O)N)=O
G4	HMBSYDZDOGZJNV	C(C(CO)C(C(CO)N)O)=O
G4	POIGVHVKMBJLSG	C(C(C(C(C(CO)N)O)O)=O)=O
G4	OMIQBTWKQSZWLM	C(CN)(C(C(C(CO)N)O)N)=O
G4	VEMAEIPXUWUUJU	C(CO)(CC(C(CO)N)O)=O
G4	WOFALRVJLSQBOD	C(C)(C(C(C(CO)N)O)O)=O
G4	UGPFGHLLVITHFF	C(C(CC(C(CO)N)O)=O)(O)=O
G4	KNJJMYPNRHENJK	C(CN)(CC(C(CO)N)O)=O
G4	FOHVXFZAAMPNGK	C(C)(C(C(C(CO)N)O)N)=O
G4	ACJGZTXGPDOSFC	C(C(CN)C(C(CO)N)O)=O
G4	FOVFFNIOZZPESB	C(C(C(C=O)O)O)(C(CO)N)=O
G4	IKTSOWZVSDXMPG	C(C(C(C=O)O)O)(C(CN)O)=O
G4	IZIMTOFSVKWBRW	C1(C(C(C=O)O)NCC1O)=O
G4	ZTZCXPNOKQGFDK	C(C(C(C=O)O)N)(C(CN)O)=O
G4	STARZHDWFXKYEH	C(C(C(C=O)O)O)(C(CN)N)=O
G4	YBVYIWZONSQTAY	C(C(C(C(CN)=O)N)O)=O
G4	INPAVDHNQBIYNR	C(C(C(C=O)O)N)(C(CO)N)=O
G4	KGMJCSVIIUUHTN	C(C(C(C=O)O)NCCO)=O
G4	AEWDJUTZOLNHHU	C(CNC(C=O)C(C=O)O)(O)=O
G4	QWEHPYRKIXUATR	C(C(C(C=O)O)N)(CCO)=O
G4	JGZLSLMTPGZMOC	C(CN)(C(CO)C(C=O)O)=O
G4	UZSVHNQDUMUYRT	C(CC(C(C(C=O)O)N)=O)(O)=O
G4	ZYCZJRDJIWOQJI	C(C(C(CN)=O)C(C=O)O)(O)=O
G4	RZLAJLMQSUJABE	C(C(C(C(C(O)=O)=O)CN)O)=O
G4	FCWFQKLGLFZUIU	C(C(C(C=O)O)NCCN)=O
G4	GDKPSYUXOMRYAE	C(CO)(C(CN)C(C=O)O)=O
