Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G2	VRYALKFFQXWPIH	C(CC(C(C(CO)O)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.3363	-0.068	5	4	97.99	-2.1384	5	0.9353900248043464	0.8333333333333334
G2	QITFYRWXWLBOON	C(C(C(C(CCO)O)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.3363	-0.068	5	4	97.99	-4.2599	5	0.9353900248043464	0.8333333333333334
G2	JPIJQSOTBSSVTP	C(C(C(CO)O)O)(O)=O	136.037173356	C4H8O5	4	8	5.0	-2.3606	0.306	5	4	97.99	0.99073	5	1.0141293757381682	1.25
G2	OOMLFVGHKQXLAI	C1(CC(C(C1(CO)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1834	0.063	5	4	97.99	1.5908	5	1.117369226520491	0.8333333333333334
G2	KTMZJGYSSGDOQI	C(C1(C(C(CC1O)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5394	-0.101	5	4	97.99	-1.9574	5	1.1185559048442364	0.8333333333333334
G2	LNCPBFQXTAGTEN	C(CC(C(C(CO)O)N)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.4704	5	0.8257354070472248	0.8333333333333334
G2	AEIDOSPMECBBFD	C(C(C(CC(CO)O)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-7.6432	5	0.825735407047225	0.8333333333333334
G2	AHIYIUNMGXQPLE	C(CC(C=O)O)(C(CO)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-7.441	5	0.8257354070472253	0.8333333333333334
G2	QWEHPYRKIXUATR	C(C(C(C=O)O)N)(CCO)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.2886	5	0.825735407047225	0.8333333333333334
G2	IQUYTNXYQLFGFJ	C(C(C(C(C(C)=O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-5.2603	5	0.823470539805012	0.8333333333333334
G2	CCNHXUOYTNIIJI	C(C(C(CC(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-4.036	5	0.8257354070472248	0.8333333333333334
G2	MEFFHISDEHXYIV	C(C(C(C(C(C)=O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-1.0901	5	0.8234705398050122	0.8333333333333334
G2	XEBRCGAKPBATGG	C(CC(C(C(C=O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-1.534	5	0.8269220853709701	0.8333333333333334
G2	WIKTYYPIOVPRBF	C1(CC(C(C(CO)O)O1)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0417	-0.316	5	3	86.99	-1.6028	5	0.6672129828347552	0.8333333333333334
G2	QMKUJGYJIQIANY	C1(COC(C(CO)O)C1O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1839	0.014	5	3	86.99	0.90308	5	0.9250188486684516	0.8333333333333334
G2	CTMYXQCRPPOKCU	C1(C(O)OC(C(CO)O)C1)=O	162.05282342	C6H10O5	6	10	5.0	-1.6823	-0.199	5	3	86.99	-0.46531	5	0.6672129828347554	0.8333333333333334
G2	GONGZWHRWCYDTA	C1(C(C(CO)O)OC(C1)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6823	-0.199	5	3	86.99	0.032236	5	0.6672129828347554	0.8333333333333334
G2	VTYZWSTWPSLGHX	C(C)(C1C(C(C(O1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.7826	-0.307	5	3	86.99	-1.7788	5	0.6649481155925424	0.8333333333333334
G2	FSEGFALCGGGEPO	C(CC1C(C(C(O)O1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.8686	-0.363	5	3	86.99	-4.3523	5	0.6683996611585005	0.8333333333333334
G2	DBXNZGWNBVNDSO	C1(CC(C(C(CO)O1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.9844	-0.316	5	3	86.99	-0.45805	5	0.6637614372687971	0.8333333333333334
G2	OCLOLUFOLJIQDC	C1(COC(CO)C(C1O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1266	0.014	5	3	86.99	0.87265	5	0.9215673031024932	0.8333333333333334
G2	UHPMJDGOAZMIID	C1(C(O)OC(CO)C(C1)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.625	-0.199	5	3	86.99	1.1869	5	0.6637614372687973	0.8333333333333334
G2	PVKLTCFYNBLGMN	C1(C(C(CO)OC(C1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.625	-0.199	5	3	86.99	0.87833	5	0.6637614372687971	0.8333333333333334
G2	IOFQXNNENHCUQL	C1(C(C(O)OC(CO)C1)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.625	-0.199	5	3	86.99	-2.3613	5	0.6637614372687971	0.8333333333333334
G2	NWAQREDMTHFVFF	C1(C(CO)OC(C(C1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.625	-0.199	5	3	86.99	1.5058	5	0.6637614372687971	0.8333333333333334
G2	HOHFQGCXQDHZJL	C1(CC(C(C(CO1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.8925	-0.316	5	3	86.99	-3.4491	5	0.6603098917028392	0.8333333333333334
G2	DBLLDNNAYQFXMT	C1(COCC(C(C1O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0347	0.014	5	3	86.99	-3.6584	5	0.9181157575365352	0.8333333333333334
G2	FDUCWCLOCIPWJT	C1(C(O)OCC(C(C1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5331	-0.199	5	3	86.99	-1.954	5	0.6603098917028392	0.8333333333333334
G2	PATGLOACTPYBAI	C1(C(C(COC(C1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5331	-0.199	5	3	86.99	-2.0791	5	0.6603098917028387	0.8333333333333334
G2	KGUNYMYUWFWAAR	C1(C(C(O)OCC(C1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5331	-0.199	5	3	86.99	1.879	5	0.6603098917028392	0.8333333333333334
G2	YYOBYHDYKCPMFE	C1(C(COC(C(C1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5331	-0.199	5	3	86.99	1.6367	5	0.6603098917028387	0.8333333333333334
G2	KRKZFVZQYDKETD	C1(C(C(C(O)OCC1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5331	-0.199	5	3	86.99	0.82333	5	0.6603098917028392	0.8333333333333334
G2	QQYKOAFGQUCGEA	C1(COC(C(C(C1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5331	-0.199	5	3	86.99	1.906	5	0.6603098917028392	0.8333333333333334
G2	NTSRIUHAOCAOQN	C(C(C(CO)O)O)(N)=CC=O	161.068807832	C6H11NO4	6	11	4.0	-2.1312	-0.246	5	4	103.78	-3.275	5	0.8838427995255616	0.8333333333333334
G2	KGUHXLCVURNHSK	C(C(C(N)=CC(CO)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1312	-0.246	5	4	103.78	-2.4329	5	0.8838427995255622	0.8333333333333334
G2	KXMAOQJMLAAVJY	C(C(C(CO)N)O)=O	119.058243148	C4H9NO3	4	9	3.0	-2.6211	-0.003	4	3	83.55	-5.6063	4	1.0665998928988352	1.0
G2	CFIPTNRUUCHLRU	C(C(CC(C(CO)O)N)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.7926	5	0.8257354070472248	0.8333333333333334
G2	OGOOLELVTMLOGV	C(CC(C(C(CO)N)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-4.4812	5	0.8257354070472246	0.8333333333333334
G2	CWKBVHWILPQTCU	C(C(C(CC(CO)N)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-8.2287	5	0.8257354070472248	0.8333333333333334
G2	NFNWRWYCUZAEON	C(CC(C=O)N)(C(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.8044	5	0.825735407047225	0.8333333333333334
G2	FDTPCSIZIQTINL	C(CC(C=O)O)(C(CN)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.8981	5	0.8257354070472253	0.8333333333333334
G2	RBDNNFSBBBQPHT	C(C(C(C(CCO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.0129	5	0.8257354070472248	0.8333333333333334
G2	YFKHBAKJIYEAQE	C(C(C(C=O)O)O)(CCN)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.7585	5	0.8257354070472248	0.8333333333333334
G2	ZROWQRUORDMNAS	C(CC(C(C(C=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-1.7287	5	0.8269220853709701	0.8333333333333334
G2	FMAORJIQYMIRHF	C1C(C(C(O)O1)O)O	120.042258736	C4H8O4	4	8	4.0	-1.5087	-0.007	4	3	69.92	-3.7555	4	0.9080774686863652	1.0
G2	XCOLHFJYVWHMEU	C(C1(CC(C(CO)O1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1333	-0.232	5	3	86.99	-4.1162	5	0.6672129828347552	0.8333333333333334
G2	OJFNRRYMUBSATR	C(CC1(C(C(CO1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.929	-0.232	5	3	86.99	-4.8683	5	0.6672129828347552	0.8333333333333334
G2	XSOCZPWENAPSDW	C(C(C1(CC(CO1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0987	-0.232	5	3	86.99	-1.1589	5	0.6672129828347552	0.8333333333333334
G2	DNFROWGDJNTHSQ	C(C1C(CC(CO)(O1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1333	-0.232	5	3	86.99	-6.0204	5	0.6672129828347552	0.8333333333333334
G2	DUPMVEXRXRIHES	C(C1C(C(C(C)(O1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0587	-0.34	5	3	86.99	-3.0074	5	0.6649481155925424	0.8333333333333334
G2	DLPYFNDTPUTRMF	C(C(C1C(CC(O)O1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0383	-0.363	5	3	86.99	-3.1375	5	0.6683996611585005	0.8333333333333334
G2	LBJWYRASHSNTEP	C(C1(CC(C(CO1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0414	-0.232	5	3	86.99	-5.9432	5	0.6637614372687971	0.8333333333333334
G2	MRAMFUAQJIBLST	C(C1C(C(CC(O1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.981	-0.363	5	3	86.99	-1.8694	5	0.6649481155925424	0.8333333333333334
G2	BPJVQNJYFQFSLO	C(C(C(CO)O)O)(C(CN)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	0.077742	6	1.6231469431489	1.0
G2	WENKHRNUXJHGLX	C(CO)(C(C(C(CO)O)O)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	-0.75272	6	1.6231469431488998	1.0
G2	WZDHWMRAASHPBX	C(CN)(C(CO)O)=O	119.058243148	C4H9NO3	4	9	3.0	-2.44	0.161	4	3	83.55	0.16273	4	1.06541321457509	1.0
G2	FZHXIRIBWMQPQF	C(C(C(C(C(CO)O)O)O)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.7559	0.255	6	5	124.01	-1.7276	6	1.6243336214726452	1.0
G2	GVVRLZJIZJWSMN	C(C(C(CO)O)O)(C(CO)N)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	-5.0801	6	1.6231469431489	1.0
G2	QXIZHCOANVTGFW	C(C(C(CO)O)O)(C(CN)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	-2.0484	6	1.6545752505650375	1.0
G2	QQXFGEUJKYXWND	C(CC(C(C(CO)O)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.3195	5	0.8257354070472248	0.8333333333333334
G2	QXITZEVATLWTSU	C(C(CN)=O)(CC(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-8.8018	5	0.8245487287234793	0.8333333333333334
G2	AKPTYEPQBXADSU	C(C(C(CC(CO)O)N)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-9.7904	5	0.8257354070472248	0.8333333333333334
G2	NYUCQZKJTPTIPO	C(C(CO)O)(CC(CN)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-4.7904	5	0.8245487287234795	0.8333333333333334
G2	KKYLFHXPUXAHIL	C(C(CC(C(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.7325	5	0.8257354070472248	0.8333333333333334
G2	TWFHIZFWGIYXLI	C(CCO)(C(C(CN)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-1.1814	5	0.8245487287234797	0.8333333333333334
G2	CWMKSPUMOZECES	C(C(C(C(CCO)N)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-7.3126	5	0.8257354070472246	0.8333333333333334
G2	FQEIXDZDGYVPNN	C(CN)(C(CC(CO)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-0.88726	5	0.8245487287234793	0.8333333333333334
G2	VPDIKTZDHYWIDA	C(C(CC(C(C=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-3.2876	5	0.8269220853709701	0.8333333333333334
G2	SQOIZOFSPPKOGH	C(C)(C(C(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	0.94331	5	0.8222838614812666	0.8333333333333334
G2	RWAJAMVSHPQTTE	C(CC(C(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.3709	5	0.8257354070472246	0.8333333333333334
G2	YHSJBTWEGHPLNL	C(CN)(C(C(C(CO)O)O)N)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	-1.5222	6	1.654575250565038	1.0
G2	UFVAKBOWVFHGBO	C(C(C(C(C(CO)O)N)O)O)O	181.09502258	C6H15NO5	6	15	5.0	-3.5436	0.47	6	6	127.17	0.074695	6	1.7642298683221591	1.0
G2	LNCPBFQXTAGTEN	C(CC(C(C(CO)O)N)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.4704	5	0.8257354070472248	0.8333333333333334
G2	AEIDOSPMECBBFD	C(C(C(CC(CO)O)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-7.6432	5	0.825735407047225	0.8333333333333334
G2	AHIYIUNMGXQPLE	C(CC(C=O)O)(C(CO)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-7.441	5	0.8257354070472253	0.8333333333333334
G2	QWEHPYRKIXUATR	C(C(C(C=O)O)N)(CCO)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.2886	5	0.825735407047225	0.8333333333333334
G2	IQUYTNXYQLFGFJ	C(C(C(C(C(C)=O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-5.2603	5	0.823470539805012	0.8333333333333334
G2	CCNHXUOYTNIIJI	C(C(C(CC(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-4.036	5	0.8257354070472248	0.8333333333333334
G2	MEFFHISDEHXYIV	C(C(C(C(C(C)=O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-1.0901	5	0.8234705398050122	0.8333333333333334
G2	XEBRCGAKPBATGG	C(CC(C(C(C=O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-1.534	5	0.8269220853709701	0.8333333333333334
G2	KXMAOQJMLAAVJY	C(C(C(CO)N)O)=O	119.058243148	C4H9NO3	4	9	3.0	-2.6211	-0.003	4	3	83.55	-5.6063	4	1.0665998928988352	1.0
G2	ISGLIVNHDPLUFG	C(CO)(C(C(C(CO)O)N)O)=O	179.079372516	C6H13NO5	6	13	5.0	-3.5748	0.419	6	5	124.01	1.6754	6	1.6231469431488998	1.0
G2	KTLZNQVCIYBNIW	C(CN)(C(C(C(CO)O)N)O)=O	178.095356928	C6H14N2O4	6	14	4.0	-3.9726	0.343	6	5	129.8	0.53658	6	1.654575250565038	1.0
G2	CFIPTNRUUCHLRU	C(C(CC(C(CO)O)N)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.7926	5	0.8257354070472248	0.8333333333333334
G2	OGOOLELVTMLOGV	C(CC(C(C(CO)N)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-4.4812	5	0.8257354070472246	0.8333333333333334
G2	CWKBVHWILPQTCU	C(C(C(CC(CO)N)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-8.2287	5	0.8257354070472248	0.8333333333333334
G2	NFNWRWYCUZAEON	C(CC(C=O)N)(C(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.8044	5	0.825735407047225	0.8333333333333334
G2	FDTPCSIZIQTINL	C(CC(C=O)O)(C(CN)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.8981	5	0.8257354070472253	0.8333333333333334
G2	RBDNNFSBBBQPHT	C(C(C(C(CCO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-3.0129	5	0.8257354070472248	0.8333333333333334
G2	YFKHBAKJIYEAQE	C(C(C(C=O)O)O)(CCN)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.7585	5	0.8257354070472248	0.8333333333333334
G2	ZROWQRUORDMNAS	C(CC(C(C(C=O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9464	-0.359	5	3	100.62	-1.7287	5	0.8269220853709701	0.8333333333333334
G2	BCFSSHCZTMDDSA	C(C1C(C(C(CN)(O)O1)O)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.1709	0.306	6	5	116.17	-2.1116	6	1.4960528263525674	1.0
G2	KKEUNLQCVNSTTP	C(C(C1C(C(C(O)O1)O)N)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.0759	0.175	6	5	116.17	0.38066	6	1.4972395046763127	1.0
G2	IXZISFNWUWKBOM	C1C(C(C(C(CN)(O)O1)O)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.079	0.306	6	5	116.17	-4.2343	6	1.4926012807866096	1.0
G2	BQCCAEOLPYCBAE	C(C1C(C(C(C(O)O1)O)N)O)O	179.079372516	C6H13NO5	6	13	5.0	-3.0186	0.175	6	5	116.17	0.8094	6	1.493787959110355	1.0
G2	PIXGAXWTOCUWQG	C1C(C(C(C(C(O)O1)O)N)O)O	179.079372516	C6H13NO5	6	13	5.0	-2.9267	0.175	6	5	116.17	-2.722	6	1.4903364135443968	1.0
G3	SLBWSONHNKBIMR	C1(C(C(C(C1)O)O)O)=O	132.042258736	C5H8O4	5	8	4.0	-1.5547	-0.335	4	3	77.76	1.5676	4	0.8396890405573318	0.8
G3	DDAFIEJZOHGAHJ	C1(C(C(C(CC1O)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0648	-0.206	5	4	97.99	1.1134	5	1.1151043592782783	0.8333333333333334
G3	PMAODVYIDXXALG	C1(C(C(C(C1)O)(CO)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1834	0.063	5	4	97.99	1.5117	5	1.117369226520491	0.8333333333333334
G3	ZMGSZYMAJOOYKF	C1(C(CC(CO)(C1O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1834	0.063	5	4	97.99	-1.9174	5	1.117369226520491	0.8333333333333334
G3	UHQNRQMTZAQCBL	C1(C(C(C(CO)(C1)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1834	0.063	5	4	97.99	-1.6374	5	1.117369226520491	0.8333333333333334
G3	QCSROUGOTJEQJK	C1(C(C(C(C)(C1O)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1088	-0.045	5	4	97.99	2.6872	5	1.1151043592782783	0.8333333333333334
G3	DNWNZFQXCIWUSQ	C1(C(C(CC(C1O)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.0648	-0.206	5	4	97.99	0.69015	5	1.1151043592782783	0.8333333333333334
G3	QNCJVABCUQWVEA	C1(C(C(C(CC1N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4626	-0.282	5	4	103.78	-2.5276	5	1.1465326666944162	0.8333333333333334
G3	IVFIKRYAKGDUCF	C1(C(C(C(C1)O)(CN)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5812	-0.013	5	4	103.78	1.7558	5	1.1487975339366294	0.8333333333333334
G3	RWTXOXXIKYSSBT	C1(C(CC(CO)(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5812	-0.013	5	4	103.78	-4.0685	5	1.1487975339366296	0.8333333333333334
G3	XOHJPJMWGWTVTN	C1(C(C(C(CN)(C1)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5812	-0.013	5	4	103.78	1.5948	5	1.1487975339366294	0.8333333333333334
G3	HNNHXMONWFMOCV	C1(C(C(C(C)(C1N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5066	-0.121	5	4	103.78	-3.1955	5	1.1465326666944164	0.8333333333333334
G3	WWIBEYKNDORSPC	C1(C(C(CC(C1N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4626	-0.282	5	4	103.78	-0.77617	5	1.1465326666944171	0.8333333333333334
G3	BJSQKFGBCNITIV	C1(C(C(C(C1CO)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6099	-0.064	5	4	103.78	-1.2779	5	1.255672750468953	0.8333333333333334
G3	WAKARUXQIXQJOH	C1(C(C(C(C(C1)O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4626	-0.282	5	4	103.78	-0.17	5	1.1465326666944171	0.8333333333333334
G3	FSUGCKMUTGKWIE	C1(C(C(C(C(C1)N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4626	-0.282	5	4	103.78	1.5716	5	1.1465326666944162	0.8333333333333334
G3	CLCXFWFNEQXJJE	C1(C(C(C(C(C1)O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4626	-0.282	5	4	103.78	2.0641	5	1.1465326666944171	0.8333333333333334
G3	LDPWTVIHCCDZGC	C(C1C(C(C(C1O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9659	-0.228	5	4	103.78	-1.9614	5	1.2568594287926986	0.8333333333333334
G3	UDGPTYYVDNKAPG	C1C(C(C(C(C=1)=O)O)O)O	144.042258736	C6H8O4	6	8	4.0	-1.4881	-0.377	4	3	77.76	1.3477	4	0.6370576270545953	0.6666666666666666
G3	XVMNUQMYEWNJFV	C1(C(C(C(C1CO)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6099	-0.064	5	4	103.78	0.79061	5	1.255672750468953	0.8333333333333334
G3	OUBOXMCKEXJYDL	C1(C(C(C(C1CN)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6099	-0.064	5	4	103.78	0.4905	5	1.2556727504689529	0.8333333333333334
G3	GMVRUGGDQSSAAL	C(C1C(C(C(C1N)O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9659	-0.228	5	4	103.78	-1.9255	5	1.2568594287926986	0.8333333333333334
G3	HCDKHGUYCIRFGC	C(C(C)(C(C(CO)=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4413	0.042	5	3	94.83	-0.52167	5	0.7908555540651285	0.8333333333333334
G3	GBYNVYGBOCCFCK	C(C(CC(CO)(CO)O)=O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3462	0.15	5	3	94.83	-7.593	5	0.7931204213073412	0.8333333333333334
G3	XIIKTJZKWRJKSI	C(C(C(C(CO)=O)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.8219	0.151	5	3	94.83	-1.1285	5	1.1729555245963417	1.0
G3	HFVQLJMYXMMRQM	C(CO)(C(C(CO)(C)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.229	0.257	5	4	97.99	-0.31167	5	0.9307518009146432	0.8333333333333334
G3	SUYWWIOIVQEMNS	C(CO)(CC(CO)(CO)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.1339	0.365	5	4	97.99	-3.4522	5	0.9330166681568554	0.8333333333333334
G3	RBBKOZMUCUHIQM	C(C)(C(C(CO)(CO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.229	0.257	5	4	97.99	-0.70208	5	0.9307518009146428	0.8333333333333334
G3	MRKRITSFTIHTAQ	C(CO)(C(C(C)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.6829	-0.141	4	3	77.76	0.76382	4	0.6530716149514837	0.8
G3	RLJYTLNHFAJLAE	C(CC(CO)(CO)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.7476	0.072	4	3	77.76	-7.1366	4	0.6553364821936964	0.8
G3	NSKJHRGIUMZEHF	C(CO)(C(C(CN)O)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	1.1992	5	1.3442800788619949	1.0
G3	ZSXYDPAMQLXZSJ	C(C(C(CO)(CO)O)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1672	0.395	5	4	103.78	-4.215	5	1.3442800788619955	1.0
G3	ASJSAQIRZKANQN	C(CC(C(CO)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.7689	-0.197	4	3	77.76	-2.4886	4	0.6565231605174416	0.8
G3	RNZJRDIKDNXKIJ	C(C(C(C(CO)O)O)N)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1885	0.126	5	4	103.78	-2.0669	5	1.3454667571857406	1.0
G3	QZRMXSVZXCRGAO	C(CO)(C(C(C(C)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-0.23919	5	0.8222838614812673	0.8333333333333334
G3	MSKONFCVYLNJPN	C(C(C)(C(C(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-7.6463	5	0.8222838614812669	0.8333333333333334
