Generation	Smiles	Inchi	Path
G5	C1(CC2(CC1(C(C2O)O)O)O)=O	ROMNCOWYSNSQRU	"C1(CC2(CC1(C(C2O)O)O)O)=O
└── C(C)(C1(C(C(C(C1)=O)O)O)O)=O
    └── C(C(C(CC(C(C)=O)O)=O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(C(C)=O)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C(C1)O)O)(CC=O)O)=O	CSAMFIZERKFHIV	"C1(C(C(C(C1)O)O)(CC=O)O)=O
└── C(CC(C(C)=O)(C(C=O)O)O)=O
    ├── C(C=O)=O
    │   └── C(CO)(O)=O
    │       ├── C(CO)=O
    │       ├── C=O
    │       └── O
    └── C(CC(C(C)=O)O)=O
        ├── C(C(C)=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(C)=O
            └── C(CO)O
                ├── C(CO)=O
                ├── C=O
                └── O
"
G5	C1(C(CC(C1)O)(C(C=O)O)O)=O	QCUAVHXSICSPOA	"C1(C(CC(C1)O)(C(C=O)O)O)=O
└── C(CC(C(C)=O)(C(C=O)O)O)=O
    ├── C(C=O)=O
    │   └── C(CO)(O)=O
    │       ├── C(CO)=O
    │       ├── C=O
    │       └── O
    └── C(CC(C(C)=O)O)=O
        ├── C(C(C)=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(C)=O
            └── C(CO)O
                ├── C(CO)=O
                ├── C=O
                └── O
"
G5	C1(C2(C(C(C1CO2)O)O)O)=O	JKLONEGBOITTOR	"C1(C2(C(C(C1CO2)O)O)O)=O
└── C(C(C1(C(CCO1)=O)O)O)=O
    ├── C(C=O)=O
    │   └── C(CO)(O)=O
    │       ├── C(CO)=O
    │       ├── C=O
    │       └── O
    └── C1(C(O)OCC1)=O
        └── C1C(C(C(O)O1)O)O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C2(C(CC(C1CO2)O)O)O)=O	MEFQDCJBQMGECF	"C1(C2(C(CC(C1CO2)O)O)O)=O
└── C(CC(C1(C(CCO1)=O)O)O)=O
    ├── C(CC=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C1(C(O)OCC1)=O
        └── C1C(C(C(O)O1)O)O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C(C1(C(C)(C(C(C1)=O)O)O)O)=O	HZXSHBMXXUDURE	"C(C1(C(C)(C(C(C1)=O)O)O)O)=O
└── C(C(C(C(C=O)=O)(C)O)O)(C)=O
    ├── C(C(C(C)O)=O)=O
    │   └── C(C(C(C)=O)O)=O
    │       └── C(C(C(CO)O)O)=O
    │           ├── C(CO)=O
    │           └── C(CO)=O
    └── C(C(C)=O)=O
        └── C(C(CO)O)=O
            ├── C(CO)=O
            └── C=O
"
G5	C1(C(C(C(C(C1)O)=O)(C)O)O)=O	ACVXLBZWRQKHMG	"C1(C(C(C(C(C1)O)=O)(C)O)O)=O
└── C(C(C(C(C=O)=O)(C)O)O)(C)=O
    ├── C(C(C(C)O)=O)=O
    │   └── C(C(C(C)=O)O)=O
    │       └── C(C(C(CO)O)O)=O
    │           ├── C(CO)=O
    │           └── C(CO)=O
    └── C(C(C)=O)=O
        └── C(C(CO)O)=O
            ├── C(CO)=O
            └── C=O
"
G5	C1(C2(C(C)(C(C1CO2)O)O)O)=O	DZWYDNFDJQQFNW	"C1(C2(C(C)(C(C1CO2)O)O)O)=O
└── C(C(C)(C1(C(CCO1)=O)O)O)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C1(C(O)OCC1)=O
        └── C1C(C(C(O)O1)O)O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C2(C(C(C)(C1CO2)O)O)O)=O	QTSVXSGXDIVEMM	"C1(C2(C(C(C)(C1CO2)O)O)O)=O
└── C(C(C1(C(CCO1)=O)O)O)(C)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C1(C(O)OCC1)=O
        └── C1C(C(C(O)O1)O)O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C(C2(C(CCO2)(C1)O)O)O)=O	GLJLCIRXHUNELM	"C1(C(C2(C(CCO2)(C1)O)O)O)=O
└── C(C(C1(C(CCO1)=O)O)O)(C)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CO)O)=O
    │       ├── C(CO)=O
    │       └── C=O
    └── C1(C(O)OCC1)=O
        └── C1C(C(C(O)O1)O)O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(CC(CC1(C(C)O)O)O)=O	OUJCSIVHPXFRJU	"C1(CC(CC1(C(C)O)O)O)=O
└── C(C)(C(C(C)O)(CC=O)O)=O
    ├── C(C)=O
    │   └── C(CO)O
    │       ├── C(CO)=O
    │       ├── C=O
    │       └── O
    └── C(CC(C(C)=O)O)=O
        ├── C(C(C)=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(C)=O
            └── C(CO)O
                ├── C(CO)=O
                ├── C=O
                └── O
"
G5	C1(C(CO)(CC(C1CO)O)O)=O	KRMXNQMPSMXLDA	"C1(C(CO)(CC(C1CO)O)O)=O
└── C(C(CO)(CC=O)O)(CCO)=O
    ├── C(CC(C(CCO)=O)O)=O
    │   ├── C(C(CCO)=O)=O
    │   │   └── C(C(C(CO)O)O)=O
    │   │       ├── C(CO)=O
    │   │       └── C(CO)=O
    │   └── C(C)=O
    │       └── C(CO)O
    │           ├── C(CO)=O
    │           ├── C=O
    │           └── O
    └── C=O
"
G5	C1(CC(CC1(C(CO)O)O)O)=O	SZXNRDUXTGTNAB	"C1(CC(CC1(C(CO)O)O)O)=O
└── C(C)(C(C(CO)O)(CC=O)O)=O
    ├── C(CC(C(C)=O)O)=O
    │   ├── C(C(C)=O)=O
    │   │   └── C(C(CO)O)=O
    │   │       ├── C(CO)=O
    │   │       └── C=O
    │   └── C(C)=O
    │       └── C(CO)O
    │           ├── C(CO)=O
    │           ├── C=O
    │           └── O
    └── C(CO)=O
"
G5	C1(C(C(C(C1CCO)O)O)=O)=O	JTXQTCQACVAFGD	"C1(C(C(C(C1CCO)O)O)=O)=O
└── C(C(C(C(CO)=O)=O)CCO)=O
    └── C(C(CCO)(C(C(CO)=O)O)O)=O
        ├── C(C(CCO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(CO)C(C(C1)=O)(CO)O)=O	ASRPQGGGDIBUTQ	"C1(C(CO)C(C(C1)=O)(CO)O)=O
└── C(CCO)(CC(C(CO)=O)=O)=O
    └── C(C(C(C(CCO)=O)O)O)(CO)=O
        ├── C(C(CCO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C(CCO)(C1)O)O)=O)=O	ONNBZNBWBFMHFJ	"C1(C(C(C(CCO)(C1)O)O)=O)=O
└── C(CCO)(CC(C(CO)=O)=O)=O
    └── C(C(C(C(CCO)=O)O)O)(CO)=O
        ├── C(C(CCO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(CC(CO)(C1CO)O)=O)=O	LLDQZMGHVVBBJI	"C1(C(CC(CO)(C1CO)O)=O)=O
└── C(CO)(CC(C(CCO)=O)=O)=O
    └── C(C(C(C(CCO)=O)O)O)(CO)=O
        ├── C(C(CCO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(CCO)(C(C(C1)=O)O)O)=O	VLLVADADCMSMLT	"C1(C(CCO)(C(C(C1)=O)O)O)=O
└── C(CO)(CC(C(CCO)=O)=O)=O
    └── C(C(C(C(CCO)=O)O)O)(CO)=O
        ├── C(C(CCO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(C1C(CC(C1(CO)O)O)=O)=O	DCXMGIGYGTXUKP	"C(C1C(CC(C1(CO)O)O)=O)=O
└── C(CC(CC(C(CO)=O)O)=O)=O
    └── C(CC(C(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(CC1(CC(C(C1O)=O)O)O)=O	HCDCCKMYTDFXDH	"C(CC1(CC(C(C1O)=O)O)O)=O
└── C(CC(CC(C(CO)=O)O)=O)=O
    └── C(CC(C(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CC(C(C(C(C1)O)O)=O)O)=O	HKVSIQDNRWLOKF	"C1(CC(C(C(C(C1)O)O)=O)O)=O
└── C(CC(CC(C(CO)=O)O)=O)=O
    └── C(CC(C(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(CC(C1C(CO)=O)O)O)=O	ODHMXURZJUCPGU	"C1(C(CC(C1C(CO)=O)O)O)=O
└── C(CC(C(CC(CO)=O)=O)O)=O
    └── C(CC(C(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(CC(C(C1)=O)O)O)O)=O	BHYIZTXRYFHFRZ	"C1(C(C(CC(C(C1)=O)O)O)O)=O
└── C(CC(C(CC(CO)=O)=O)O)=O
    └── C(CC(C(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(C1C(CO)(C(C(C1)=O)O)O)=O	YQHCLOHUSDWIOH	"C(C1C(CO)(C(C(C1)=O)O)O)=O
└── C(CCC(C(C(CO)=O)O)=O)=O
    └── C(CC(C(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CCC(C(C(C1O)=O)O)O)=O	XDCDTGPQIHTPOF	"C1(CCC(C(C(C1O)=O)O)O)=O
└── C(CCC(C(C(CO)=O)O)=O)=O
    └── C(CC(C(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C(C(CC1)O)O)O)=O)=O	WZZXPQGERXHEGT	"C1(C(C(C(C(CC1)O)O)O)=O)=O
└── C(C(CCC(C(CO)=O)=O)O)=O
    └── C(C(CC(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CC(C(C1C(CO)=O)O)O)=O	RYCMSKIHRQHUEG	"C1(CC(C(C1C(CO)=O)O)O)=O
└── C(C(CC(CC(CO)=O)=O)O)=O
    └── C(C(CC(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CC(C(C(C(C1)=O)O)O)O)=O	DDEJCUXDHXVKHF	"C1(CC(C(C(C(C1)=O)O)O)O)=O
└── C(C(CC(CC(CO)=O)=O)O)=O
    └── C(C(CC(C(C(CO)=O)O)O)O)=O
        ├── C(CC(C=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(CO)(C1(CCC(C1O)=O)O)=O	VHKDHNWCZCEYMP	"C(CO)(C1(CCC(C1O)=O)O)=O
└── C(CO)(CCC(C(CO)=O)=O)=O
    └── C(CO)(CC(C(C(CO)=O)O)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CCC(C(C1(CO)O)O)=O)=O	VWIVZGNGZPFIDQ	"C1(CCC(C(C1(CO)O)O)=O)=O
└── C(CO)(CCC(C(CO)=O)=O)=O
    └── C(CO)(CC(C(C(CO)=O)O)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C(CC1)(CO)O)O)=O)=O	BKEBIRLQXVHDIQ	"C1(C(C(C(CC1)(CO)O)O)=O)=O
└── C(CO)(CCC(C(CO)=O)=O)=O
    └── C(CO)(CC(C(C(CO)=O)O)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CC(CO)(C(C(C1)=O)O)O)=O	LZIQOLPTNPCZOX	"C1(CC(CO)(C(C(C1)=O)O)O)=O
└── C(CC(CO)=O)(CC(CO)=O)=O
    └── C(CO)(CC(C(C(CO)=O)O)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C(CC1CO)O)O)=O)=O	HEILAEMQULVFPY	"C1(C(C(C(CC1CO)O)O)=O)=O
└── C(CC(C(C(CO)=O)=O)CO)=O
    └── C(CC(CO)(C(C(CO)=O)O)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(C1CC(C(C(C1O)=O)O)O)=O	BOJQXZZVLZGXNF	"C(C1CC(C(C(C1O)=O)O)O)=O
└── C(CC(C=O)C(C(CO)=O)O)=O
    └── C(CC(CO)(C(C(CO)=O)O)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(CC1C(C(C(C1O)=O)O)O)=O	CCGWGJCPVBNZOY	"C(CC1C(C(C(C1O)=O)O)O)=O
└── C(CC(C=O)C(C(CO)=O)O)=O
    └── C(CC(CO)(C(C(CO)=O)O)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(C1C(C(C(C1CO)O)O)=O)=O	ACLFHBIGICMQGK	"C(C1C(C(C(C1CO)O)O)=O)=O
└── C(C(CO)C(C=O)C(CO)=O)=O
    └── C(C(C(CO)=O)C(CO)(CO)O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(C1C(C(C(CO)C1O)O)=O)=O	WDJFEZWNOLVBRS	"C(C1C(C(C(CO)C1O)O)=O)=O
└── C(C(CO)C(C(CC=O)=O)O)=O
    └── C(CC(C(C(CO)(CO)O)O)=O)=O
        ├── C(CC(CO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(CC(CO)(C(C1)O)O)=O)=O	OXMPNDGKPLAZNT	"C1(C(CC(CO)(C(C1)O)O)=O)=O
└── C(CO)(C(CC(C(C)=O)=O)O)=O
    └── C(C)(C(C(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(C)(C1(CC(C(C1O)=O)O)O)=O	MFTLMYMODLKFLM	"C(C)(C1(CC(C(C1O)=O)O)O)=O
└── C(CO)(C(CC(C(C)=O)=O)O)=O
    └── C(C)(C(C(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CC(C(C(C1(C)O)O)=O)O)=O	CMTVNDMCJHYOET	"C1(CC(C(C(C1(C)O)O)=O)O)=O
└── C(CO)(C(CC(C(C)=O)=O)O)=O
    └── C(C)(C(C(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CC(CO)(CC(C1O)=O)O)=O	NHHUMCTWIZLYEO	"C1(CC(CO)(CC(C1O)=O)O)=O
└── C(C(C(C)=O)O)(CC(CO)=O)=O
    └── C(C)(C(C(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C)(C(C(C1)=O)O)O)O)=O	CITALRDIXFXYKJ	"C1(C(C(C)(C(C(C1)=O)O)O)O)=O
└── C(C(C(C)=O)O)(CC(CO)=O)=O
    └── C(C)(C(C(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(CC(C)(C(C(C1O)=O)O)O)=O	AIJWKSFJNXXYFG	"C1(CC(C)(C(C(C1O)=O)O)O)=O
└── C(C(C(CO)=O)O)(CC(C)=O)=O
    └── C(C)(C(C(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C(C(C1C)O)O)O)=O)=O	GHISEPFMAJWNAS	"C1(C(C(C(C(C1C)O)O)O)=O)=O
└── C(C(C(C(C(CO)=O)=O)C)O)=O
    └── C(C(C(C)(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C(C1(C(C)C(C(C1O)=O)O)O)=O	XNLYJDKFSDULCW	"C(C1(C(C)C(C(C1O)=O)O)O)=O
└── C(C(C(C(C=O)=O)C)O)(CO)=O
    └── C(C(C(C)(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(C(C(C(C1C)O)=O)O)O)=O	WMOYCWRKPBCNPI	"C1(C(C(C(C(C1C)O)=O)O)O)=O
└── C(C(C(C(C=O)=O)C)O)(CO)=O
    └── C(C(C(C)(C(C(CO)=O)O)O)O)=O
        ├── C(C(C(C)=O)O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(CO)(CO)=O
            └── C(C(CO)O)=O
                ├── C(CO)=O
                └── C=O
"
G5	C1(C(CO)C(C=O)C(C1O)O)=O	SWJRCEWGKUKTBM	"C1(C(CO)C(C=O)C(C1O)O)=O
└── C(C(C=O)C(C(CO)=O)CO)=O
    └── C(C(C=O)C(CO)(C(CO)O)O)=O
        ├── C(CC=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(CO)(C(CO)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C(C(CO)O)(CC(C1)=O)O)=O	GVUGWYJFCHTYEN	"C1(C(C(CO)O)(CC(C1)=O)O)=O
└── C(C)(CC(C(C(CO)O)=O)=O)=O
    └── C(C(C(C(C(CO)O)=O)O)O)(C)=O
        ├── C(C(C)=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(CO)(C(CO)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C(CC(C(CO)O)(C1)O)=O)=O	WGELOQTWYKAMLO	"C1(C(CC(C(CO)O)(C1)O)=O)=O
└── C(C(CO)O)(CC(C(C)=O)=O)=O
    └── C(C(C(C(C(CO)O)=O)O)O)(C)=O
        ├── C(C(C)=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(CO)(C(CO)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C(C1(CC(C(C1O)=O)CO)O)=O	KHZIHNVGJVJSTH	"C(C1(CC(C(C1O)=O)CO)O)=O
└── C(CO)(C(CO)CC(C=O)=O)=O
    └── C(C(CC(CO)(C(CO)O)O)=O)=O
        ├── C(C(C)=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(CO)(C(CO)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C(C(C(C(CO)C1)=O)O)O)=O	KGLDCUXCDWKUCK	"C1(C(C(C(C(CO)C1)=O)O)O)=O
└── C(CO)(C(CO)CC(C=O)=O)=O
    └── C(C(CC(CO)(C(CO)O)O)=O)=O
        ├── C(C(C)=O)=O
        │   └── C(C(CO)O)=O
        │       ├── C(CO)=O
        │       └── C=O
        └── C(CO)(C(CO)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C(C(CC1CO)O)O)=O	HCYXDCOCDXNSFZ	"C1(C(C(CC1CO)O)O)=O
└── C(CO)(C(CO)CC=O)=O
    └── C(CC(CO)(C(CO)O)O)=O
        ├── C(C)=O
        │   └── C(CO)O
        │       ├── C(CO)=O
        │       ├── C=O
        │       └── O
        └── C(CO)(C(CO)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C(C1(C(CO)CC(C1O)=O)O)=O	BBKQOCALUBQPHW	"C(C1(C(CO)CC(C1O)=O)O)=O
└── C(CC(C(C=O)=O)CO)(CO)=O
    └── C(C(C(CO)C(C(CO)O)O)=O)=O
        ├── C(C(CCO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(C(CO)O)=O
            ├── C(CO)=O
            └── C=O
"
G5	C1(C(CO)C(C(C1CO)=O)O)=O	OTWSFWOBFMEMKE	"C1(C(CO)C(C(C1CO)=O)O)=O
└── C(CCO)(C(C(C=O)=O)CO)=O
    └── C(C(C(CO)C(C(CO)O)O)=O)=O
        ├── C(C(CCO)=O)=O
        │   └── C(C(C(CO)O)O)=O
        │       ├── C(CO)=O
        │       └── C(CO)=O
        └── C(C(CO)O)=O
            ├── C(CO)=O
            └── C=O
"
G5	C(C1C(C(C(C(C1)=O)O)O)O)=O	MISHHWWRVVZGPL	"C(C1C(C(C(C(C1)=O)O)O)O)=O
└── C(C(C(C=O)CC(CO)=O)O)=O
    └── C(C(C(C(CO)O)O)C(C=O)O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CC(C=O)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C1(C(C(C(C(C=O)O)C1)O)O)=O	ONHBCNURCHMTEZ	"C1(C(C(C(C(C=O)O)C1)O)O)=O
└── C(C(C(C=O)CC(CO)=O)O)=O
    └── C(C(C(C(CO)O)O)C(C=O)O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CC(C=O)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
G5	C(C1C(C(CO)C(C1O)O)=O)=O	LENMPSWBWUFWMA	"C(C1C(C(CO)C(C1O)O)=O)=O
└── C(CCO)(C(C=O)C(C=O)O)=O
    └── C(C(C(C(CO)O)O)C(C=O)O)=O
        ├── C(C(CO)O)=O
        │   ├── C(CO)=O
        │   └── C=O
        └── C(CC(C=O)O)=O
            └── C(C(C(CO)O)O)=O
                ├── C(CO)=O
                └── C(CO)=O
"
