Generation	Smiles	Inchi	Path
G4	C(C(CC(CO)(CO)O)N)=O	WSWLEOZFOWCRSH	"C(C(CC(CO)(CO)O)N)=O
├── C(CO)(CC(CO)(CO)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CO)=O
│       └── C(CO)(C(C(C(CO)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)N)(C(CO)(CO)O)=O	PQNQKONRKZHPNI	"C(C(C)N)(C(CO)(CO)O)=O
├── C(C)(C(C(CO)(CO)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CO)=O
│       └── C(CO)(C(C(C(CO)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)O)(C(CO)N)=O	KRBPZPBDRDYAJA	"C(C(C)O)(C(CO)N)=O
├── C(CO)(C(C(C)O)O)=O
│   ├── C(C)=O
│   │   └── C(CC(C(C(C=O)O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CO)=O
│       └── C(CO)(C(C(C(CO)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(C(CN)(CO)O)N)N)=O	HGVMMJVARPANDJ	"C(C(C(C(CN)(CO)O)N)N)=O
├── C(CO)(C(C(CO)(CN)O)N)=O
│   ├── C(CO)(CN)=O
│   │   └── C(CN)(C(C(C(CO)O)O)O)=O
│   │       ├── C(C(C(C(C(CO)O)O)O)O)=O
│   │       └── N
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(CN)N)(C(CO)(CN)O)=O	LGCXVAWPPUBYIN	"C(C(CN)N)(C(CO)(CN)O)=O
├── C(CN)(C(C(CO)(CN)O)O)=O
│   ├── C(CO)(CN)=O
│   │   └── C(CN)(C(C(C(CO)O)O)O)=O
│   │       ├── C(C(C(C(C(CO)O)O)O)O)=O
│   │       └── N
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(C(C(C)=O)O)N)N)=O	OOJGMIXZHVZYSR	"C(C(C(C(C(C)=O)O)N)N)=O
├── C(CO)(C(C(C(C)=O)O)N)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C)(C(C(C=O)N)N)O)=O	ORCLEKIDXDHLBB	"C(C(C)(C(C(C=O)N)N)O)=O
├── C(C(C)(C(C(CO)=O)N)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(C(CN)N)=O)(C)O)=O	QMKNZJFHCGAJIK	"C(C(C(C(CN)N)=O)(C)O)=O
├── C(C(C)(C(C(CN)=O)O)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(C(C=O)O)N)N)=O	FDOHMHVPXYURDI	"C(C(C(C(C=O)O)N)N)=O
├── C(C(C(C(CO)=O)N)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(CN)(C(C(CO)=O)N)=O	AYSJNWPPPWHJBN	"C(CN)(C(C(CO)=O)N)=O
├── C(C(C(C(CO)=O)N)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(C(CN)N)=O)O)=O	MNOHRZNTVKTKMY	"C(C(C(C(CN)N)=O)O)=O
├── C(C(C(C(CN)=O)O)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(CN)(C(C(CN)=O)O)=O	TXDZZZBQWUVXAO	"C(CN)(C(C(CN)=O)O)=O
├── C(C(C(C(CN)=O)O)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(CO)N)N)=O	ISNSCEFRWVFDMS	"C(C(C(CO)N)N)=O
├── C(CO)(C(CO)N)=O
│   ├── C(CO)(CN)=O
│   │   └── C(CN)(C(C(C(CO)O)O)O)=O
│   │       ├── C(C(C(C(C(CO)O)O)O)O)=O
│   │       └── N
│   └── C=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(C(C(C=O)O)O)N)N)=O	QLUAORVJYHOAMG	"C(C(C(C(C(C=O)O)O)N)N)=O
├── C(C(C(C(C(CO)=O)N)O)O)=O
│   ├── C(C(C=O)O)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(C(C)(CO)O)N)N)=O	SYXZREJENMCLFS	"C(C(C(C(C)(CO)O)N)N)=O
├── C(CO)(C(C(CO)(C)O)N)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(CN)N)(C(CO)(C)O)=O	HAVNSWWTZKDPSX	"C(C(CN)N)(C(CO)(C)O)=O
├── C(CN)(C(C(CO)(C)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(CC(CN)(CO)O)N)=O	MBRDATTUNSBQJV	"C(C(CC(CN)(CO)O)N)=O
├── C(CO)(CC(CO)(CN)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C)N)(C(CO)(CN)O)=O	IZKRFZNOBWQOSF	"C(C(C)N)(C(CO)(CN)O)=O
├── C(C)(C(C(CO)(CN)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(C(C)O)N)N)=O	GQZVDPSBRWDPQD	"C(C(C(C(C)O)N)N)=O
├── C(CO)(C(C(C)O)N)=O
│   ├── C(C)=O
│   │   └── C(CC(C(C(C=O)O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C)O)(C(CN)N)=O	VUPMMEDFJXRJKR	"C(C(C)O)(C(CN)N)=O
├── C(CN)(C(C(C)O)O)=O
│   ├── C(C)=O
│   │   └── C(CC(C(C(C=O)O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C(C(CN)O)N)N)=O	NERVLBIVRSDDSO	"C(C(C(C(CN)O)N)N)=O
├── C(CO)(C(C(CN)O)N)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(CN)O)(C(CN)N)=O	YGWGVPPILALQKS	"C(C(CN)O)(C(CN)N)=O
├── C(CN)(C(C(CN)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── N
"
G4	C(C(C)N)(CC(C(CO)O)=O)=O	YBGIJZBWODUTTM	"C(C(C)N)(CC(C(CO)O)=O)=O
├── C(CC(C(C)=O)O)(C(CO)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(C(CO)O)=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C)(C(CC(C(CO)=O)N)O)=O	HHCFNTCXMOVEIA	"C(C)(C(CC(C(CO)=O)N)O)=O
├── C(CC(C(C)=O)O)(C(CO)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(C(CO)O)=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)(CC(C(CO)=O)N)O)=O	CSIQVRZCFQQAKU	"C(C(C)(CC(C(CO)=O)N)O)=O
├── C(C(C)(CC(C(CO)O)=O)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(C(CO)O)=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(CCO)(C(C(C(C)N)=O)O)=O	QMQOJKJPQTZEBN	"C(CCO)(C(C(C(C)N)=O)O)=O
├── C(C(C(C(CCO)=O)O)O)(C)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CCO)N)(C(C(C)=O)O)=O	ZIILLQXQCPSOFG	"C(C(CCO)N)(C(C(C)=O)O)=O
├── C(C(C(C(CCO)=O)O)O)(C)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(C(CCO)N)=O)(C)O)=O	SWOVOTYARQAJNW	"C(C(C(C(CCO)N)=O)(C)O)=O
├── C(C(C)(C(C(CCO)=O)O)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)N)(C(C(CO)=O)CO)=O	VRWWUZHKSBYKGX	"C(C(C)N)(C(C(CO)=O)CO)=O
├── C(CO)(C(CO)C(C(C)=O)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(CO)C(C(C)=O)O)N)=O	XEXAWEBQCLQGMX	"C(C(C(CO)C(C(C)=O)O)N)=O
├── C(CO)(C(CO)C(C(C)=O)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)(C(CO)C(C=O)N)O)=O	FWJKPOXVPXSKFD	"C(C(C)(C(CO)C(C=O)N)O)=O
├── C(C(C)(C(C(CO)=O)CO)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(CC(C(C(CO)(C)O)=O)N)=O	TXXXHSISIKRKSH	"C(CC(C(C(CO)(C)O)=O)N)=O
├── C(CC(C(C(CO)(C)O)O)=O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CC(CO)=O)=O
│       └── C(CC(C(C(CO)O)O)=O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CO)(CC=O)O)(C(C)N)=O	NMCCYURDDPKCPT	"C(C(CO)(CC=O)O)(C(C)N)=O
├── C(CC(CO)(C(C(C)=O)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CC(CO)=O)=O
│       └── C(CC(C(C(CO)O)O)=O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(CC(C)(CO)O)N)=O)=O	PHEHDNSDVMEAGP	"C(C(C(CC(C)(CO)O)N)=O)=O
├── C(C(C(CC(CO)(C)O)=O)O)=O
│   ├── C(C(C(C)=O)O)=O
│   │   └── C(C(C(CC(CO)O)=O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CC(C)(C(C=O)O)O)N)=O	POIAZKKHUQITJW	"C(C(CC(C)(C(C=O)O)O)N)=O
├── C(C(C(C)(CC(CO)=O)O)O)=O
│   ├── C(C(C(C)=O)O)=O
│   │   └── C(C(C(CC(CO)O)=O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)(C(C=O)O)O)(C(C)N)=O	WWRMVJNIMDMZOY	"C(C(C)(C(C=O)O)O)(C(C)N)=O
├── C(C(C(C)(C(C(C)=O)O)O)O)=O
│   ├── C(C(C(C)=O)O)=O
│   │   └── C(C(C(CC(CO)O)=O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(CC(CN)O)N)=O)=O	CVMIHXOAMGQKGX	"C(C(C(CC(CN)O)N)=O)=O
├── C(C(C(CC(CN)O)=O)O)=O
│   ├── C(C(C(C)=O)O)=O
│   │   └── C(C(C(CC(CO)O)=O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CN)=O
│       ├── C(CO)=O
│       │   └── C(C(C(C(C(CO)O)O)O)O)=O
│       └── N
└── N
"
G4	C(C(C(CO)C(C=O)O)N)=O	FIGZBXMCRPJZQZ	"C(C(C(CO)C(C=O)O)N)=O
├── C(CO)(C(CO)C(C=O)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CO)O)(C(C(CN)=O)N)=O	VRWFMFYFRIXLJN	"C(C(CO)O)(C(C(CN)=O)N)=O
├── C(C(C(C=O)O)N)(C(CO)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CN)(C(CO)O)=O
│       ├── C(C(C(CO)O)O)=O
│       │   └── C(C(C(C(C(CO)O)O)O)O)=O
│       └── N
└── N
"
G4	C(C(C(C(C(CO)=O)N)N)O)=O	PZTUQMOZWBCENJ	"C(C(C(C(C(CO)=O)N)N)O)=O
├── C(C(C(C=O)O)N)(C(CO)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CN)(C(CO)O)=O
│       ├── C(C(C(CO)O)O)=O
│       │   └── C(C(C(C(C(CO)O)O)O)O)=O
│       └── N
└── N
"
G4	C(CO)(C(CC(CO)(C)O)N)=O	UGIAXWMVWYIXAA	"C(CO)(C(CC(CO)(C)O)N)=O
├── C(C(CO)O)(CC(CO)(C)O)=O
│   ├── C(C)(C(CO)O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CC(C)(C(CO)O)O)N)=O	AUWCKBLOZMTTJQ	"C(C(CC(C)(C(CO)O)O)N)=O
├── C(CO)(CC(C)(C(CO)O)O)=O
│   ├── C(C)(C(CO)O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)N)(C(C)(C(CO)O)O)=O	GHVASAMMCOEEED	"C(C(C)N)(C(C)(C(CO)O)O)=O
├── C(C)(C(C(C)(C(CO)O)O)O)=O
│   ├── C(C)(C(CO)O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(CO)(C(CC(C)O)N)=O	KTLCLOWPWFQZGD	"C(CO)(C(CC(C)O)N)=O
├── C(C(CO)O)(CC(C)O)=O
│   ├── C(C)(C(CO)O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)=O
│       └── C(CC(C(C(C=O)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(CO)(C(CC(CN)O)N)=O	URJFQSNOBDMABS	"C(CO)(C(CC(CN)O)N)=O
├── C(C(CO)O)(CC(CN)O)=O
│   ├── C(C)(C(CO)O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CN)=O
│       ├── C(CO)=O
│       │   └── C(C(C(C(C(CO)O)O)O)O)=O
│       └── N
└── N
"
G4	C(C(C(C(C)O)C(C=O)O)N)=O	HVPCSKZYJXYOGM	"C(C(C(C(C)O)C(C=O)O)N)=O
├── C(CO)(C(C(C)O)C(C=O)O)=O
│   ├── C(C(CC(CO)=O)O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)=O
│       └── C(CC(C(C(C=O)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)O)(C(CC(C=O)O)N)=O	XHHVMOPXVSDWRM	"C(C(C)O)(C(CC(C=O)O)N)=O
├── C(CC(C=O)O)(C(C(C)O)O)=O
│   ├── C(C(CC(CO)=O)O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)=O
│       └── C(CC(C(C(C=O)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(CO)CO)N)=O	QJOXUZFGAYXWMH	"C(C(C(CO)CO)N)=O
├── C(CO)(C(CO)CO)=O
│   ├── C(CO)(CCO)=O
│   │   └── C(C(C(C=O)O)O)(CCO)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C=CC(C(CO)=O)N)O)=O	IGFWFPIVQDPEMD	"C(C(C=CC(C(CO)=O)N)O)=O
├── C(C(C=CC(C(CO)O)=O)O)=O
│   ├── C(C(C=CC(CO)=O)O)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CCO)N)(CC(CO)=O)=O	IEDAIXFAOVOAOO	"C(C(CCO)N)(CC(CO)=O)=O
├── C(CC(C(CCO)=O)O)(CO)=O
│   ├── C(C(CCO)=O)=O
│   │   └── C(C(C(C=O)O)O)(CCO)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CC(C(CCO)=O)O)N)=O	DZKSWKLJDCYYMA	"C(C(CC(C(CCO)=O)O)N)=O
├── C(CC(C(CCO)=O)O)(CO)=O
│   ├── C(C(CCO)=O)=O
│   │   └── C(C(C(C=O)O)O)(CCO)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CC(C=O)N)(CCO)O)=O	VFDZIFPYAGHWIK	"C(C(CC(C=O)N)(CCO)O)=O
├── C(C(CCO)(CC(CO)=O)O)=O
│   ├── C(C(CCO)=O)=O
│   │   └── C(C(C(C=O)O)O)(CCO)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(C(C)N)=O)(CCO)O)=O	USUIHKYJMLKFAF	"C(C(C(C(C)N)=O)(CCO)O)=O
├── C(C(CCO)(C(C(C)=O)O)O)=O
│   ├── C(C(CCO)=O)=O
│   │   └── C(C(C(C=O)O)O)(CCO)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(C)(CO)=O
│       └── C(C(C(CC(CO)=O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CCO)N)(C(CO)(C)O)=O	KZHFDLXRUAFTMD	"C(C(CCO)N)(C(CO)(C)O)=O
├── C(C(C(CO)(C)O)O)(CCO)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C(CO)C(C)(CO)O)N)=O	WBOCRADXCWLVKI	"C(C(C(CO)C(C)(CO)O)N)=O
├── C(CO)(C(CO)C(CO)(C)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(CC(CO)(CCO)O)N)=O	NDEIABZRTIPNLY	"C(C(CC(CO)(CCO)O)N)=O
├── C(CO)(CC(CO)(CCO)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
G4	C(C(C)N)(C(CO)(CCO)O)=O	JZTLNZOBGJBMCO	"C(C(C)N)(C(CO)(CCO)O)=O
├── C(C)(C(C(CO)(CCO)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CCO)=O
│       └── C(C(C(C=O)O)O)(CCO)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── N
"
