Generation	Smiles	Inchi	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G5	C(C(CCO)C(CO)O)=O	UBFARMVNFGAAMO	24.5185	C6H12O4	148.07356	-1.4555	-0.249	4	3	77.76	-5.7733
G5	C(CC(CO)C(CO)O)=O	PPXTYJABSSCOSC	29.7579	C6H12O4	148.07356	-1.4555	-0.249	4	3	77.76	-5.8467
G5	C(CO)(C(C)C(CO)O)=O	CNBVGHVNBUOTFB	50.2086	C6H12O4	148.07356	-1.3695	-0.193	4	3	77.76	1.7767
G5	C(C(CC(CO)O)C(C=O)O)=O	DPELKBASESJJMO	32.9728	C7H12O5	176.068475	-2.2352	-0.335	5	3	94.83	-7.8477
G5	C(C(C(CO)CCO)O)=O	HQSKMKIDRWVBPF	26.5976	C6H12O4	148.07356	-1.4555	-0.249	4	3	77.76	-7.743
G5	C(C(CO)CC(CO)O)(O)=O	BBQATIATIXIEOK	-12.2041	C6H12O5	164.068475	-1.5928	-0.016	5	4	97.99	-5.375
G5	C(CCC(C(CO)O)O)=O	GKEKEJAKZNNZPN	47.1261	C6H12O4	148.07356	-1.3145	-0.467	4	3	77.76	-4.9315
G5	C(C(C(CCCO)O)O)=O	KUIOHCAQZYZUSR	46.201	C6H12O4	148.07356	-1.3145	-0.467	4	3	77.76	-9.4064
G5	C1C(CC(CCO)(O)O1)O	XAIFQLVFJIDMTA	14.9994	C6H12O4	148.07356	-0.8646	-0.416	4	3	69.92	-1.2954
G5	C(CC1C(CC(O)O1)O)O	AANCOMJBSIUWFH	9.45252	C6H12O4	148.07356	-0.8042	-0.547	4	3	69.92	-2.8243
G5	C1C(C(CC(CO)O1)O)O	POHLHDSBJAEFFB	6.27618	C6H12O4	148.07356	-1.4182	-0.334	4	3	69.92	-6.2942
G5	C1(CC(C(C(C1CO)O)O)O)=O	MDYSZBTYTLCYII	448.665	C7H12O5	176.068475	-1.8701	-0.258	5	4	97.99	1.114
G5	C(C(C(C)=O)(C(CO)CO)O)=O	JVJYYCDTUSQCCD	48.6948	C7H12O5	176.068475	-2.1279	-0.01	5	3	94.83	-2.8119
G5	C(C(C=O)(C(CO)CO)O)=O	SHXNJNZVFLYOAI	28.5228	C6H10O5	162.052825	-2.6683	0.204	5	3	94.83	-4.1827
G5	C(C(CO)(C(CO)CC=O)O)=O	GPXMGRWOWNAYDD	42.4554	C7H12O5	176.068475	-2.2139	-0.066	5	3	94.83	-5.5231
G5	C(CO)(C(C)C(CO)(CO)O)=O	TYCHZUZFGPSATM	69.1016	C7H14O5	178.084125	-1.9156	0.205	5	4	97.99	1.0486
G5	C(C(CCO)C(CO)(CO)O)=O	GXYUGDRQHDBJHE	991.814	C7H14O5	178.084125	-2.0016	0.149	5	4	97.99	-6.8175
G5	C(C(CO)(C(CO)CCO)O)=O	AMMCGGGRGKKGAK	55.9892	C7H14O5	178.084125	-2.0016	0.149	5	4	97.99	-7.3331
G5	C(C(C)C(CO)(CO)O)=O	XTURDRUEQUUXCT	46.9928	C6H12O4	148.07356	-1.5293	-0.088	4	3	77.76	-4.1522
G5	C(C(CO)(C(CO)C)O)=O	OMWVMXIVGASFTQ	714.777	C6H12O4	148.07356	-1.5293	-0.088	4	3	77.76	-4.1053
G5	C(C)(C(CO)(C(CO)C)O)=O	XVSNZBUISBUPOP	397.172	C7H14O4	162.08921	-0.9889	-0.302	4	3	77.76	-0.89124
G5	C1(COC(C(CO)O)C1CO)=O	CUZDQYQRXUJWJU	53.1821	C7H12O5	176.068475	-1.9892	-0.038	5	3	86.99	0.94618
G5	C1(COC(CO)C(C1CO)O)=O	MQBATARJSLMYJK	70.4988	C7H12O5	176.068475	-1.9319	-0.038	5	3	86.99	0.74146
G5	C1(COCC(C(C1CO)O)O)=O	AAFMEICSGXWVDN	67.6646	C7H12O5	176.068475	-1.84	-0.038	5	3	86.99	-4.1523
G5	C(C(C=O)(C(CO)CCO)O)=O	DHLUBHQKYYPCSY	52.8201	C7H12O5	176.068475	-2.2139	-0.066	5	3	94.83	-7.2925
G5	C(CO)(C(CO)(C(CO)C)O)=O	LVVPVVRTIHKIEG	733.149	C7H14O5	178.084125	-1.9156	0.205	5	4	97.99	0.40252
G5	C(C)(C(C(C)=O)(C(CO)O)O)=O	UQYVXXCIKKSGPM	396.155	C7H12O5	176.068475	-1.9009	-0.172	5	3	94.83	-0.063448
G5	C(C(C)C(CO)(C(CO)O)O)=O	XRWLXHBDUCZWBC	70.1976	C7H14O5	178.084125	-2.0967	0.041	5	4	97.99	-2.7297
G5	C(C(C(CO)O)(C(CO)C)O)=O	ASLFEFLVGVQNFQ	757.514	C7H14O5	178.084125	-2.0967	0.041	5	4	97.99	-4.0815
G5	C(C(C(CCO)=O)(CCO)O)=O	UROQTUVSDVDOSL	44.2206	C7H12O5	176.068475	-1.8918	-0.12	5	3	94.83	-4.0776
G5	C(C(C(CO)=O)CC(CO)O)=O	MBZNOBIFWRKBEN	28.6528	C7H12O5	176.068475	-2.0541	-0.171	5	3	94.83	-6.4212
G5	C(C(C=O)CC(C(CO)O)O)=O	SJGSYRHQNCICTG	38.0999	C7H12O5	176.068475	-2.2352	-0.335	5	3	94.83	-3.6175
G5	C1(C(CO)OC(C(CO)O)C1)=O	SAFFFUOAIJLPKX	71.2597	C7H12O5	176.068475	-1.9338	-0.256	5	3	86.99	-0.37084
G5	C1(C(CO)OC(C(C1)O)CO)=O	KLJAGMSFMINMBK	471.459	C7H12O5	176.068475	-1.8765	-0.256	5	3	86.99	1.4437
G5	C1(C(CO)OCC(C(C1)O)O)=O	SYUDDXULQHXNIB	86.1745	C7H12O5	176.068475	-1.7846	-0.256	5	3	86.99	-1.8345
G5	C(C(CCO)O)=CC(O)=O	VXPJFXNRJWTXQI	-32.6087	C6H10O4	146.05791	-0.6822	-0.405	4	3	77.76	-0.77902
G5	C1C(C(C(O)O1)(CCO)O)O	CKEHJDZFRPOMAY	71.3764	C6H12O5	164.068475	-1.683	0.121	5	4	90.15	-3.0396
G5	C(CO)(CO)=C(C=O)C(CO)O	ZVIZQCQJQWOWTB	9.64445	C7H12O5	176.068475	-1.6399	0.398	5	4	97.99	-4.322
G5	C(CO)=C(C=O)C(CO)(CO)O	PAIHDLUSOHKCQQ	53.5098	C7H12O5	176.068475	-1.8657	0.413	5	4	97.99	-3.5891
G5	C(CO)(C(CO)(CO)O)=CC=O	ASYHJRBIHILVEL	947.705	C7H12O5	176.068475	-1.8657	0.413	5	4	97.99	-5.0712
G5	C(CO)=C(CO)CO	DRLCSWDVAKHTJF	-17.7583	C5H10O3	118.062995	-0.5399	0.101	3	3	60.69	-2.4997
G5	C(C(CO)O)=C(C=O)C(CO)O	HLFZCBYZSOVKBP	49.7305	C7H12O5	176.068475	-1.887	0.144	5	4	97.99	-2.5242
G5	C(CO)=C(C=O)C(C(CO)O)O	ZQDQDWGCKFNPRC	42.6928	C7H12O5	176.068475	-1.887	0.144	5	4	97.99	-2.6029
G5	C(CO)(C(C(CO)O)O)=CC=O	YLYRWBNTPTUWCO	42.6942	C7H12O5	176.068475	-1.887	0.144	5	4	97.99	-4.1202
G5	C=C(C(CO)O)CCO	CHNKFWZAAINWMP	43.7574	C6H12O3	132.078645	-0.1139	-0.444	3	3	60.69	-5.2325
G5	C(C)(C(CO)O)=CCO	WEFOTMBOYOTKTQ	25.5283	C6H12O3	132.078645	-0.1806	-0.277	3	3	60.69	-0.24066
G5	C(CO)=C(C(CO)=O)C(C)O	MTEHGOUJNMBARD	29.7789	C7H12O4	160.07356	-0.7792	-0.199	4	3	77.76	0.5105
G5	C(C)=C(C(CO)=O)C(CO)O	HZHCBLKHNHQNNB	69.8362	C7H12O4	160.07356	-0.7792	-0.199	4	3	77.76	-0.24114
G5	C(CC(CO)=CC(CO)O)=O	SOXYRCRTNSTULZ	40.4435	C7H12O4	160.07356	-0.8652	-0.255	4	3	77.76	-5.6558
G5	C(CO)(CC(CO)O)=CC=O	JAACPBLYYFQMSI	29.8817	C7H12O4	160.07356	-0.8652	-0.255	4	3	77.76	-8.1482
G5	C=C(CO)C(C(C(CO)O)O)O	WBDNNRNVWMNYMG	62.236	C7H14O5	178.084125	-1.7031	0.084	5	5	101.15	-3.3191
G5	C(C(C(CO)O)O)=C(CO)CO	YFDOXXHFWAWIHB	30.7595	C7H14O5	178.084125	-1.6747	0.359	5	5	101.15	-1.9055
G5	C=C(CO)C1C(C(C(O1)O)O)O	BFBYXLZHYDGCKE	55.4342	C7H12O5	176.068475	-1.2354	-0.211	5	4	90.15	-5.3452
G5	C=C(CO)C1(C(C(CO1)O)O)O	OFJSMGZXUBDYPY	59.4822	C7H12O5	176.068475	-1.2958	-0.08	5	4	90.15	-5.9647
G5	C(CO)(CCO)=CCO	OPWXOSDGXNFVNM	7.07424	C6H12O3	132.078645	-0.0855	-0.169	3	3	60.69	-5.5812
G5	C(CC(C(C(CO)O)O)=C)=O	JOEUSQBOCYWTEM	75.9439	C7H12O4	160.07356	-0.8936	-0.53	4	3	77.76	-5.5565
G5	C(C(C(C(CCO)=C)O)O)=O	XOABVESMPIWLFB	63.3848	C7H12O4	160.07356	-0.8936	-0.53	4	3	77.76	-7.3917
G5	C(C)(C(C(CO)O)O)=CC=O	PPCSBCWOOKIGCB	67.437	C7H12O4	160.07356	-0.9603	-0.363	4	3	77.76	-3.4899
G5	C(C(C(C(C)=CCO)O)O)=O	AOHWAWYOPCVQBV	50.6946	C7H12O4	160.07356	-0.9603	-0.363	4	3	77.76	-1.9324
G5	C(CC(CO)O)=CC(CO)=O	HZBRURBFCKWZFE	66.7949	C7H12O4	160.07356	-0.9312	-0.345	4	3	77.76	-4.2455
G5	C(CO)(CC=CC(CO)O)=O	LTINEITWUWIPEF	447.03	C7H12O4	160.07356	-0.9312	-0.345	4	3	77.76	-3.9044
G5	C(C)(C(C=CC(CO)O)O)=O	UANGWGFNPJWRQZ	464.128	C7H12O4	160.07356	-1.0263	-0.453	4	3	77.76	0.1305
G5	C(CO)(C)=C(C=O)C(CO)O	NKKKIANDLAVUAY	26.482	C7H12O4	160.07356	-0.7132	-0.109	4	3	77.76	-4.2607
G5	C(CO)=C(C=O)C(CO)(C)O	XLTPZQNLECKKDC	35.3937	C7H12O4	160.07356	-0.939	-0.094	4	3	77.76	-4.6736
G5	C(CO)(C(CO)(C)O)=CC=O	NMRAKXZQRVEYJK	28.6857	C7H12O4	160.07356	-0.939	-0.094	4	3	77.76	-6.1694
G5	C(CO)(C(CO)O)=CCO	OLXJQCREHZIYEV	14.656	C6H12O4	148.07356	-1.1073	0.23	4	4	80.92	-0.38337
G5	C=C(C(CO)O)C(CO)O	VUIFTVILCOSWNG	57.3125	C6H12O4	148.07356	-1.1357	-0.045	4	4	80.92	-3.5935
G5	C(CO)=C(C(CO)=O)C(CO)O	ATZHWBGEEMCZHZ	53.7256	C7H12O5	176.068475	-1.7059	0.308	5	4	97.99	1.2719
G5	C(CO)=C(C=O)C(CO)O	CRKMXBSYYXIDND	20.8156	C6H10O4	146.05791	-1.3196	0.015	4	3	77.76	-2.5242
G5	C=C(CO)C(CO)O	PGARYUHLQUORKU	22.4269	C5H10O3	118.062995	-0.5683	-0.174	3	3	60.69	-3.6442
G5	C(CO)=C(C(O)=O)CCO	ZIAMVZISRLNMKF	-15.8852	C6H10O4	146.05791	-0.4351	-0.151	4	3	77.76	-2.264
G5	C(C(CO)O)=C(C(O)=O)C	QAMUITMLUWAJJS	-2.65283	C6H10O4	146.05791	-0.5302	-0.259	4	3	77.76	0.14627
G5	C=C(C(O)=O)CC(CO)O	YIADFIBQAFEBDO	8.38436	C6H10O4	146.05791	-0.4635	-0.426	4	3	77.76	-9.8349
G5	C=C(C=O)C(CO)(CO)O	HENSFZKAUPQLHJ	64.3375	C6H10O4	146.05791	-1.3267	0.009	4	3	77.76	-6.8001
G5	C=C(C(CO)O)C(CO)(CO)O	XOZLXCDYIDLRSU	989.491	C7H14O5	178.084125	-1.6818	0.353	5	5	101.15	-4.4924
G5	C(CO)(C(CO)(CO)O)=CCO	HYWFQWKCYUJEOR	937.539	C7H14O5	178.084125	-1.6534	0.628	5	5	101.15	-1.3838
G5	C=C(CO)C(CO)(CO)O	VYPSKMUCWYRCPT	947.366	C6H12O4	148.07356	-1.1144	0.224	4	4	80.92	-4.5859
G5	C=CC(CO)(CO)O	ZBAKYSJWSSHGMG	61.5331	C5H10O3	118.062995	-0.7941	-0.159	3	3	60.69	-6.9917
G5	C(C)(C(C=C)(C(CO)O)O)=O	CIBXWOXFEHIBFC	89.7306	C7H12O4	160.07356	-1.0334	-0.459	4	3	77.76	-3.4529
G5	C(C(C=O)(C=CC(CO)O)O)=O	ORPMZGGQAJMRAS	83.0467	C7H10O5	174.052825	-2.3251	-0.056	5	3	94.83	-2.8963
G5	C=C(C=O)C(CO)(C(CO)O)O	HANGCTXPMJUHGA	79.4863	C7H12O5	176.068475	-1.8941	0.138	5	4	97.99	-5.3315
G5	C=C(CO)C(CO)(C(CO)O)O	MEOJUNHYVDKGMZ	921.673	C7H14O5	178.084125	-1.6818	0.353	5	5	101.15	-3.163
G5	C(CO)(C(C)O)=CC(CO)=O	SJEOIDPNMVZIPB	15.0618	C7H12O4	160.07356	-0.7792	-0.199	4	3	77.76	0.14089
G5	C(C(C(CO)=C)(CCO)O)=O	FVHLWWLOVOYHLS	663.195	C7H12O4	160.07356	-0.8723	-0.261	4	3	77.76	-7.713
G5	C1C(C(CO)(OCC=1)O)O	XULULDBVPQNVJJ	67.149	C6H10O4	146.05791	-1.2524	-0.188	4	3	69.92	-0.22334
G5	C1C(C(OC(C=1)CO)O)O	XQYWCCYOOQSSGZ	56.0128	C6H10O4	146.05791	-1.192	-0.319	4	3	69.92	-0.78567
G5	C1C(C(C(C(CO)O)O1)O)O	JNYAEWCLZODPBN	106.123	C6H12O5	164.068475	-2.3276	0.065	5	4	90.15	-3.8248
G5	C1(C(O)OC(C(CCO)O)C1)=O	WIUMOHAFILSZEC	43.3819	C7H12O5	176.068475	-1.2279	-0.469	5	3	86.99	-1.7584
G5	C(C1(CC(C(CCO)O1)O)O)=O	HPMBIIWVWUDQOE	44.6985	C7H12O5	176.068475	-1.6789	-0.502	5	3	86.99	-5.6173
G5	C1(C(O)OC(CC(CO)O)C1)=O	VQXZYOJROKRRAF	38.1142	C7H12O5	176.068475	-1.2279	-0.469	5	3	86.99	-4.7211
G5	C(C1C(CO)OC(C)(C1O)O)=O	NDNRZRRWXLBHBU	378.176	C7H12O5	176.068475	-1.864	-0.392	5	3	86.99	-1.17
G5	C(C1C(CO)C(C(C)(O1)O)O)=O	HVQKRPGUICWXLC	368.932	C7H12O5	176.068475	-1.864	-0.392	5	3	86.99	-0.99667
G5	C(C)(C1C(CO)C(C(O1)O)O)=O	RLDQRXDETZPXGJ	357.014	C7H12O5	176.068475	-1.5879	-0.359	5	3	86.99	0.23186
G5	C(C1C(CO)OC(C1(C)O)O)=O	RWDGXKCGICRGPM	391.01	C7H12O5	176.068475	-1.8303	-0.254	5	3	86.99	-1.1464
G5	C(C1C(CO)C(C)(C(O1)O)O)=O	RVYRXSLNTGZQKY	42.6743	C7H12O5	176.068475	-1.8303	-0.254	5	3	86.99	-0.92112
G5	C(C1(C)C(CO)C(C(O1)O)O)=O	BAHHNBSFQOXYNK	377.308	C7H12O5	176.068475	-1.8303	-0.254	5	3	86.99	-3.7874
G5	C(C1C(CO)C(C(O1)O)O)=O	GRUHPEXWOJZEAF	36.7789	C6H10O5	162.052825	-2.1283	-0.145	5	3	86.99	-2.8295
G5	C(C1(CC(C(CCO)O1)O)O)O	HGDQGNBHJWPGSQ	45.9342	C7H14O5	178.084125	-1.4666	-0.287	5	4	90.15	-5.6932
G5	C1C(CC(O)O1)(CC(CO)O)O	XPLGFBDENYGOHE	28.0525	C7H14O5	178.084125	-1.3983	-0.149	5	4	90.15	-3.9093
G5	C1(C(CC(CO)(CCO)O1)O)O	SNADSMOCSAVUGU	42.2183	C7H14O5	178.084125	-1.4329	-0.149	5	4	90.15	-6.4377
G5	C1C(CO)C(C(O)O1)O	SGKMQAPRVLXUGJ	15.7554	C5H10O4	134.05791	-1.314	-0.059	4	3	69.92	-0.75505
G5	C(CO)(C1COC(CO)(C1)O)=O	KOBSSQGYXRUERC	34.9844	C7H12O5	176.068475	-1.7229	-0.12	5	3	86.99	-1.6079
G5	C(C1COC(C1O)(CCO)O)=O	UJUCTAZRFXSJEH	15.406	C7H12O5	176.068475	-1.7343	-0.284	5	3	86.99	-3.6517
G5	C(CC1(C(C(CO1)CO)O)O)=O	FDNDNWAFNIJAKP	13.2857	C7H12O5	176.068475	-1.7343	-0.284	5	3	86.99	-1.8183
G5	C(C(CO)O)(C1COC(C1)O)=O	VACOWTLIAUHYTE	14.3803	C7H12O5	176.068475	-1.6279	-0.251	5	3	86.99	1.0238
G5	C(C1COC(C1)(C(CO)O)O)=O	LHZSDZILCIKHOR	40.6353	C7H12O5	176.068475	-1.904	-0.284	5	3	86.99	-2.8101
G5	C(C(C1(CC(CO1)CO)O)O)=O	LTIVVFBFURZQCG	46.4258	C7H12O5	176.068475	-1.904	-0.284	5	3	86.99	-4.737
G5	C1(C(C)(O)OCC1C(CO)O)=O	GKRCUPOTFIJQLC	392.357	C7H12O5	176.068475	-1.4734	-0.228	5	3	86.99	1.1462
G5	C1(C(CCO)(O)OC(CO)C1)=O	QMXYENKPNNWCAX	30.6644	C7H12O5	176.068475	-1.3229	-0.338	5	3	86.99	-4.6244
G5	C1(C(CC(CO)O)(O)OCC1)=O	TZJDBAVCFYJGEC	37.5668	C7H12O5	176.068475	-1.2883	-0.338	5	3	86.99	-2.9183
G5	C(CCO)(C1COC(C1O)O)=O	FKHVMHQNZUOMKD	4.09844	C7H12O5	176.068475	-1.4582	-0.251	5	3	86.99	-1.4539
G5	CC1(C(C(C(CCO)O1)O)O)O	QCQLWEOLIAOPQF	421.266	C7H14O5	178.084125	-1.392	-0.395	5	4	90.15	-2.3713
G5	CC1(CC(O)OC1C(CO)O)O	IHGFNSNANHKIIC	381.206	C7H14O5	178.084125	-1.528	-0.257	5	4	90.15	0.58754
G5	CC1(CCO)C(C(C(O)O1)O)O	AXXZNGSNFMYFEE	401.387	C7H14O5	178.084125	-1.3583	-0.257	5	4	90.15	-3.8319
G5	C1C(C)(C(C(O)O1)C(CO)O)O	DVJRGYDLVZAKIW	464.661	C7H14O5	178.084125	-1.5834	-0.039	5	4	90.15	0.9634
G5	CC1(CO)C(CO)C(C(O)O1)O	ZNPPKOOLEAUVCB	394.18	C7H14O5	178.084125	-1.618	-0.039	5	4	90.15	-3.8345
G5	CC1C(CO)C(C(O)O1)O	AVNAGTGLBGGPNZ	370.602	C6H12O4	148.07356	-0.9893	-0.437	4	3	69.92	0.17041
G5	C(CC1CC(C(O)O1)O)O	DCZSXQHCSKPCAM	27.1154	C6H12O4	148.07356	-0.8042	-0.547	4	3	69.92	-3.0615
G5	C1C(C(C(O)O1)C(CO)O)O	NAFSGNRNXHHVEP	14.1279	C6H12O5	164.068475	-1.8814	0.07	5	4	90.15	-0.51098
G5	C1(C(C(CO)C(CO)O1)O)O	OIZLNMWNLRDFOU	35.3068	C6H12O5	164.068475	-1.916	0.07	5	4	90.15	-0.8955
G5	C1C(CC(O)O1)(O)OCCO	QYMSGILOFRXTNA	10.9759	C6H12O5	164.068475	-1.16	-0.01	5	3	79.15	0.028786
G5	C(C1CC(C(O)O1)O)O	ZUYIBYOYYUXIGY	34.0728	C5H10O4	134.05791	-1.2586	-0.277	4	3	69.92	-4.5023
G5	C1CC(C(CCO)(O)O1)O	BTWIMSKOTDEDQB	29.1104	C6H12O4	148.07356	-0.8646	-0.416	4	3	69.92	-1.4669
G5	C1CCC(C(CO)O)(O)O1	MDMASDWPNNGGNC	22.6141	C6H12O4	148.07356	-1.0343	-0.416	4	3	69.92	-1.7084
G5	C=CC1(C(C(CO)(CO1)O)O)O	IEYIQTJGDAYZNO	82.2166	C7H12O5	176.068475	-1.6042	-0.065	5	4	90.15	-6.1997
G5	CC1(C(C(CO)(C(C)O1)O)O)O	RNMGOSLJZXHJQY	854.044	C7H14O5	178.084125	-1.5484	-0.234	5	4	90.15	2.341
G5	CC1C(CO)(C(C(O)O1)O)O	VSTCLKQQGTYAAZ	434.285	C6H12O5	164.068475	-1.8127	0.013	5	4	90.15	1.1959
G5	C(C1(C)C(CO)(CC(O1)O)O)=O	WOFLHGOELHTWGC	387.007	C7H12O5	176.068475	-1.8016	-0.203	5	3	86.99	-6.3348
G5	CC1C(CO)(CC(CO)(O)O1)O	WNEVISLQJTVKFI	406.045	C7H14O5	178.084125	-1.623	-0.126	5	4	90.15	-2.967
G5	C(C)(C1(COC(CO)(C1)O)O)=O	RYLIXCMEXBCIST	60.8948	C7H12O5	176.068475	-1.6196	-0.177	5	3	86.99	-1.5761
G5	C(CCO)(C1(COC(C1)O)O)=O	JHUUTFSSMVPEOU	17.3757	C7H12O5	176.068475	-1.4295	-0.2	5	3	86.99	-0.22403
G5	C(C)(C1(CC(CO)(CO1)O)O)=O	CJXATWWMXMMLBX	64.7398	C7H12O5	176.068475	-1.6196	-0.177	5	3	86.99	-1.2346
G5	C(CC1(CC(CO1)(CO)O)O)=O	ZCYLCTTUIZEZMF	23.6524	C7H12O5	176.068475	-1.7056	-0.233	5	3	86.99	-4.9735
G5	C(C1(COC(C1)(CCO)O)O)=O	ZLUKVUZNCGYFEY	21.9978	C7H12O5	176.068475	-1.7056	-0.233	5	3	86.99	-4.8342
G5	C1C(C)(C(C(O)O1)(CCO)O)O	NWVMHEHIGAJKIQ	449.917	C7H14O5	178.084125	-1.385	0.012	5	4	90.15	0.29971
G5	CC1(CO)C(CO)(CC(O)O1)O	AAIODMUZXUKLRI	392.584	C7H14O5	178.084125	-1.5893	0.012	5	4	90.15	-6.3646
G5	CC1C(CO)(CC(O)O1)O	LDBRDKWJDVWNMR	366.807	C6H12O4	148.07356	-0.9606	-0.386	4	3	69.92	-2.7486
G5	C1(C(O)OC(C(C1)O)CCO)=O	CIXXNBLPVUHHSG	397.317	C7H12O5	176.068475	-1.1706	-0.469	5	3	86.99	-0.16156
G5	C(C1(CC(CC(CO)O1)O)O)=O	ZMBTVWQMGBHYRO	45.778	C7H12O5	176.068475	-1.7913	-0.502	5	3	86.99	-6.0915
G5	C(C1(CC(O)OC(CO)C1)O)O	OYWCWVCOYQMCTE	16.521	C7H14O5	178.084125	-1.5453	-0.149	5	4	90.15	-3.4032
G5	C1(COC(CO)(C(CO)C1)O)=O	KEFXGIKMHWVYJZ	58.3577	C7H12O5	176.068475	-1.4907	-0.12	5	3	86.99	-1.9703
G5	C(CO)(C1COC(CC1O)O)=O	BWGSIMMZUCLQFK	398.46	C7H12O5	176.068475	-1.5706	-0.251	5	3	86.99	1.3496
G5	C(C1COC(CO)(CC1O)O)=O	DGBGJNKQRVJBJA	24.1396	C7H12O5	176.068475	-1.8467	-0.284	5	3	86.99	-4.9784
G5	C(C1(CC(C(CO)CO1)O)O)=O	QMTLNKRENSOWMS	44.816	C7H12O5	176.068475	-1.8467	-0.284	5	3	86.99	-2.8161
G5	C1(C(COC(CCO)(C1)O)O)=O	SMEMPFGBSNKNQX	23.3055	C7H12O5	176.068475	-1.231	-0.338	5	3	86.99	-0.21343
G5	C1(C(C(CCO)(O)OCC1)O)=O	WFVKEXRVHHMAHE	35.717	C7H12O5	176.068475	-1.231	-0.338	5	3	86.99	-0.70771
G5	C1(CC(C(CO)O)(O)OCC1)=O	YRDXIFUSARECDO	23.6556	C7H12O5	176.068475	-1.4007	-0.338	5	3	86.99	0.79419
G5	C1(C(C(O)OCC1CCO)O)=O	CKYHLVYBQVHKLQ	23.7634	C7H12O5	176.068475	-1.226	-0.251	5	3	86.99	-1.0344
G5	C1(CC(O)OCC1C(CO)O)=O	RSJQLUWIVGNICP	-8.80164	C7H12O5	176.068475	-1.3957	-0.251	5	3	86.99	0.7594
G5	CC1(CC(O)OC(CO)C1O)O	DWXJARZOZAEYKF	397.746	C7H14O5	178.084125	-1.4707	-0.257	5	4	90.15	2.2343
G5	C(C1(CC(CC(CO)O1)O)O)O	ATGWBCMEPCKSMT	56.5051	C7H14O5	178.084125	-1.579	-0.287	5	4	90.15	-2.8955
G5	CC1(C(C(CC(CO)O1)O)O)O	BBLQKUFAQIDUFO	47.7751	C7H14O5	178.084125	-1.5044	-0.395	5	4	90.15	-1.2417
G5	C1C(C)(C(CO)C(C(O)O1)O)O	XCUNNOQQHIOKQG	890.193	C7H14O5	178.084125	-1.5261	-0.039	5	4	90.15	1.3136
G5	C(C1CC(CC(O)O1)O)O	IMAXLNCKOJCLPF	-0.0118527	C6H12O4	148.07356	-0.9166	-0.547	4	3	69.92	-3.3206
G5	C1C(C(CO)C(C(O)O1)O)O	JGRGPISONPSCLE	435.759	C6H12O5	164.068475	-1.8241	0.07	5	4	90.15	-0.41805
G5	C1CC(CC(CO)(O)O1)O	VJUDPTAMJSVBSC	26.2276	C6H12O4	148.07356	-0.977	-0.416	4	3	69.92	-3.2605
G5	C1(CC(C)(O)OCC1(CO)O)=O	NIVNSGOAKYYXKL	385.479	C7H12O5	176.068475	-1.3874	-0.177	5	3	86.99	2.6171
G5	C1(CC(O)OCC1(CCO)O)=O	PPRAGIHZKKRXKD	8.95701	C7H12O5	176.068475	-1.1973	-0.2	5	3	86.99	-0.0088613
G5	C1(C(C)(O)OCC(CO)(C1)O)=O	FFOPLQPXTZSIOI	398.856	C7H12O5	176.068475	-1.3874	-0.177	5	3	86.99	-0.9922
G5	C1C(C)(C(CO)(CC(O)O1)O)O	ZKLIOMOEVNFNIT	397.126	C7H14O5	178.084125	-1.4974	0.012	5	4	90.15	-0.92057
G5	C1(C(O)OC(CO)CC(C1)O)=O	QHLNBFVTQSKAFI	40.4512	C7H12O5	176.068475	-1.283	-0.469	5	3	86.99	-1.8271
G5	C1(C(COC(CC1)(CO)O)O)=O	JTMJZWJQBBGFTO	57.5841	C7H12O5	176.068475	-1.3434	-0.338	5	3	86.99	-2.8501
G5	C1(C(O)OCC(CO)C(C1)O)=O	LKHPRITWJTUVEO	35.7221	C7H12O5	176.068475	-1.3384	-0.251	5	3	86.99	1.1988
G5	C1(C(C(COC(C1)O)CO)O)=O	ZFFYARFZGLFILO	-2.67372	C7H12O5	176.068475	-1.3384	-0.251	5	3	86.99	0.88063
G5	C1(CCC(O)OCC1(CO)O)=O	XYNWUXRWMZOLRA	40.9333	C7H12O5	176.068475	-1.3097	-0.2	5	3	86.99	0.40556
G5	C1(CC(COC(C1)O)(CO)O)=O	JGEQLCJQYRYJNU	25.376	C7H12O5	176.068475	-1.3097	-0.2	5	3	86.99	-2.2183
G5	C1(CCC(C1(C(CO)O)O)O)=O	OVXOGFSTMDQCSA	98.8156	C7H12O5	176.068475	-1.8987	-0.207	5	4	97.99	-1.5376
G5	C(CO)(CCC(CCO)O)=O	FRMVBMQLTQLQNX	25.3198	C7H14O4	162.08921	-0.679	-0.573	4	3	77.76	-5.0142
G5	C(CO)(CCC(CO)CO)=O	STDWOYTYBYRLOQ	28.9318	C7H14O4	162.08921	-0.82	-0.355	4	3	77.76	-5.5117
G5	C(CO)(C(CCO)CCO)=O	JBZJXQXDRUOVMQ	33.7053	C7H14O4	162.08921	-0.82	-0.355	4	3	77.76	-1.0137
G5	C(CC(CO)CC(CO)=O)(O)=O	STQOPNLBHPANJP	1.79757	C7H12O5	176.068475	-1.1696	-0.337	5	3	94.83	-2.6511
G5	C(CO)(C(CCO)CC(O)=O)=O	FXZYLIZDINYOGB	0.60883	C7H12O5	176.068475	-1.1696	-0.337	5	3	94.83	-0.85041
