Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL
G3	C(C(CCO)(C(C=O)O)O)=O	FAGPJBHKKUOQAR	162.05282342	C6H10O5	6	10	5	-2.5273	-0.014	5	3	94.83	-4.9991	5	0.7943070996310865
G3	C(C(C(CO)C(CO)O)=O)=O	JOEMRRCMXVASPX	162.05282342	C6H10O5	6	10	5	-2.5085	0.099	5	3	94.83	-2.373	5	0.8999956378396644
G3	C(C(C(CO)(CCO)O)O)=O	PDHFWRCDNWXIRJ	164.068473484	C6H12O5	6	12	5	-2.315	0.201	5	4	97.99	-7.1143	5	0.9342033464806009
G3	C(CO)(C(CO)C(CO)O)=O	GNQPJPMTQHCZDA	164.068473484	C6H12O5	6	12	5	-2.2962	0.314	5	4	97.99	0.70639	5	1.0398918846891791
G3	C(C(C(C(C=O)O)O)O)=O	CGIVHSMOEAEFQI	148.037173356	C5H8O5	5	8	5	-3.003	-0.013	5	3	94.83	-3.095	5	1.174142202920087
G3	C(C(C(CO)(C)O)O)=O	HTPZSALIZDTBIL	134.0579088	C5H10O4	5	10	4	-1.8427	-0.036	4	3	77.76	-4.348	4	0.6530716149514837
G3	C(CO)(CC(CO)O)=O	KKLZOXZZESQNKR	134.0579088	C5H10O4	5	10	4	-1.5878	-0.033	4	3	77.76	-3.1844	4	0.6553364821936964
G3	C(C)(C(C(CO)O)O)=O	IGUZJYCAXLYZEE	134.0579088	C5H10O4	5	10	4	-1.6829	-0.141	4	3	77.76	0.41635	4	0.6530716149514836
G3	C(C(C(CO)O)C(C=O)O)=O	HIPAGLNATSXMFT	162.05282342	C6H10O5	6	10	5	-2.6896	-0.065	5	3	94.83	-3.2038	5	0.9011823161634099
G3	C(C(CCO)O)(O)=O	UFYGCFHQAXXBCF	120.042258736	C4H8O4	4	8	4	-1.3388	-0.093	4	3	77.76	-2.4724	4	0.3566140864860082
G3	C(CC(C(O)=O)O)(CCO)=O	KUSWJOPOFIZCSN	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-1.6989	5	0.11574960063439757
G3	C(C(CCC(CO)=O)O)(O)=O	ICELZWMGQRGTFX	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-5.2071	5	0.11574960063439735
G3	C(C(CC(C(C)=O)O)O)(O)=O	LZWYDLFSHVJXCF	162.05282342	C6H10O5	6	10	5	-1.5781	-0.393	5	3	94.83	0.11316	5	0.11348473339218465
G3	C(CC(CC(C(O)=O)O)O)=O	SLLURUDMWUFLKC	162.05282342	C6H10O5	6	10	5	-1.6641	-0.449	5	3	94.83	-2.6143	5	0.1169362789581431
G3	C(C(CCO)(CC=O)O)(O)=O	FWTFAZWTXINKAL	162.05282342	C6H10O5	6	10	5	-1.6428	-0.18	5	3	94.83	-3.9357	5	0.11574960063439735
G3	C(C(C)(CC(C=O)O)O)(O)=O	PUJKYDSEIJLNGJ	162.05282342	C6H10O5	6	10	5	-1.7379	-0.288	5	3	94.83	-1.9524	5	0.11348473339218465
G3	C(C(C=CC(CO)O)O)(O)=O	PEPJGLGUVINFJT	162.05282342	C6H10O5	6	10	5	-1.704	-0.006	5	4	97.99	-0.16114	5	0.4328495372701764
G3	C(C(CC(CO)=O)O)(O)=O	YVXXPGROVYTBAL	148.037173356	C5H8O5	5	8	5	-1.9374	-0.015	5	3	94.83	-2.2187	5	0.49439802559965285
G3	C(C(C(C(C)=O)O)O)(O)=O	HDGNQJMIIPXNJZ	148.037173356	C5H8O5	5	8	5	-2.0325	-0.123	5	3	94.83	1.8724	5	0.49213315835744037
G3	C(C(C(C=O)O)O)(O)=O	JYPFTOPPKDHQEW	134.021523292	C4H6O5	4	6	5	-2.5729	0.091	5	3	94.83	-1.2721	5	0.8742331288886533
G3	C(C)(C(CO)(C(C=O)O)O)=O	VPNBLFIVNKFHGY	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-1.1921	5	0.7908555540651285
G3	C1(C(C(C(CO)C1O)O)O)=O	QJEBIWGZDFAUAU	162.05282342	C6H10O5	6	10	5	-2.2121	0.012	5	4	97.99	-0.051205	5	1.2242444430528143
G3	C(C(C(CO)O)=O)(CCO)=O	SABLHQLUOCAHMV	162.05282342	C6H10O5	6	10	5	-2.1864	0.045	5	3	94.83	-6.8601	5	0.7931204213073412
G3	C(C(CO)=O)(C(CCO)O)=O	GYSCUAORHOFYBL	162.05282342	C6H10O5	6	10	5	-2.1864	0.045	5	3	94.83	-4.2019	5	0.7931204213073412
G3	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	162.05282342	C6H10O5	6	10	5	-2.3675	-0.119	5	3	94.83	-3.4132	5	0.7943070996310865
G3	C(C(CO)O)(C(C(C)=O)O)=O	TXOVMBDXFHTOKH	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	-0.28199	5	0.7908555540651285
G3	C(C(C)O)(C(C(CO)=O)O)=O	PLFONWSYZWJLGP	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	0.39057	5	0.7908555540651285
G3	C(C(C(C(C(C)O)O)=O)O)=O	BHIQKDNSGQRBRS	162.05282342	C6H10O5	6	10	5	-2.4626	-0.227	5	3	94.83	-2.3908	5	0.7920422323888741
G3	C(C(CC(C(CO)O)O)O)=O	KDSPLKNONIUZSZ	164.068473484	C6H12O5	6	12	5	-2.3363	-0.068	5	4	97.99	-3.6175	5	0.9353900248043466
G3	C(C(CCO)O)(C(CO)O)=O	DWRCPJZTWDRHQM	164.068473484	C6H12O5	6	12	5	-2.1552	0.096	5	4	97.99	-0.94635	5	0.9342033464806013
G3	C(CO)(C(CC(CO)O)O)=O	UQZTYCQHZBCWQZ	164.068473484	C6H12O5	6	12	5	-2.1552	0.096	5	4	97.99	-2.5917	5	0.9342033464806007
G3	C(C(C(CO)O)O)(C(C)O)=O	UCLAXLMTPFNPGE	164.068473484	C6H12O5	6	12	5	-2.2503	-0.012	5	4	97.99	-0.85732	5	0.9319384792383882
G3	C(CO)(C(C(CCO)O)O)=O	XHRNJZRZXZGBMY	164.068473484	C6H12O5	6	12	5	-2.1552	0.096	5	4	97.99	-0.17952	5	0.9342033464806007
G3	C1(C(C(CO)O)OCC1O)=O	QOJKBNZXYZFGLT	162.05282342	C6H10O5	6	10	5	-2.1839	0.014	5	3	86.99	0.59955	5	0.9250188486684513
G3	C1(C(CC(C(CO)O)O1)O)=O	NSEFGBGANVMEIR	162.05282342	C6H10O5	6	10	5	-2.0417	-0.316	5	3	86.99	-1.9819	5	0.6672129828347552
G3	C1(C(C(CO)OCC1O)O)=O	TWOSIGGTFLLPLQ	162.05282342	C6H10O5	6	10	5	-2.1266	0.014	5	3	86.99	0.2321	5	0.9215673031024932
G3	C1(C(CC(C(CO)O1)O)O)=O	GTGDSXQRKKKXQC	162.05282342	C6H10O5	6	10	5	-1.9844	-0.316	5	3	86.99	-1.0679	5	0.6637614372687971
G3	C1(C(CO)OC(CC1O)O)=O	SFZJIWQYYLRQLK	162.05282342	C6H10O5	6	10	5	-1.625	-0.199	5	3	86.99	1.2497	5	0.6637614372687971
G3	C1(C(O)OC(CO)CC1O)=O	YEVOKMDALIJSDL	162.05282342	C6H10O5	6	10	5	-1.625	-0.199	5	3	86.99	-1.9261	5	0.6637614372687971
G3	C1(C(C(COCC1O)O)O)=O	PWBXJGMQCOHUAQ	162.05282342	C6H10O5	6	10	5	-2.0347	0.014	5	3	86.99	-4.7267	5	0.9181157575365353
G3	C1(C(CC(C(CO1)O)O)O)=O	GEROFWUZHDVEDM	162.05282342	C6H10O5	6	10	5	-1.8925	-0.316	5	3	86.99	-3.9687	5	0.6603098917028392
G3	C1(C(CC(O)OCC1O)O)=O	QTIDAWPRPJXIOG	162.05282342	C6H10O5	6	10	5	-1.5331	-0.199	5	3	86.99	1.2846	5	0.6603098917028392
G3	C1(C(O)OCC(CC1O)O)=O	MEOHGBRMKAWTNN	162.05282342	C6H10O5	6	10	5	-1.5331	-0.199	5	3	86.99	1.4983	5	0.6603098917028392
G3	C1(COC(C(CC1O)O)O)=O	WXTOYSWTFPUPNN	162.05282342	C6H10O5	6	10	5	-1.5331	-0.199	5	3	86.99	1.6601	5	0.6603098917028392
G3	C1(C(CCOC(C1O)O)O)=O	PFCZCTPDOYHDHY	162.05282342	C6H10O5	6	10	5	-1.5331	-0.199	5	3	86.99	0.87355	5	0.6603098917028392
G3	C(CO)(C1(CC(CO1)O)O)=O	NRZIVQMCTYBCJI	162.05282342	C6H10O5	6	10	5	-1.9176	-0.068	5	3	86.99	2.8372	5	0.6660263045110094
G3	C(CO)(C1C(CC(O1)O)O)=O	RTXYHPSDHUSVIE	162.05282342	C6H10O5	6	10	5	-1.8572	-0.199	5	3	86.99	0.44116	5	0.6672129828347552
G3	C(C1C(C(C(C1O)O)O)O)O	VSWOJWCCFGZYAC	164.068473484	C6H12O5	6	12	5	-2.3558	0.063	5	5	101.15	-0.95232	5	1.3653273682260743
G3	C(C(CO)O)O	PEDCQBHIVMGVHV	92.047344116	C3H8O3	3	8	3	-1.4436	0.159	3	3	60.69	-3.0756	3	0.8962009680453066
G3	C(C(C(CC(CO)O)O)O)=O	FRJOXJBNQDZEBI	164.068473484	C6H12O5	6	12	5	-2.3363	-0.068	5	4	97.99	-6.9061	5	0.9353900248043466
G3	C(C(C(C(CCO)O)O)O)O	LWWIYCLYWKAKRR	166.084123548	C6H14O5	6	14	5	-2.124	0.147	5	5	101.15	-1.8816	5	1.075286271653861
G3	C(C1(C(C(CC1O)O)O)O)O	YSCIWCVUALZTQT	164.068473484	C6H12O5	6	12	5	-2.3271	0.114	5	5	101.15	0.0565	5	1.2584521516937508
G3	C(CC1C(C(C(O)O1)O)O)O	WRYOEBBYARWGSI	164.068473484	C6H12O5	6	12	5	-1.6563	-0.148	5	4	90.15	-4.1241	5	0.8082959080080147
G3	C(C(CO)O)=CC(CO)=O	JRGCJZUUVRTGIZ	146.0579088	C6H10O4	6	10	4	-1.3856	-0.075	4	3	77.76	0.88548	4	0.4527050686909596
G3	C(CO)=CC(C(CO)O)=O	WTJVBDMTLZBIGT	146.0579088	C6H10O4	6	10	4	-1.3856	-0.075	4	3	77.76	1.0625	4	0.4527050686909596
G3	C=CC(C(C(CO)O)O)=O	VEDHYTPQIAWTBD	146.0579088	C6H10O4	6	10	4	-1.414	-0.35	4	3	77.76	-5.5019	4	0.45389174701470536
G3	C(C(C(CO)O)O)=CC=O	FWHVARNGXXGMQK	146.0579088	C6H10O4	6	10	4	-1.5667	-0.239	4	3	77.76	-4.455	4	0.45389174701470536
G3	C(C(C(C=CCO)O)O)=O	WJVUIZPDQGFJAP	146.0579088	C6H10O4	6	10	4	-1.5667	-0.239	4	3	77.76	-2.8674	4	0.45389174701470536
G3	C(C1(CC(C(CO)O1)O)O)O	FSOZSKCETOKJSE	164.068473484	C6H12O5	6	12	5	-1.921	-0.017	5	4	90.15	-3.9491	5	0.8071092296842693
G3	C1C(C(C(CCO)(O)O1)O)O	IXNUVUJOIAMJCY	164.068473484	C6H12O5	6	12	5	-1.7167	-0.017	5	4	90.15	-4.6307	5	0.8071092296842696
G3	C1C(CC(C(CO)O)(O)O1)O	NVSADBZHHBPFAA	164.068473484	C6H12O5	6	12	5	-1.8864	-0.017	5	4	90.15	0.86057	5	0.8071092296842696
G3	CC1(C(C(C(CO)O1)O)O)O	OWUVXYXYMJSAKF	164.068473484	C6H12O5	6	12	5	-1.8464	-0.125	5	4	90.15	-1.1411	5	0.804844362442057
G3	C(C(C1C(CC(O)O1)O)O)O	GJVJUCHZHYDRCU	164.068473484	C6H12O5	6	12	5	-1.826	-0.148	5	4	90.15	-1.154	5	0.8082959080080147
G3	C1C(C(CC(CO)(O)O1)O)O	JEKRTNJYWCVAON	164.068473484	C6H12O5	6	12	5	-1.8291	-0.017	5	4	90.15	-6.0189	5	0.8036576841183115
G3	C(C1C(C(CC(O)O1)O)O)O	PMMURAAUARKVCB	164.068473484	C6H12O5	6	12	5	-1.7687	-0.148	5	4	90.15	-0.051048	5	0.8048443624420566
G3	C(C(CO)O)(O)=O	RBNPOMFGQQGHHO	106.026608672	C3H6O4	3	6	4	-1.7932	0.177	4	3	77.76	-0.2455	4	0.7352625114512632
G3	C(C(CO)O)=CC(C(O)=O)=O	VLFRVDIMPKLKEE	160.037173356	C6H8O5	6	8	5	-1.7352	-0.057	5	3	94.83	-6.7859	5	0.2917666120969167
G3	C(C(C(C=CCO)=O)O)(O)=O	DDBPNMRENRUWPL	160.037173356	C6H8O5	6	8	5	-1.7352	-0.057	5	3	94.83	0.51742	5	0.29176661209691646
G3	C(C=CC(C(CO)O)=O)(O)=O	BMYBOMOLGKNMBZ	160.037173356	C6H8O5	6	8	5	-1.7352	-0.057	5	3	94.83	2.5159	5	0.29176661209691646
G3	C(C(C(C(C=C)=O)O)O)(O)=O	VQUXMAVITTVWDL	160.037173356	C6H8O5	6	8	5	-1.7636	-0.332	5	3	94.83	-3.9496	5	0.29295329042066176
G3	C(C(C=CC(CO)=O)O)(O)=O	FDUGJRLCNSXSPT	160.037173356	C6H8O5	6	8	5	-1.7352	-0.057	5	3	94.83	1.4947	5	0.29176661209691646
G3	C(C(C(C=CC=O)O)O)(O)=O	MPOXKJPJDPYCBO	160.037173356	C6H8O5	6	8	5	-1.9163	-0.221	5	3	94.83	-2.5452	5	0.292953290420662
G3	C(C(C(C=CC(O)=O)O)O)=O	VAHJEVMRMFYFEN	160.037173356	C6H8O5	6	8	5	-1.9163	-0.221	5	3	94.83	-1.4599	5	0.292953290420662
G3	C1(C(CC(C1(CO)O)O)O)=O	HKXCKZVYORVQST	162.05282342	C6H10O5	6	10	5	-2.1834	0.063	5	4	97.99	1.1453	5	1.117369226520491
G3	C1C(C(C(C=1)=O)(CO)O)O	NCKMZWFKQTWDTD	144.042258736	C6H8O4	6	8	4	-1.6067	-0.108	4	3	77.76	1.3756	4	0.6393224942968075
G3	C(C1(C(C=CC1O)O)O)=O	DAGUNFGFQCYQSP	144.042258736	C6H8O4	6	8	4	-1.9627	-0.272	4	3	77.76	-2.2487	4	0.6405091726205533
G3	C(C(CO)(C(C(C)=O)O)O)=O	KSPZMTWVXVIPRP	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-1.4805	5	0.7908555540651285
G3	C(C(CO)(C(C=O)(C)O)O)=O	LLKJMSOIEJAFOF	162.05282342	C6H10O5	6	10	5	-2.6011	0.147	5	3	94.83	-2.4059	5	0.7908555540651285
G3	C(C(CO)(C(C=O)O)O)=O	YAVWISVERGTOHY	148.037173356	C5H8O5	5	8	5	-2.9817	0.256	5	3	94.83	-2.7559	5	1.1729555245963417
G3	C(C(CO)(CO)O)=O	OUEKYUKJSLEOIU	120.042258736	C4H8O4	4	8	4	-2.202	0.342	4	3	77.76	-4.7871	4	1.0339849071589513
G3	C(C(CO)(C(CO)(C)O)O)=O	DWUQTAJMGQSMRJ	164.068473484	C6H12O5	6	12	5	-2.3888	0.362	5	4	97.99	-4.4059	5	0.9307518009146432
G3	C(C(CO)(C(C)O)O)=O	JQKDKERJPQSZLX	134.0579088	C5H10O4	5	10	4	-1.8427	-0.036	4	3	77.76	-3.2406	4	0.6530716149514837
G3	C(C)(C(CO)(C(C(C)=O)O)O)=O	QVHLVPFFZOJXII	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	1.309	5	0.4087555835339154
G3	C(C(C)(C(C(C)=O)(CO)O)O)=O	DMALJGRNDOXCPP	176.068473484	C7H12O5	7	12	5	-2.0607	-0.067	5	3	94.83	-1.7829	5	0.4087555835339154
G3	C(C(C(C)=O)(C(CO)(C)O)O)=O	QCAMOOCSJLONRY	176.068473484	C7H12O5	7	12	5	-2.0607	-0.067	5	3	94.83	-3.9379	5	0.4087555835339156
G3	C(C)(C(CO)(CO)O)=O	UBXSGWANZATOLV	134.0579088	C5H10O4	5	10	4	-1.6616	0.128	4	3	77.76	-0.83102	4	0.6518849366277384
G3	C(C)(C(CO)(C(CO)(C)O)O)=O	RXFAVOSFWUEUKD	178.084123548	C7H14O5	7	14	5	-1.8484	0.148	5	4	97.99	-1.5378	5	0.54865183038343
G3	C(C)(C(CO)(C(C)O)O)=O	VGFWQNYTGUGVTP	148.073558864	C6H12O4	6	12	4	-1.3023	-0.25	4	3	77.76	-0.25269	4	0.2709716444202704
G3	C(CO)(C(CO)(CO)O)=O	KNWXMEXZFWGIPP	150.05282342	C5H10O5	5	10	5	-2.5883	0.635	5	4	97.99	0.20087	5	1.3116650931221103
G3	C(C(C(C=CCO)=O)(CO)O)=O	MEAMAPCLLMMUMH	174.05282342	C7H10O5	7	10	5	-2.144	0.108	5	3	94.83	-0.8575	5	0.5904890078046047
G3	C(C=CC(C(CO)(CO)O)=O)=O	FDRNHHBGRYBJAX	174.05282342	C7H10O5	7	10	5	-2.144	0.108	5	3	94.83	-3.7934	5	0.5904890078046049
G3	C(C(CO)(C(C(C=C)=O)O)O)=O	ITUYZFAXCHXSFC	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-7.3715	5	0.5916756861283502
G3	C(C(C(C(C=C)=O)(CO)O)O)=O	RPVJECPAFFSKCS	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-7.2735	5	0.5916756861283502
G3	C(C(CO)(C(C=CC=O)O)O)=O	QLBBMBPWYBBMBG	174.05282342	C7H10O5	7	10	5	-2.3251	-0.056	5	3	94.83	-4.0542	5	0.5916756861283502
G3	C(C(C(C)O)(C(C(C)=O)O)O)=O	ARLBFAVZOWIULF	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-2.1026	5	0.4099422618576609
G3	C(C)(C(C(C)O)(C(C=O)O)O)=O	XNANRWWINILNSI	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-2.1675	5	0.4099422618576609
G3	C(C(C=O)(C(CO)(C)O)O)=O	FNDCADSNRZBCGL	162.05282342	C6H10O5	6	10	5	-2.6011	0.147	5	3	94.83	-4.4059	5	0.7908555540651285
G3	C(C(C(C)O)(C(C=O)O)O)=O	NMHIUKCEPXGTRP	162.05282342	C6H10O5	6	10	5	-2.6224	-0.122	5	3	94.83	-2.6535	5	0.7920422323888738
G3	C(CO)(C(CO)(C(C)O)O)=O	CLUAZGGJJOMMPW	164.068473484	C6H12O5	6	12	5	-2.229	0.257	5	4	97.99	1.4137	5	0.9307518009146429
G3	C(C(CO)(C(CO)O)O)=O	XUSNIIKGKKSRDZ	150.05282342	C5H10O5	5	10	5	-2.7694	0.471	5	4	97.99	-2.7515	5	1.312851771445856
G3	C(C(C(C)=O)(C(CO)O)O)=O	UZMKAOBHDMJGHD	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-1.3297	5	0.7908555540651285
G3	C(C)(C(CO)(C(CO)O)O)=O	PMOJLRZULAMBAW	164.068473484	C6H12O5	6	12	5	-2.229	0.257	5	4	97.99	1.0419	5	0.9307518009146429
G3	C(C(C=O)(C(CO)O)O)=O	YISRPXDHUJCRAD	148.037173356	C5H8O5	5	8	5	-2.9817	0.256	5	3	94.83	-2.7146	5	1.1729555245963417
G3	C(C(C(CO)O)(C(C)O)O)=O	DXBKAMXGCDVWGR	164.068473484	C6H12O5	6	12	5	-2.4101	0.093	5	4	97.99	-2.8644	5	0.9319384792383887
G3	C(C1(C(C(C(C1)O)O)O)O)=O	WNJJVRVCOPWVRL	162.05282342	C6H10O5	6	10	5	-2.5394	-0.101	5	4	97.99	-2.9155	5	1.1185559048442364
G3	C1(C(C(C(C1(C)O)O)O)O)=O	TYRPXPNVMPXQFO	162.05282342	C6H10O5	6	10	5	-2.1088	-0.045	5	4	97.99	2.6125	5	1.1151043592782783
G3	C(C(C)(C(C(O)=O)O)O)=O	AZFXWNDHXWNFRE	148.037173356	C5H8O5	5	8	5	-2.1923	-0.018	5	3	94.83	-0.56246	5	0.49213315835744037
G3	C(C(CO)(CC(CO)=O)O)=O	RHBBDYUCVCIMPI	162.05282342	C6H10O5	6	10	5	-2.3462	0.15	5	3	94.83	-5.3266	5	0.7931204213073412
G3	C(C(C(C)O)(CC(CO)=O)O)=O	AQVXRWRSDDQOEK	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-5.5169	5	0.41220712909987356
G3	C(C(C=CC(CO)=O)(CO)O)=O	RRADNGBQFCKXCM	174.05282342	C7H10O5	7	10	5	-2.144	0.108	5	3	94.83	-1.0193	5	0.5904890078046047
G3	C(C(C(CO)(C)O)(CC=O)O)=O	VECIWFWVMKZNGW	176.068473484	C7H12O5	7	12	5	-2.1467	-0.123	5	3	94.83	-5.1065	5	0.41220712909987356
G3	C(C(C(CO)(C)O)O)(O)=O	UAIZUGKXCFPNDO	150.05282342	C5H10O5	5	10	5	-1.98	0.197	5	4	97.99	-0.48015	5	0.6320294052069548
G3	C(C(C(C)O)O)(O)=O	LOUGYXZSURQALL	120.042258736	C4H8O4	4	8	4	-1.4339	-0.201	4	3	77.76	0.18323	4	0.3543492192437957
G3	C(C(C(CO)O)(CC=O)O)=O	TXIVWMLJMZFCNJ	162.05282342	C6H10O5	6	10	5	-2.5273	-0.014	5	3	94.83	-3.3059	5	0.7943070996310871
G3	C(C(C)=O)(C(C(CO)O)O)=O	JPNOFZPGVHGIAU	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	-3.8297	5	0.7908555540651285
G3	C(C1C(C(C(CO)O1)O)O)=O	LKAPTZKZHMOIRE	162.05282342	C6H10O5	6	10	5	-2.5745	-0.15	5	3	86.99	-5.1781	5	0.9262055269921966
G3	C1(C(CO)OC(CO)C1O)=O	KTLCKBKJSIVXON	162.05282342	C6H10O5	6	10	5	-2.2185	0.014	5	3	86.99	0.22832	5	0.9250188486684517
G3	C1(C(CO)(O)OC(CO)C1)=O	QYQCBFODTYUOSC	162.05282342	C6H10O5	6	10	5	-1.7773	-0.068	5	3	86.99	-2.9814	5	0.6660263045110099
G3	C1(C(CO)OC(CO)(C1)O)=O	LIYCBIFUBQINMK	162.05282342	C6H10O5	6	10	5	-1.7773	-0.068	5	3	86.99	-2.8269	5	0.6660263045110099
G3	C(C1C(C(C(CO1)O)O)O)=O	XRZIPPNVYYPJBM	162.05282342	C6H10O5	6	10	5	-2.4826	-0.15	5	3	86.99	-7.1812	5	0.9227539814262385
G3	C1(C(CO)OCC(C1O)O)=O	VWKFMAHZLVYIFW	162.05282342	C6H10O5	6	10	5	-2.1266	0.014	5	3	86.99	-2.7147	5	0.9215673031024932
G3	C1(C(CO)(O)OCC(C1)O)=O	NGIIKESDRNWDEO	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	2.1456	5	0.6625747589450511
G3	C1(C(COC(CO)(C1)O)O)=O	FCYSCENWZKWMAC	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	-1.67	5	0.6625747589450514
G3	C1(C(C(CO)(O)OCC1)O)=O	NWOQDCMXLIYZAJ	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	0.64527	5	0.662574758945052
G3	C1(COC(CO)(C(C1)O)O)=O	NSKSJXGXKDNHAA	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	1.9931	5	0.6625747589450514
G3	C1C(C(C(C=1CO)=O)O)O	CBWBGYDXIWXIHP	144.042258736	C6H8O4	6	8	4	-1.4645	-0.123	4	3	77.76	0.89068	4	0.6393224942968078
G3	C=C1C(C(C(C1O)O)O)=O	JGHJHABNRFRNGH	144.042258736	C6H8O4	6	8	4	-1.3116	-0.398	4	3	77.76	-3.7706	4	0.6370576270545956
G3	C1C(C(C(C=1C=O)O)O)O	KGLYOIKUJWTFEE	144.042258736	C6H8O4	6	8	4	-1.8205	-0.287	4	3	77.76	-2.4295	4	0.6405091726205533
G3	C(C(C(CO)O)O)=CC(O)=O	JCOCWZYTGFRYRY	162.05282342	C6H10O5	6	10	5	-1.704	-0.006	5	4	97.99	0.62537	5	0.4328495372701764
G3	C(C(C(C(C=C)O)O)O)=O	WQQZDGCRNHAIIP	146.0579088	C6H10O4	6	10	4	-1.5951	-0.514	4	3	77.76	-7.4725	4	0.45507842533845067
G3	C(C1(C=CC(C1O)O)O)=O	QLOMKXZUWLQDPB	144.042258736	C6H8O4	6	8	4	-1.9627	-0.272	4	3	77.76	-2.3021	4	0.6405091726205535
G3	C12C(C(C(CC1O)(O)O2)O)O	ROHQSBZWNCEWCP	162.05282342	C6H10O5	6	10	5	-2.065	-0.319	5	4	90.15	-2.8072	5	0.998364879179821
G3	C1(C2C(C(C(C2O)O1)O)O)O	ZNAUFJHITFLCAF	162.05282342	C6H10O5	6	10	5	-2.06	-0.232	5	4	90.15	-1.0388	5	1.1052400957121447
G3	C(C1(C(CC(CO)O1)O)O)=O	LWRLONYMTNKGJW	162.05282342	C6H10O5	6	10	5	-2.1333	-0.232	5	3	86.99	-5.9209	5	0.6672129828347552
G3	C1(COC(C(CO)O)(C1)O)=O	SRYDSSXHWQEQKB	162.05282342	C6H10O5	6	10	5	-1.7427	-0.068	5	3	86.99	1.7993	5	0.6660263045110101
G3	C(C1CC(C(CO)(O1)O)O)=O	QHHHDODRSCICNF	162.05282342	C6H10O5	6	10	5	-2.1333	-0.232	5	3	86.99	-3.9416	5	0.6672129828347552
G3	C(CO)(C1CC(C(O1)O)O)=O	HFNUOKJDJCGUJM	162.05282342	C6H10O5	6	10	5	-1.8572	-0.199	5	3	86.99	0.65292	5	0.6672129828347552
G3	C1(COC(CCO)(C1O)O)=O	YFLFQGBASSFMRD	162.05282342	C6H10O5	6	10	5	-1.573	-0.068	5	3	86.99	0.053057	5	0.6660263045110099
G3	C1(C(CCO)OC(C1O)O)=O	VTAFYLCIGMKPNS	162.05282342	C6H10O5	6	10	5	-1.5126	-0.199	5	3	86.99	-0.83328	5	0.6672129828347552
G3	C(C(C1(C(CCO1)O)O)O)=O	WBWYHLPBUPBTFS	162.05282342	C6H10O5	6	10	5	-2.0987	-0.232	5	3	86.99	-1.8979	5	0.6672129828347547
G3	C(C(C1CC(C(O)O1)O)O)=O	NMRPPLQOBQIKCK	162.05282342	C6H10O5	6	10	5	-2.0383	-0.363	5	3	86.99	-3.0518	5	0.6683996611585005
G3	C1(C2(C(C(CC2O)O1)O)O)O	QNCQYJVFLPRRNO	162.05282342	C6H10O5	6	10	5	-2.0313	-0.181	5	4	90.15	0.59979	5	0.998364879179821
G3	C1C2(C(C(C(CO)O2)O1)O)O	JMRQIXORMXHUAU	162.05282342	C6H10O5	6	10	5	-2.1268	-0.099	5	3	79.15	-0.26168	5	0.8048278230040359
G3	C1C2(C(C(C(CO1)O2)O)O)O	YFLUZLGALSXXRB	162.05282342	C6H10O5	6	10	5	-2.0349	-0.099	5	3	79.15	-5.2528	5	0.8013762774380779
G3	C(C1(C(CC(CO1)O)O)O)=O	XRBJMPBHRHWXBF	162.05282342	C6H10O5	6	10	5	-2.0414	-0.232	5	3	86.99	-1.3008	5	0.6637614372687971
G3	C1(COC(CO)(CC1O)O)=O	UWYSZJDSGJVXIX	162.05282342	C6H10O5	6	10	5	-1.6854	-0.068	5	3	86.99	-1.1995	5	0.6625747589450518
G3	C(C1C(CC(C(O1)O)O)O)=O	PETLSUCAXIXBRS	162.05282342	C6H10O5	6	10	5	-1.981	-0.363	5	3	86.99	-1.9515	5	0.6649481155925424
